,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
135,0.8395494111623144,0.8222774327122153,303,226,0.4939233167583413,0.0932446365135653,50000,0.06304708881977678,0.999,0.999,138,identity,lbfgs,constant,9,135,,,,,,,,,,,,,
136,0.765768049155146,0.7679503105590062,38,500,0.3566564270777101,0.333536075429519,50000,0.43719007099113427,0.7582709294938537,0.999,370,identity,lbfgs,constant,9,136,,,,,,,,,,,,,
137,0.8946979006656426,0.8911801242236024,23,500,0.08320629364099726,0.007348947563771802,1000,0.004809512520957345,0.956475456658548,0.3598113122741444,77,identity,lbfgs,constant,0,24,31(s),137(s),,,,,,,,,,,
138,0.9011495135688683,0.9026086956521739,13,213,0.09136678292693581,0.004108011125003579,1661,0.0008796068193030848,0.01542851024238201,0.4518646589834048,34,identity,lbfgs,constant,0,24,31(s),138(s),,,,,,,,,,,
139,0.9011495135688683,0.9026086956521739,39,317,0.04370364195795494,0.0029090146599512244,1548,0.002422385654977338,0.2538935105627172,0.552906667841514,24,identity,lbfgs,constant,0,24,31(s),139(s),,,,,,,,,,,
140,0.9011495135688683,0.9026086956521739,30,19,0.03553495068299774,0.005957450005876137,1223,0.004522253269175406,0.807690735597282,0.24372622717320314,29,identity,lbfgs,constant,0,24,31(s),67(s),140,,,,,,,,,,
141,0.9011495135688683,0.9026086956521739,8,295,0.006882411839325628,0.0038710219509368723,3689,0.0005059363170340104,0.999,0.18900915062544424,42,identity,lbfgs,constant,0,24,31(s),67(s),141,,,,,,,,,,
142,0.9011495135688683,0.9026086956521739,24,259,0.05446369155163791,0.007354637641454842,1318,5.1172766853327736e-05,0.999,0.014594610809740172,108,identity,lbfgs,constant,0,24,31(s),110(s),142,,,,,,,,,,
143,0.9011495135688683,0.9026086956521739,21,351,0.09365853661471978,0.011680106330185272,2023,0.0021995483985412655,0.9488603898991924,0.6421367473984176,123,identity,lbfgs,constant,0,24,31(s),110(s),143,,,,,,,,,,
144,0.9011495135688683,0.9026086956521739,10,23,0.001737274766134854,0.015395953740517186,4924,0.004903786823010433,0.9151777515162695,0.011215326346415175,77,identity,lbfgs,constant,0,24,31(s),67(s),111,144.0,,,,,,,,,
145,0.8925576036866361,0.8940372670807454,29,325,0.05533913666928274,0.004104471330854756,6271,0.006822110606127236,0.44557263068861175,0.03004722015040864,33,identity,lbfgs,constant,0,24,31(s),67(s),111,145.0,,,,,,,,,
146,0.8832386072708653,0.8824844720496895,112,46,0.07436865280582208,0.00034819879685910526,50000,0.022967488046909516,0.5881049061389789,0.40655650157141354,117,identity,lbfgs,constant,1,11(s),91,123,146,,,,,,,,,,
147,0.8846722990271377,0.8824844720496895,59,113,0.045986942100644385,0.00047255179724451724,41321,0.017013240110191046,0.2496508846967191,0.15447087469070675,47,identity,lbfgs,constant,1,11(s),91,123,147,,,,,,,,,,
148,0.8904096262160778,0.8853002070393374,15,103,0.25180434175462063,0.006447674946722968,6249,0.025703321242668935,0.030840173692936013,0.296101913020647,168,identity,lbfgs,constant,0,59,72,148,,,,,,,,,,,
149,0.8818023553507425,0.8796687370600415,19,228,0.15106634391982862,0.01956383613957447,10569,0.05400595655713841,0.999,0.4003591046194836,76,identity,lbfgs,constant,0,59,72,149,,,,,,,,,,,
150,0.8689016897081412,0.868198757763975,54,101,0.055584455090551585,0.0003211065562352826,43534,0.05169835903346997,0.27201014847456023,0.7953505984676343,444,identity,lbfgs,constant,1,11(s),91,150,,,,,,,,,,,
151,0.8818049155145928,0.8796273291925466,133,87,0.09939528934969333,0.00039250286830358103,14684,0.01570447142939576,0.3434196215778013,0.5809448927992139,285,identity,lbfgs,constant,1,11(s),91,151,,,,,,,,,,,
152,0.7958346134152585,0.7994616977225673,485,490,0.3870109864903716,0.01065480742291497,50000,0.15753486157944063,0.9194422745362113,0.999,110,identity,lbfgs,constant,9,152,,,,,,,,,,,,,
153,0.7815207373271889,0.7908902691511387,207,500,0.4544591646416141,0.0979443355361389,25563,0.5,0.999,0.999,222,identity,lbfgs,constant,9,153,,,,,,,,,,,,,
154,0.8767767537122376,0.8683229813664596,29,72,0.050737737330489516,0.0015405204378636543,2934,0.00037968848165217516,0.027280190837205454,0.021572637754865995,101,identity,lbfgs,constant,0,24,31(s),67(s),154(s),,,,,,,,,,
155,0.9011495135688683,0.9026086956521739,5,205,0.00842514222663818,0.004832456109980833,2814,0.004274891086854938,0.999,0.27542186532551216,39,identity,lbfgs,constant,0,24,31(s),67(s),155(s),,,,,,,,,,
156,0.8746364567332311,0.8738716356107661,1,55,0.012434342512229107,0.008476277071523167,1827,0.0059707013502600485,0.999,0.21432499662865118,48,identity,lbfgs,constant,0,24,31(s),67(s),156(s),,,,,,,,,,
157,0.8058602150537635,0.7994202898550725,500,107,0.1172562124379285,0.014980196089614185,31261,0.14018349923568432,0.5185385213957636,0.6246076307448507,74,identity,lbfgs,constant,9,152,157,,,,,,,,,,,,
158,0.7922811059907835,0.7821946169772256,36,500,0.5,0.0024859848442606667,45839,0.1492272533373303,0.8571787625313387,0.9158780555523681,125,identity,lbfgs,constant,9,152,158,,,,,,,,,,,,
159,0.9018637992831542,0.8997101449275362,8,53,0.04752519803060717,0.0031296108563938,2452,0.008209034542500923,0.65090967636398,0.18767013333501625,26,identity,lbfgs,constant,0,24,31(s),67(s),159(s),,,,,,,,,,
160,0.9011495135688683,0.9026086956521739,9,97,0.0018340754802131064,0.0022968386119950296,1000,0.002100088402813638,0.5063468655525244,0.11876533297719387,29,identity,lbfgs,constant,0,24,31(s),67(s),160(s),,,,,,,,,,
161,0.9011495135688683,0.9026086956521739,29,217,0.018748761544848426,0.008022223795063463,3257,0.0022522943747865834,0.8353151254641585,0.06832670103253596,103,identity,lbfgs,constant,0,24,31(s),67(s),161(s),,,,,,,,,,
162,0.8416615463389657,0.8282401656314701,282,157,0.20109314212288287,0.022109672045079895,48688,0.06084987756439274,0.6737050578649703,0.11396494193317463,28,identity,lbfgs,constant,9,152,157,162,,,,,,,,,,,
163,0.790832053251408,0.785175983436853,54,128,0.0610482359841478,0.02712350920936376,31515,0.11501769716582647,0.49918898581894994,0.7909829005262059,102,identity,lbfgs,constant,9,152,157,163,,,,,,,,,,,
164,0.8982923707117255,0.9026086956521739,4,407,0.015146865839214492,0.007287033475775945,1467,0.006864857503165713,0.999,0.048288041919739774,10,identity,lbfgs,constant,0,24,31(s),67(s),164(s),,,,,,,,,,
165,0.9011495135688683,0.9026086956521739,19,488,0.04755591290997063,0.007441838805362066,1780,0.002520094902039957,0.999,0.07428992659051914,83,identity,lbfgs,constant,0,24,31(s),67(s),165(s),,,,,,,,,,
166,0.8846620583717358,0.8854658385093167,1,131,0.016704638758024047,0.005912273637227345,2769,0.004368573018722936,0.999,0.12786204261059883,89,identity,lbfgs,constant,0,24,31(s),67(s),166(s),,,,,,,,,,
167,0.9011495135688683,0.9026086956521739,29,422,0.010626635511759283,0.003221031686070445,3270,0.0030589438683809324,0.999,0.1429638257754714,33,identity,lbfgs,constant,0,24,31(s),67(s),167(s),,,,,,,,,,
168,0.9011495135688683,0.9026086956521739,23,52,0.024662327212250774,0.0011260858702583595,1425,0.0033166788497960456,0.32491038380725956,0.18843700518815562,36,identity,lbfgs,constant,0,24,31(s),67(s),168(s),,,,,,,,,,
169,0.9011495135688683,0.9026086956521739,15,443,0.04554718516901968,0.005527031412275727,2192,0.0013631409637032237,0.999,0.018482526390623477,57,identity,lbfgs,constant,0,24,31(s),67(s),169(s),,,,,,,,,,
170,0.9011495135688683,0.9026086956521739,14,361,0.026180618153983086,0.009140445343468313,2048,0.0016514349165108115,0.022483879805143214,0.028326612657832595,44,identity,lbfgs,constant,0,24,31(s),67(s),170(s),,,,,,,,,,
171,0.9011495135688683,0.899751552795031,5,421,0.03335004291778869,0.006011991713620717,3662,0.005442438446784915,0.33787598648957795,0.28715728978879457,1,identity,lbfgs,constant,0,24,31(s),67(s),171(s),,,,,,,,,,
172,0.8767921146953406,0.8624430641821945,1,107,0.0190176681724894,0.001757055358017381,1000,0.00989267641430588,0.4834714581825107,0.053572056367275814,100,identity,lbfgs,constant,0,24,31(s),67(s),172(s),,,,,,,,,,
173,0.9011495135688683,0.9026086956521739,20,500,0.013384454827298841,0.0013221736507977918,2404,0.0023242267628450853,0.7922233906111399,0.27324054129335784,65,identity,lbfgs,constant,0,24,31(s),67(s),167(s),173.0,,,,,,,,,
174,0.8989989759344598,0.8968944099378883,28,231,0.002842292321296136,0.005595033809708851,5346,0.004578196102750162,0.44989295219961534,0.10046469168405045,24,identity,lbfgs,constant,0,24,31(s),67(s),167(s),174.0,,,,,,,,,
175,0.9011495135688683,0.9026086956521739,36,26,0.04186956152896813,0.0008311150293218456,2194,0.00042124134172690734,0.10032601125391546,0.16147457496981904,66,identity,lbfgs,constant,0,24,31(s),67(s),168(s),175.0,,,,,,,,,
176,0.9011495135688683,0.9026086956521739,12,76,0.025205905467758725,0.00022065565356182016,1000,0.0031510202434542798,0.6360376275173392,0.12981413273967735,17,identity,lbfgs,constant,0,24,31(s),67(s),168(s),176.0,,,,,,,,,
177,0.8932642089093703,0.8911801242236024,27,458,0.011024097784541657,0.00077184170227704,3622,0.007585480862420543,0.53722443905634,0.22976524258937633,18,identity,lbfgs,constant,0,24,31(s),67(s),177(s),,,,,,,,,,
178,0.9011495135688683,0.9026086956521739,31,452,0.051605092118649734,0.001070697815560457,1958,0.004546378567721412,0.5692406680530586,0.02082534038434558,28,identity,lbfgs,constant,0,24,31(s),67(s),178(s),,,,,,,,,,
179,0.896131592421915,0.8968944099378883,15,339,0.008017297519248137,0.0037341787011098346,1000,0.008899996044029284,0.021112344451995835,0.08616123316180097,56,identity,lbfgs,constant,0,24,31(s),67(s),179(s),,,,,,,,,,
180,0.896131592421915,0.8968944099378883,45,6,0.0373725248560614,0.0012746722404388582,1000,0.004062938461397737,0.049275428589961534,0.10874600290738859,46,identity,lbfgs,constant,0,24,31(s),67(s),168(s),180.0,,,,,,,,,
181,0.9011495135688683,0.9026086956521739,35,61,0.02740776370911902,0.00036295949589796824,1217,0.0003423312261818796,0.4304965120322998,0.06101667100720165,21,identity,lbfgs,constant,0,24,31(s),67(s),168(s),181.0,,,,,,,,,
182,0.9011495135688683,0.9026086956521739,70,27,0.0429009704219963,0.0012851350564236357,1685,7.881172723988623e-05,0.1677918563507989,0.04175059792026736,128,identity,lbfgs,constant,0,24,31(s),67(s),168(s),175.0,182.0,,,,,,,,
183,0.9011495135688683,0.9026086956521739,54,40,0.056253206286425717,0.0005301929936057483,1000,0.0007697580173653188,0.07649923007473507,0.06410388014348785,40,identity,lbfgs,constant,0,24,31(s),67(s),168(s),175.0,183.0,,,,,,,,
184,0.9011495135688683,0.899751552795031,3,382,0.02588413092122091,0.006471798423186597,1047,0.0016708090215903078,0.5989796912728779,0.14584756925695636,93,identity,lbfgs,constant,0,24,31(s),67(s),184(s),,,,,,,,,,
185,0.892552483358935,0.8940372670807453,24,372,0.028191526292915308,0.0015911243410849508,3121,0.009306037135471776,0.999,0.25742947589879195,9,identity,lbfgs,constant,0,24,31(s),67(s),185(s),,,,,,,,,,
186,0.8932642089093703,0.8911801242236026,2,246,0.04710433919172037,0.005483692691677978,1823,0.005201594986345311,0.999,0.1876280681093706,40,identity,lbfgs,constant,0,24,31(s),67(s),186(s),,,,,,,,,,
187,0.9011495135688683,0.9026086956521739,18,48,0.06501739656265215,0.0008076546867963276,1544,0.0006543482279250884,0.005742602306002542,0.016489956702715053,105,identity,lbfgs,constant,0,24,31(s),67(s),168(s),175.0,187.0,,,,,,,,
188,0.9011495135688683,0.9026086956521739,65,37,0.06992465363065244,0.0012018170547416307,1000,8.807068151043737e-05,0.07969637477275916,0.24278339661082693,105,identity,lbfgs,constant,0,24,31(s),67(s),168(s),175.0,188.0,,,,,,,,
189,0.8717869943676394,0.8595031055900619,1,58,0.009560997071293528,0.005672674974186151,1007,0.01465745130459906,0.001,0.060667417731686865,55,identity,lbfgs,constant,0,24,31(s),67(s),179(s),189.0,,,,,,,,,
190,0.8853891449052739,0.8796273291925466,22,500,0.0030695738851092454,0.007188108122448807,1499,0.013971307851715815,0.015204539505970224,0.14987273772892723,69,identity,lbfgs,constant,0,24,31(s),67(s),179(s),190.0,,,,,,,,,
191,0.9011495135688683,0.9026086956521739,18,420,0.036119046517494015,0.005055779813332393,1313,0.0038002340382600475,0.541561136845305,0.0953707879376686,3,identity,lbfgs,constant,0,24,31(s),67(s),191(s),,,,,,,,,,
192,0.9011495135688683,0.9026086956521739,28,242,0.049134271952472205,0.004357463953802203,2840,0.00310139692638806,0.44449172477632704,0.13770507506656943,22,identity,lbfgs,constant,0,24,31(s),67(s),192(s),,,,,,,,,,
193,0.9011495135688683,0.9026086956521739,8,492,0.011448776500681957,0.0037364592227707386,1000,0.002286975077229841,0.999,0.004354104352095822,68,identity,lbfgs,constant,0,24,31(s),67(s),193(s),,,,,,,,,,
194,0.896131592421915,0.899751552795031,23,383,0.000545026444365374,0.006282963531569296,1000,0.006533727808670145,0.006605974696211846,0.01688854353097599,30,identity,lbfgs,constant,0,24,31(s),67(s),179(s),190.0,194.0,,,,,,,,
195,0.8846646185355864,0.8911801242236024,31,336,0.00070216460354428,0.0014264970468137479,1000,0.01780841032813042,0.0030979401237758893,0.221265342992589,11,identity,lbfgs,constant,0,24,31(s),67(s),179(s),190.0,195.0,,,,,,,,
196,0.8982821300563236,0.899751552795031,14,16,0.02363666087825497,0.0062609641284616276,1931,0.01046788277526018,0.34869884651275007,0.1882922392872646,80,identity,lbfgs,constant,0,24,31(s),67(s),196(s),,,,,,,,,,
197,0.9011495135688683,0.9026086956521739,29,444,0.04826330345445526,0.00956188616166308,3628,0.00041986451881531606,0.5609250576362261,0.022267641109739944,98,identity,lbfgs,constant,0,24,31(s),67(s),197(s),,,,,,,,,,
198,0.9011495135688683,0.9026086956521739,6,77,0.011822719835772868,0.004398041615861772,3559,0.00013173950188811578,0.8895244914099163,0.22219441989827104,55,identity,lbfgs,constant,0,24,31(s),67(s),198(s),,,,,,,,,,
199,0.9011495135688683,0.9026086956521739,3,415,0.02861844096906079,0.004463279306792415,1000,0.0038004881630129012,0.36728983685166494,0.10488667229413638,1,identity,lbfgs,constant,0,24,31(s),67(s),191(s),199.0,,,,,,,,,
200,0.9011495135688683,0.9026086956521739,35,500,0.007860985183381356,0.0017049072630606226,1000,0.00288239887552491,0.999,0.060580015976792405,4,identity,lbfgs,constant,0,24,31(s),67(s),191(s),200.0,,,,,,,,,
201,0.8889733742959549,0.8882815734989649,39,500,0.00023999172010773218,0.012127165312434265,1961,0.008153384586970455,0.004160061795027252,0.005020948785774464,13,identity,lbfgs,constant,0,24,31(s),67(s),179(s),190.0,194.0,201,,,,,,,
202,0.883236047107015,0.8911801242236024,34,500,0.00041028800068753735,0.003926274190661022,1257,0.010726180386653631,0.009120272383144452,0.011104792166462743,38,identity,lbfgs,constant,0,24,31(s),67(s),179(s),190.0,194.0,202,,,,,,,
203,0.8975652841781875,0.899751552795031,15,366,0.003515183601393069,0.00819265897778741,1270,0.006626418320051007,0.9011087559424112,0.12456447443953815,90,identity,lbfgs,constant,0,24,31(s),67(s),203(s),,,,,,,,,,
204,0.7900384024577572,0.782608695652174,18,3,0.043718311563296954,0.002896424577604259,2788,0.008950965880704447,0.15207963706072525,0.25193777488894026,6,identity,lbfgs,constant,0,24,31(s),67(s),204(s),,,,,,,,,,
205,0.8968484383000511,0.8968944099378883,20,96,0.030208404670066392,0.0071824228870700935,1000,0.004836126229171796,0.5373981788864952,0.09305650480266525,30,identity,lbfgs,constant,0,24,31(s),67(s),205(s),,,,,,,,,,
206,0.9011495135688683,0.9026086956521739,1,500,0.07466957807586794,0.004957830012990043,6229,0.0002444169965928217,0.12966159993323106,0.03976690746841155,128,identity,lbfgs,constant,0,24,31(s),67(s),197(s),206.0,,,,,,,,,
207,0.9011495135688683,0.9026086956521739,26,381,0.011682085346076218,0.009142072981251552,5514,0.0006945066805118959,0.4847179680610981,0.01784385017888477,38,identity,lbfgs,constant,0,24,31(s),67(s),197(s),207.0,,,,,,,,,
208,0.9011495135688683,0.9026086956521739,24,500,0.0004326165421234859,0.0031883381932110606,1936,0.003469334443076321,0.006092836949811633,0.01744142330013943,19,identity,lbfgs,constant,0,24,31(s),67(s),179(s),190.0,194.0,208,,,,,,,
209,0.8982821300563236,0.896894409937888,15,236,0.0002506225823416649,0.009157563710016232,1499,0.006763286702287544,0.0011073765898172152,0.02309968850087746,54,identity,lbfgs,constant,0,24,31(s),67(s),179(s),190.0,194.0,209,,,,,,,
210,0.9011495135688683,0.9026086956521739,25,271,0.045165886077907835,0.00023505202475866595,3731,0.0004982298751578752,0.999,0.04143717788323033,10,identity,lbfgs,constant,0,24,31(s),67(s),210(s),,,,,,,,,,
211,0.8043753200204813,0.8083229813664596,9,45,0.016774680370726353,0.00019743084576516988,3286,0.007309752227247601,0.999,0.13554531086507876,80,identity,lbfgs,constant,0,24,31(s),67(s),211(s),,,,,,,,,,
212,0.8918407578084999,0.8853416149068323,21,179,0.017147883075739685,0.0020862354441266847,2822,0.008262548831491546,0.7143989564209103,0.01767985634044647,88,identity,lbfgs,constant,0,24,31(s),67(s),212(s),,,,,,,,,,
213,0.9011495135688683,0.9026086956521739,16,500,0.017168661741309314,0.012360177365017688,3857,0.0009076332352277326,0.4128215522843587,0.006163137033951681,18,identity,lbfgs,constant,0,24,31(s),67(s),197(s),207.0,213.0,,,,,,,,
214,0.9011495135688683,0.9026086956521739,42,391,0.010831862573093981,0.005127024788967792,6798,0.00037498763525267855,0.8552205312862596,0.033540567608713816,45,identity,lbfgs,constant,0,24,31(s),67(s),197(s),207.0,214.0,,,,,,,,
215,0.8939810547875064,0.8940372670807453,8,74,0.041263742508739584,0.0016777874947298014,2828,0.010182755392077629,0.999,0.25155058874887,45,identity,lbfgs,constant,0,24,31(s),67(s),215(s),,,,,,,,,,
216,0.9011495135688683,0.899751552795031,10,55,0.048394808197917485,0.0018199935030063113,1636,0.005061087104122138,0.999,0.011376228083745277,84,identity,lbfgs,constant,0,24,31(s),67(s),216(s),,,,,,,,,,
217,0.8954249871991807,0.8853416149068323,16,339,0.04763259770404061,0.009781487759397411,1000,0.008005779635713712,0.3469459141190513,0.2530829548372472,91,identity,lbfgs,constant,0,24,31(s),67(s),217(s),,,,,,,,,,
218,0.9018637992831542,0.8997101449275362,3,222,0.027748176340393192,0.002125057633642209,2967,0.006725292942608952,0.8826562370608253,0.039697523159890086,106,identity,lbfgs,constant,0,24,31(s),67(s),218(s),,,,,,,,,,
219,0.9011495135688683,0.899751552795031,2,137,0.05191620418570879,0.003256937263454201,3509,0.004736595490318922,0.4390532270463173,0.2146907669325394,91,identity,lbfgs,constant,0,24,31(s),67(s),219(s),,,,,,,,,,
220,0.8989989759344598,0.8911801242236024,9,185,0.016473459665583404,0.001466164203625196,1106,0.010141053864432783,0.999,0.07733633412487359,89,identity,lbfgs,constant,0,24,31(s),67(s),220(s),,,,,,,,,,
221,0.8882437275985664,0.8911801242236024,10,65,0.07284506352336018,0.002955247558853677,1832,0.019974822169878042,0.24704979780719927,0.08946531137009592,65,identity,lbfgs,constant,0,24,31(s),67(s),215(s),221.0,,,,,,,,,
222,0.8982821300563236,0.8968944099378883,4,60,0.000708754477702328,0.00034596368876018725,1000,0.008892968702091079,0.7304293068351626,0.05151290082260826,88,identity,lbfgs,constant,0,24,31(s),67(s),215(s),222.0,,,,,,,,,
223,0.9011495135688683,0.9026086956521739,10,105,0.035099879784608295,0.0006942234804488152,1000,0.002853530466634442,0.12441011370603272,0.2077918078628669,91,identity,lbfgs,constant,0,24,31(s),67(s),223(s),,,,,,,,,,
224,0.9011495135688683,0.9026086956521739,7,121,0.019475055559655514,0.004624944987702282,3288,0.003725834288549562,0.372222706712785,0.05134496005633807,36,identity,lbfgs,constant,0,24,31(s),67(s),224(s),,,,,,,,,,
225,0.9011495135688683,0.9026086956521739,21,273,0.003719663112584974,0.008579433728540371,2475,0.0003160659620077711,0.4342940375085815,0.14906068847669052,91,identity,lbfgs,constant,0,24,31(s),67(s),225(s),,,,,,,,,,
226,0.9004326676907322,0.9026086956521739,7,231,0.011834532522608066,0.006303485885918423,1000,0.005015845550909988,0.999,0.23536916399993302,82,identity,lbfgs,constant,0,24,31(s),67(s),226(s),,,,,,,,,,
227,0.8975652841781875,0.8940372670807453,20,479,0.028629944965686088,0.0027283696041109154,3320,0.00684490707701309,0.999,0.18530541186585542,60,identity,lbfgs,constant,0,24,31(s),67(s),227(s),,,,,,,,,,
228,0.8918356374807986,0.8940372670807454,23,405,0.0400311633467431,0.003972229926944617,3575,0.007064876156020636,0.999,0.02361349782552148,21,identity,lbfgs,constant,0,24,31(s),67(s),228(s),,,,,,,,,,
229,0.9011495135688683,0.9026086956521739,10,121,0.011020618160009576,0.006307228782696973,1000,0.0018472747998027597,0.6238523239299387,0.03227692601149103,66,identity,lbfgs,constant,0,24,31(s),67(s),224(s),229.0,,,,,,,,,
230,0.8911136712749617,0.8939130434782608,2,223,0.0025937862988171627,0.006329129409745388,3059,0.006580048550329402,0.6052314159962424,0.06460546746760236,50,identity,lbfgs,constant,0,24,31(s),67(s),224(s),230.0,,,,,,,,,
231,0.9011495135688683,0.9026086956521739,4,156,0.021669933699742905,0.005304229093388596,3706,1.9147009141402653e-05,0.999,0.13853981854006245,1,identity,lbfgs,constant,0,24,31(s),67(s),231(s),,,,,,,,,,
232,0.9011495135688683,0.9026086956521739,7,484,0.030384841773420424,0.0033261114142096515,1000,0.005477877437877537,0.4600983733373357,0.0029126816198889183,49,identity,lbfgs,constant,0,24,31(s),67(s),232(s),,,,,,,,,,
233,0.8968458781362008,0.8940372670807454,24,227,0.002321349349061457,0.008407714047891767,1379,0.005720984890386895,0.3078613361303435,0.27783901102555,47,identity,lbfgs,constant,0,24,31(s),67(s),233(s),,,,,,,,,,
234,0.8954249871991807,0.8910973084886129,16,93,0.01773533737965078,0.008340936558507504,2988,0.008516720964366273,0.999,0.02546330862225571,83,identity,lbfgs,constant,0,24,31(s),67(s),234(s),,,,,,,,,,
235,0.8989989759344598,0.8968944099378883,29,328,0.042634816548156526,0.009480322522857541,1525,0.004464263721028412,0.20162975940826233,0.2836375247502677,47,identity,lbfgs,constant,0,24,31(s),67(s),235(s),,,,,,,,,,
236,0.9011495135688683,0.9026086956521739,10,318,0.013084521841584719,0.003043375725110188,1000,0.0015162901095943345,0.7066645063553841,0.06801170978115467,101,identity,lbfgs,constant,0,24,31(s),67(s),236(s),,,,,,,,,,
237,0.8989989759344599,0.9026086956521739,10,500,0.05524570751537728,0.0019677286600039705,1312,0.006733068243003419,0.7266236056802886,0.004431779952126098,43,identity,lbfgs,constant,0,24,31(s),67(s),232(s),237.0,,,,,,,,,
238,0.9011495135688683,0.9026086956521739,5,325,0.023289030607747133,0.005545191159198059,1555,0.00040340559644511803,0.6041998827416589,0.005053547962197218,35,identity,lbfgs,constant,0,24,31(s),67(s),232(s),238.0,,,,,,,,,
239,0.9018637992831542,0.9026086956521739,1,152,0.022845522644455104,0.0036029089718854616,1559,0.0028420973358548574,0.1524119221505591,0.04631129706500228,45,identity,lbfgs,constant,0,24,31(s),67(s),239(s),,,,,,,,,,
240,0.9011495135688683,0.9026086956521739,19,442,0.031417464718791775,0.0010756626564638202,2665,6.988597792336772e-05,0.6939468949945983,0.09760874702342662,64,identity,lbfgs,constant,0,24,31(s),67(s),240(s),,,,,,,,,,
241,0.9011495135688683,0.9026086956521739,19,122,0.007226099217927388,0.009258614423270459,3590,0.0029377810507827205,0.10045829802194506,0.2511548345786524,24,identity,lbfgs,constant,0,24,31(s),67(s),241(s),,,,,,,,,,
242,0.8932642089093703,0.8968944099378883,1,169,0.03531814424657126,0.0007296446190265355,1799,0.000492807350067459,0.999,0.004804069957954769,41,identity,lbfgs,constant,0,24,31(s),67(s),232(s),237.0,242.0,,,,,,,,
243,0.8989964157706094,0.8940372670807454,15,351,0.046405621894393095,0.0006189239108165031,1000,0.005518587375345988,0.43787862537992067,0.005091641244368391,27,identity,lbfgs,constant,0,24,31(s),67(s),232(s),237.0,243.0,,,,,,,,
244,0.9011495135688683,0.9026086956521739,7,116,0.01706200783686234,0.005289206775668762,1000,2.209740658582008e-05,0.2507352493708757,0.009773075386786352,66,identity,lbfgs,constant,0,24,31(s),67(s),232(s),238.0,244.0,,,,,,,,
245,0.9018637992831542,0.9026086956521739,2,353,0.013501103064090707,0.007687134687863757,2759,0.0005652882685375509,0.999,0.0033542600210719996,23,identity,lbfgs,constant,0,24,31(s),67(s),232(s),238.0,245.0,,,,,,,,
246,0.8968484383000513,0.896894409937888,27,155,0.03304275300466759,0.005706658062170642,1492,0.006735045654529338,0.2689311615893515,0.03736500398467208,45,identity,lbfgs,constant,0,24,31(s),67(s),234(s),246.0,,,,,,,,,
247,0.899720942140297,0.899751552795031,2,5,0.01536756623073461,0.007399186646831262,3593,0.006087448726281631,0.9192029081620025,0.04699658598105934,33,identity,lbfgs,constant,0,24,31(s),67(s),234(s),247.0,,,,,,,,,
248,0.9004326676907322,0.899751552795031,8,424,0.036324695010631625,0.002197536114435119,3179,0.006621712053541764,0.970985151775135,0.20051698845863486,85,identity,lbfgs,constant,0,24,31(s),67(s),248(s),,,,,,,,,,
249,0.896131592421915,0.8968944099378883,26,80,0.0204023820243424,0.002471793267087336,1729,0.006461105436529371,0.6819888450282641,0.19902153721570787,106,identity,lbfgs,constant,0,24,31(s),67(s),249(s),,,,,,,,,,
250,0.9011495135688683,0.9026086956521739,9,166,0.0037780948248624796,0.0018288933958613982,1611,0.005675198754073,0.999,0.13997235102919112,8,identity,lbfgs,constant,0,24,31(s),67(s),250(s),,,,,,,,,,
251,0.9011495135688683,0.9026086956521739,19,325,0.012423736942164228,0.00449860982384499,3023,0.0019960214794639743,0.5648679661888292,0.09180224531353978,6,identity,lbfgs,constant,0,24,31(s),67(s),251(s),,,,,,,,,,
252,0.8982821300563236,0.8940372670807453,10,170,0.011126457715047814,0.0010066781387096735,1704,0.008195732764377186,0.5973436555503716,0.18602425732680922,71,identity,lbfgs,constant,0,24,31(s),67(s),252(s),,,,,,,,,,
253,0.8982821300563236,0.9026086956521739,27,308,0.02722674199531185,0.0025647740415488665,1844,0.004209856504637187,0.999,0.2180818973136474,13,identity,lbfgs,constant,0,24,31(s),67(s),253(s),,,,,,,,,,
254,0.8982821300563236,0.899751552795031,14,108,0.011271796415250092,0.0029864099354911374,2264,0.008282387119698378,0.9091481424714355,0.1020382175331294,178,identity,lbfgs,constant,0,24,31(s),67(s),249(s),254.0,,,,,,,,,
255,0.8839554531490015,0.8795859213250518,36,19,0.0010633357216081989,0.004394220928800998,1000,0.01145296568263146,0.9551699356891394,0.3103956226288295,183,identity,lbfgs,constant,0,24,31(s),67(s),249(s),255.0,,,,,,,,,
256,0.9011495135688683,0.9026086956521739,28,449,0.04933539173523678,0.0020062848924041945,2605,0.000119643872710626,0.10616940410260156,0.11258277574478787,79,identity,lbfgs,constant,0,24,31(s),67(s),256(s),,,,,,,,,,
257,0.9011495135688683,0.9026086956521739,12,60,0.012325917568687464,0.0008525828350827141,2764,0.0034939820288461395,0.999,0.19279274658321238,3,identity,lbfgs,constant,0,24,31(s),67(s),257(s),,,,,,,,,,
258,0.9011495135688683,0.9026086956521739,22,290,0.04259768903175535,0.008128184102960047,3261,0.0016834674074143402,0.20805225811866035,0.1763272149277319,46,identity,lbfgs,constant,0,24,31(s),67(s),258(s),,,,,,,,,,
259,0.9011495135688683,0.9026086956521739,12,369,0.002662271915903295,0.004990693972029837,3343,0.00034075818540020564,0.999,0.21542781975001482,60,identity,lbfgs,constant,0,24,31(s),67(s),259(s),,,,,,,,,,
