,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
172,0.7239831697054699,0.6905797101449276,14,0.0013281852125463089,89806,52.828934479684285,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,172(s),,,,,,,,,,,,,
173,0.7456755493221132,0.7322463768115942,1,0.2576761046636802,52615,500.0,linear,6,25,31(s),47(s),53.0,59.0,61(s),80,88.0,107,173.0,,,,,,,,,,,,
174,0.7564516129032258,0.7318840579710145,1,0.15960790063529257,103200,95.23076254633321,linear,6,25,31(s),47(s),53.0,59.0,61(s),80,88.0,107,174.0,,,,,,,,,,,,
175,0.7392005610098178,0.6894927536231885,1,0.13554349002789942,6405,15.125650659420046,linear,6,25,31(s),47(s),53.0,59.0,87(s),116,148.0,175,,,,,,,,,,,,,
176,0.7543010752688172,0.7235507246376811,1,0.058361306876437036,24295,34.44659723564282,linear,6,25,31(s),47(s),53.0,59.0,87(s),116,148.0,176,,,,,,,,,,,,,
177,0.743501636278635,0.7326086956521739,14,0.0013915982215344897,89137,53.69753602291587,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,177(s),,,,,,,,,,,,,
178,0.7348761103319308,0.6902173913043479,13,0.0013975085059617664,77774,54.14552380451871,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,178(s),,,,,,,,,,,,,
179,0.7413510986442263,0.7159420289855072,14,0.0013563053537962624,78590,53.352440736502245,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,179(s),,,,,,,,,,,,,
180,0.7478494623655914,0.7235507246376811,1,0.01001481405640018,15327,63.789913284817914,linear,6,25,31(s),47(s),53.0,59.0,87(s),116,148.0,176,180.0,,,,,,,,,,,,
181,0.7543010752688172,0.7235507246376811,1,0.04470945301255824,30468,22.561311645729354,linear,6,25,31(s),47(s),53.0,59.0,87(s),116,148.0,176,181.0,,,,,,,,,,,,
182,0.743501636278635,0.7322463768115942,14,0.0013822910917504155,86752,57.82148679310016,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,182(s),,,,,,,,,,,,,
183,0.7413510986442263,0.7239130434782609,14,0.0013672801371406428,86621,55.51457068882599,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,183(s),,,,,,,,,,,,,
184,0.7392239364188875,0.6902173913043479,13,0.0014530851106870331,78474,60.807529034925444,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,184(s),,,,,,,,,,,,,
185,0.7478494623655914,0.7235507246376811,1,0.012730958621276595,18055,1.377493544010612,linear,6,25,31(s),47(s),53.0,59.0,87(s),116,148.0,176,180.0,185.0,,,,,,,,,,,
186,0.7347826086956524,0.7235507246376811,1,0.0004674653152172206,17920,124.64686859845295,linear,6,25,31(s),47(s),53.0,59.0,87(s),116,148.0,176,180.0,186.0,,,,,,,,,,,
187,0.7370733987844789,0.7065217391304348,13,0.0013612145055764415,87138,56.463803161557706,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,187(s),,,,,,,,,,,,,
188,0.743501636278635,0.7239130434782609,14,0.0014744614282731926,86186,53.52576106102478,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,188(s),,,,,,,,,,,,,
189,0.739247311827957,0.6898550724637682,13,0.0014316021087914966,84103,53.98672060752459,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,189(s),,,,,,,,,,,,,
190,0.7413510986442263,0.7235507246376811,13,0.001493817143909183,87403,54.87074838877017,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,190(s),,,,,,,,,,,,,
191,0.7413510986442263,0.7235507246376811,13,0.001453839422755032,88634,55.79321638234545,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),,,,,,,,,,,,,
192,0.7349228611500702,0.6981884057971015,13,0.001504363457797329,79039,58.18111234073674,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,192(s),,,,,,,,,,,,,
193,0.7348994857410005,0.7072463768115942,14,0.001711115259034623,141672,22.22943130710357,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,189(s),193.0,,,,,,,,,,,,
194,0.7370500233754091,0.6811594202898551,15,0.00209523137629804,115412,1.3364544414452553,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,189(s),194.0,,,,,,,,,,,,
195,0.7435250116877047,0.7068840579710145,13,0.0014487057689778417,82408,58.57322309262326,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,195(s),,,,,,,,,,,,,
196,0.7435483870967742,0.7155797101449275,13,0.001427813028569916,79559,55.06872266790233,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,196(s),,,,,,,,,,,,,
197,0.7456989247311828,0.7068840579710145,13,0.0013966830742179208,80862,58.88300121581969,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,197(s),,,,,,,,,,,,,
198,0.7241935483870968,0.6894927536231885,23,0.002340213221183292,47116,68.04119094620467,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),198.0,,,,,,,,,,,,
199,0.7369798971482002,0.6898550724637682,22,0.0002282400837318229,95216,5.493615541831069,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,,,,,,,,,,,,
200,0.7239597942964002,0.6905797101449276,14,0.0014279111354544053,88236,54.564379836882004,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,200(s),,,,,,,,,,,,,
201,0.7413978494623656,0.6815217391304348,13,0.0014171537605422396,83740,57.76459636772717,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,201(s),,,,,,,,,,,,,
202,0.7391771856007481,0.7155797101449275,14,0.0014478351598128574,83096,54.426786342783515,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,202(s),,,,,,,,,,,,,
203,0.7478260869565219,0.7318840579710145,11,0.0005921976309597801,143812,8.74596729625457,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),203.0,,,,,,,,,,,,
204,0.7088125292192615,0.6992753623188406,5,0.002564983693970291,47729,32.19456945874333,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,,,,,,,,,,,,
205,0.7241234221598878,0.6898550724637681,6,0.001946555365143835,24631,60.01203664177721,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,195(s),205.0,,,,,,,,,,,,
206,0.7478494623655914,0.7235507246376811,5,0.001281152856693577,134466,52.10829366007787,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,195(s),206.0,,,,,,,,,,,,
207,0.7521505376344086,0.7235507246376811,1,0.0002108996373883031,127571,3.44517147516655,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,207.0,,,,,,,,,,,
208,0.7348761103319308,0.7239130434782609,13,0.0001430098307435841,97056,0.4572103042295783,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,208.0,,,,,,,,,,,
209,0.7370032725572699,0.7072463768115942,14,0.0014018967115759433,87563,58.440815660545,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,209(s),,,,,,,,,,,,,
210,0.7370733987844789,0.6898550724637682,13,0.0013893935862823036,87744,55.99635733525999,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,210(s),,,,,,,,,,,,,
211,0.7348994857410005,0.7148550724637681,13,0.0013720060253759182,80436,57.33476049274472,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,211(s),,,,,,,,,,,,,
212,0.7327956989247311,0.7235507246376811,8,0.0010328668625270146,198469,4.165133038861589,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),203.0,212.0,,,,,,,,,,,
213,0.7521505376344086,0.7235507246376811,1,0.0009237185027592691,112319,2.1512099438114047,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),203.0,213.0,,,,,,,,,,,
214,0.7521505376344086,0.7235507246376811,1,0.0003701075555379226,200000,3.9539705046990528,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,207.0,214,,,,,,,,,,
215,0.7521505376344086,0.7235507246376811,1,0.0003957277248314379,109517,0.7733199654165022,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,207.0,215,,,,,,,,,,
216,0.7413510986442263,0.6891304347826087,12,0.002255371042309692,162423,3.7505827865805017,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,195(s),216.0,,,,,,,,,,,,
217,0.75,0.7235507246376811,1,0.0023533705367971957,37534,19.518066910287892,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,195(s),217.0,,,,,,,,,,,,
218,0.721856007480131,0.7322463768115942,5,0.0021723097545320734,24552,14.113807765870849,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,218.0,,,,,,,,,,,
219,0.7478494623655914,0.7405797101449275,1,0.0019974265869692363,13920,42.81925034998571,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,,,,,,,,,,,
220,0.7370500233754091,0.6811594202898551,10,0.0008033405774507346,46389,81.96569032453785,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,200(s),220.0,,,,,,,,,,,,
221,0.7413978494623656,0.6728260869565218,20,0.0010283505116225865,58350,34.917288185462226,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,200(s),221.0,,,,,,,,,,,,
222,0.7390836839644696,0.7235507246376811,1,0.00041451755422215427,31394,2.0706288269120745,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,222.0,,,,,,,,,,,
223,0.7240532959326788,0.7079710144927536,36,0.00038015362485535327,170600,3.0072036422162935,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,223.0,,,,,,,,,,,
224,0.7521505376344086,0.7405797101449275,1,0.002060830484412052,14121,44.76660717211151,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,224(s),,,,,,,,,,
225,0.743501636278635,0.7318840579710145,1,0.002017944281700026,14530,43.79082508556537,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,225(s),,,,,,,,,,
226,0.743501636278635,0.7318840579710145,1,0.0019924441480425217,14092,42.69032696135879,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,226(s),,,,,,,,,,
227,0.7521505376344086,0.7235507246376811,2,0.0011714069557196413,150869,4.277212662535968,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),203.0,227.0,,,,,,,,,,,
228,0.7392005610098178,0.7152173913043478,14,0.00020796516012971906,105958,4.466564593166706,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),203.0,228.0,,,,,,,,,,,
229,0.7521505376344086,0.7235507246376811,1,0.0004808954698502132,200000,0.6899418423156625,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,207.0,215,229,,,,,,,,,
230,0.7521505376344086,0.7235507246376811,1,0.0006882268501018632,200000,1.2795614536406683,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,207.0,215,230,,,,,,,,,
231,0.7392239364188875,0.6728260869565218,6,0.00507227878341737,52333,61.917734981455745,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,231.0,,,,,,,,,,,
232,0.7521505376344086,0.7235507246376811,1,0.0006839025397253706,85904,16.64606623244613,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,232.0,,,,,,,,,,,
233,0.7327956989247312,0.6811594202898551,26,0.0003251653971719976,86393,5.72455660475396,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,233.0,,,,,,,,,,,
234,0.7262739597942963,0.7239130434782609,29,0.0003706967208656562,177616,2.9956172940953714,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,234.0,,,,,,,,,,,
235,0.7456989247311828,0.7322463768115942,3,0.0005949287969052521,71922,120.60354125489093,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,200(s),220.0,235.0,,,,,,,,,,,
236,0.743501636278635,0.6898550724637682,11,6.398514578430815e-05,64042,72.73867487952931,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,200(s),220.0,236.0,,,,,,,,,,,
237,0.7499532491818608,0.7155797101449275,1,0.002066558566626901,13553,41.37068799132905,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,237(s),,,,,,,,,,
238,0.7521505376344086,0.7405797101449275,1,0.0020274304886892386,13833,44.74956467731404,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,238(s),,,,,,,,,,
239,0.7456521739130435,0.7318840579710145,1,0.001911346988348146,14504,41.10346501526787,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,239(s),,,,,,,,,,
240,0.7305750350631136,0.697463768115942,31,0.00024311363610767827,112787,4.072973568142725,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,234.0,240,,,,,,,,,,
241,0.7392239364188875,0.7144927536231883,55,0.00033675520997236995,200000,1.9909178403358478,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),199.0,234.0,241,,,,,,,,,,
242,0.7434782608695653,0.7405797101449275,1,0.0020535909557031127,13688,42.717165709049596,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,242(s),,,,,,,,,,
243,0.7478260869565219,0.7405797101449275,1,0.0019154857442080376,14132,43.74195501717963,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,243(s),,,,,,,,,,
244,0.7413510986442263,0.7318840579710145,1,0.0019948454200501837,13976,43.475806754728964,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,244(s),,,,,,,,,,
245,0.7521505376344086,0.7405797101449275,1,0.0020147004809943658,14017,42.75504682949748,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,245(s),,,,,,,,,,
246,0.7413510986442263,0.7405797101449275,1,0.002058819031750577,14079,43.7953464776587,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,246(s),,,,,,,,,,
247,0.7499532491818608,0.7152173913043478,1,0.001922150507396281,13361,44.70541835984797,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,247(s),,,,,,,,,,
248,0.7499532491818608,0.7405797101449275,1,0.0020167401222491175,14225,43.14543102137942,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,248(s),,,,,,,,,,
249,0.7564048620850865,0.7155797101449275,1,0.0019553566916652365,13467,43.19977594738283,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,249(s),,,,,,,,,,
250,0.743501636278635,0.7318840579710145,1,0.0020362867153136685,14434,43.029660585246155,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,250(s),,,,,,,,,,
251,0.7326320710612437,0.7322463768115942,1,0.0005096197390857134,14948,14.450517738281896,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,245(s),251,,,,,,,,,
252,0.7499766245909305,0.7235507246376811,1,0.0020836995723862604,15240,23.047655311208857,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,245(s),252,,,,,,,,,
253,0.7478494623655914,0.7235507246376811,1,0.0015674851791709844,20738,38.60996523537701,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,246(s),253,,,,,,,,,
254,0.7564516129032258,0.7235507246376811,1,0.0022957594659042727,16670,19.35204213611865,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,246(s),254,,,,,,,,,
255,0.7456521739130435,0.7405797101449275,1,0.001989735400907659,13981,43.45576306295181,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,255(s),,,,,,,,,,
256,0.752127162225339,0.7322463768115941,1,0.0020222843146463494,13436,44.44886764361439,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,256(s),,,,,,,,,,
257,0.7499766245909305,0.7318840579710145,1,0.0019244990875133456,14252,42.08787264267064,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,257(s),,,,,,,,,,
258,0.709046283309958,0.6728260869565218,1,0.0027862885804534813,3047,58.401447470007014,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,246(s),258,,,,,,,,,
259,0.75,0.7235507246376811,1,0.002113866724033385,19653,24.10226514344899,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,246(s),259,,,,,,,,,
260,0.7521505376344086,0.7235507246376811,1,0.0033679289691525083,24887,84.93019066153785,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,248(s),260,,,,,,,,,
261,0.7521505376344086,0.7235507246376811,1,0.0032820697763480374,26562,79.15923615851395,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,248(s),261,,,,,,,,,
262,0.7478494623655914,0.7318840579710145,1,0.003823487632591409,14660,22.279499313952964,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,245(s),252,262,,,,,,,,
263,0.7521505376344086,0.7235507246376811,1,0.002323455671132282,27255,37.088818103073855,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,245(s),252,263,,,,,,,,
264,0.7412342215988781,0.7322463768115941,1,0.0001471261886798606,15950,5.24617537900307,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,249(s),264,,,,,,,,,
265,0.676507713884993,0.6992753623188406,1,0.002305184499299297,1688,62.6487122792479,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,249(s),265,,,,,,,,,
266,0.7478027115474521,0.7155797101449275,1,0.002043240798800571,13540,41.40853098494934,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,266(s),,,,,,,,,,
267,0.7478027115474521,0.7152173913043478,1,0.0019342199686550776,13415,42.049229452587284,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),,,,,,,,,,
268,0.7542776998597477,0.7322463768115941,1,0.0020532802814288305,13455,43.77127971245978,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),,,,,,,,,,
269,0.7456521739130435,0.7318840579710145,1,0.0019714727474031885,14375,41.887381315091,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,269(s),,,,,,,,,,
270,0.7456755493221132,0.7318840579710145,1,0.0019390515543553915,14296,43.60826840551527,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,270(s),,,,,,,,,,
271,0.7456521739130435,0.7318840579710145,1,0.0019786016866203803,14338,43.63361217728232,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,271(s),,,,,,,,,,
272,0.7456989247311828,0.7235507246376811,1,0.0012138437536548727,19898,35.026413663492455,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,,,,,,,,,
273,0.7371201496026181,0.6894927536231884,1,0.0007571276383699908,6431,33.67348209518877,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),273,,,,,,,,,
274,0.7500233754090697,0.6981884057971015,1,0.0003875137391612623,4125,2.366597906703916,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),274,,,,,,,,,
275,0.7499766245909305,0.7235507246376811,1,0.0020354348893746785,16050,19.408865649189302,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),275,,,,,,,,,
276,0.75,0.7405797101449275,1,0.0019618426689061155,13572,42.62148842236613,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,276(s),,,,,,,,,,
277,0.7478260869565219,0.7405797101449275,1,0.0020093703176787504,13845,44.27314363677728,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,277(s),,,,,,,,,,
278,0.75,0.7405797101449275,1,0.00203975414629668,14056,41.98167647597988,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,278(s),,,,,,,,,,
279,0.7392005610098178,0.7152173913043478,1,0.003692414637648099,11087,41.52823456919667,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),279,,,,,,,,,
280,0.6291491351098644,0.6043478260869566,1,0.0015456278105924733,1560,4.122884543529381,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),280,,,,,,,,,
281,0.7456755493221132,0.7235507246376811,1,0.0008592482274677891,16631,22.82171120202008,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,269(s),281,,,,,,,,,
282,0.5603786816269285,0.5246376811594203,1,0.001060018824052409,125,76.2957868777656,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,269(s),282,,,,,,,,,
283,0.7327255726975223,0.7152173913043478,1,0.0015882024689930993,12224,36.77073689457056,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,283,,,,,,,,
284,0.6875175315568022,0.7148550724637681,1,0.0020868785457079666,7248,19.305843809396315,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,284,,,,,,,,
285,0.7521505376344086,0.7235507246376811,1,0.0036221791692014225,20221,33.40319409811528,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),275,285,,,,,,,,
286,0.7435250116877047,0.7318840579710145,1,0.0029344531359751765,12883,31.84639956157519,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),275,286,,,,,,,,
287,0.7500233754090697,0.6894927536231885,1,0.0005549059930380668,5472,5.932837930539343,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),287,,,,,,,,,
288,0.7456755493221132,0.7318840579710145,1,0.002190621469647739,14638,46.12189543018569,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),288,,,,,,,,,
289,0.7456755493221132,0.7318840579710145,1,0.00206375542730552,14291,44.220480396570444,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,289(s),,,,,,,,,,
290,0.7456521739130435,0.7318840579710145,1,0.0019860675968987906,14366,41.37755238785508,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,290(s),,,,,,,,,,
291,0.7543010752688172,0.7405797101449275,1,0.0020353870976363756,14320,42.04918775734134,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,291(s),,,,,,,,,,
292,0.7478027115474521,0.6898550724637682,1,0.003093664349649185,9715,5.044519670027647,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,276(s),292,,,,,,,,,
293,0.7543010752688172,0.7235507246376811,1,0.0025784059051093,21219,62.922631112728155,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,276(s),293,,,,,,,,,
294,0.7241000467508183,0.6978260869565217,1,0.0032671576834742257,5024,41.010280333104674,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),288,294,,,,,,,,
295,0.6960963066853669,0.7322463768115941,1,0.003258619772008005,6034,42.048940728210304,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,267(s),288,295,,,,,,,,
296,0.7521505376344086,0.7235507246376811,1,0.0015769687377751185,36276,29.10625946572922,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,296,,,,,,,,
297,0.7327255726975223,0.7152173913043478,1,0.0011272920972271486,12545,68.25428163690691,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,297,,,,,,,,
298,0.7456521739130435,0.6985507246376812,1,0.0008965836113793269,17720,3.4003052925040116,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,269(s),281,298,,,,,,,,
299,0.7564516129032258,0.7235507246376811,1,0.0015119612239740021,18545,30.36843403298167,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,269(s),281,299,,,,,,,,
300,0.7456521739130435,0.7235507246376811,1,0.001869649516872542,19177,52.34355509361236,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,283,300,,,,,,,
301,0.7586255259467041,0.6981884057971015,1,0.00011283062734566279,9716,60.212162715318385,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,283,301,,,,,,,
302,0.7521739130434784,0.7068840579710145,1,0.00010629779678986411,11135,28.664613938215766,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,284,302,,,,,,,
303,0.7456521739130435,0.6978260869565217,1,0.0028372926730477932,2392,8.798493304249574,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,284,303,,,,,,,
304,0.7499766245909305,0.7322463768115941,1,0.0020161271435479426,13837,41.66371108316992,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,276(s),304(s),,,,,,,,,
305,0.7499532491818608,0.7405797101449275,1,0.0020167517092704664,13665,42.20447725412598,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,276(s),305(s),,,,,,,,,
306,0.7456989247311828,0.7318840579710145,1,0.0019915021363544616,13243,42.63594537556586,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,276(s),306(s),,,,,,,,,
307,0.6981533426834969,0.6561594202898551,1,0.0008167812507251444,2114,37.26999944217257,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,290(s),307,,,,,,,,,
308,0.7003038803179056,0.6543478260869564,1,0.0033949223349547582,2243,78.97089367046706,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,290(s),308,,,,,,,,,
309,0.7327255726975223,0.6985507246376812,1,0.0005992470867651695,3074,60.56797760090956,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,269(s),281,299,309,,,,,,,
310,0.7304815334268351,0.7235507246376811,1,0.0007792491693312215,24628,59.78071605538022,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,269(s),281,299,310,,,,,,,
311,0.7347826086956524,0.7235507246376811,1,0.0008406187148260981,26009,24.644799425999416,linear,6,25,31(s),55(s),71.0,84.0,92,114(s),161.0,191(s),204.0,219.0,268(s),272,283,300,311.0,,,,,,
