,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
374,0.8624628776241678,0.8538302277432711,15,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),374,,,,,,
375,0.8624628776241678,0.8538302277432711,15,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),365,375.0,,,,,
376,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),365,376.0,,,,,
377,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),377,,,,,,
378,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),378,,,,,,
379,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,379(s),,,,,,,
380,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,380(s),,,,,,,
381,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,381(s),,,,,,,
382,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),382,,,,,,
383,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),383,,,,,,
384,0.8631822836661547,0.8566459627329192,13,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),365,384.0,,,,,
385,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),365,385.0,,,,,
386,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),378,386.0,,,,,
387,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),378,387.0,,,,,
388,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),371,388.0,,,,,
389,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),371,389.0,,,,,
390,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),390,,,,,,
391,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),391,,,,,,
392,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),374,392.0,,,,,
393,0.8631822836661547,0.8566459627329192,13,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),374,393.0,,,,,
394,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),373,394.0,,,,,
395,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),373,395.0,,,,,
396,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),396(s),,,,,,
397,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),397(s),,,,,,
398,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),398(s),,,,,,
399,0.8631822836661547,0.8566459627329192,13,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,381(s),399,,,,,,
400,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,381(s),400,,,,,,
401,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),391,401.0,,,,,
402,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,363(s),391,402.0,,,,,
403,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),371,389.0,403.0,,,,
404,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,351(s),371,389.0,404.0,,,,
405,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),405(s),,,,,,
406,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),406(s),,,,,,
407,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),407(s),,,,,,
408,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),408(s),,,,,,
409,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),409(s),,,,,,
410,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),410(s),,,,,,
411,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),405(s),411.0,,,,,
412,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),405(s),412.0,,,,,
413,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),413(s),,,,,,
414,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),414(s),,,,,,
415,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),415(s),,,,,,
416,0.8646031746031746,0.8481159420289854,16,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),405(s),411.0,416.0,,,,
417,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),405(s),411.0,417.0,,,,
418,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),409(s),418.0,,,,,
419,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),409(s),419.0,,,,,
420,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),408(s),420.0,,,,,
421,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),408(s),421.0,,,,,
422,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),422(s),,,,,,
423,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),423(s),,,,,,
424,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),424(s),,,,,,
425,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),425(s),,,,,,
426,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),426(s),,,,,,
427,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),427(s),,,,,,
428,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),423(s),428.0,,,,,
429,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),423(s),429.0,,,,,
430,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),430(s),,,,,,
431,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),431(s),,,,,,
432,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),432(s),,,,,,
433,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),423(s),429.0,433.0,,,,
434,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),423(s),429.0,434.0,,,,
435,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),423(s),435.0,,,,,
436,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),423(s),436.0,,,,,
437,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),437(s),,,,,,
438,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),438(s),,,,,,
439,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),439(s),,,,,,
440,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),440(s),,,,,,
441,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),441(s),,,,,,
442,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),442(s),,,,,,
443,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),439(s),443.0,,,,,
444,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),439(s),444.0,,,,,
445,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),445(s),,,,,,
446,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),446(s),,,,,,
447,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),447(s),,,,,,
448,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),442(s),448.0,,,,,
449,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),442(s),449.0,,,,,
450,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),439(s),450.0,,,,,
451,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),439(s),451.0,,,,,
452,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),452(s),,,,,,
453,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),453(s),,,,,,
454,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),454(s),,,,,,
455,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),455(s),,,,,,
456,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),456(s),,,,,,
457,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),457(s),,,,,,
458,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),458(s),,,,,,
459,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),459(s),,,,,,
460,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),460(s),,,,,,
461,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),461(s),,,,,,
462,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),462(s),,,,,,
463,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),463(s),,,,,,
464,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),460(s),464.0,,,,,
465,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),460(s),465.0,,,,,
466,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),466(s),,,,,,
467,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),467(s),,,,,,
468,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),468(s),,,,,,
469,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),461(s),469.0,,,,,
470,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),461(s),470.0,,,,,
471,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),471(s),,,,,,
472,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),,,,,,
473,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),473(s),,,,,,
474,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),474(s),,,,,,
475,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),475(s),,,,,,
476,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),476(s),,,,,,
477,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,,,,,
478,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),478.0,,,,,
479,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),473(s),479.0,,,,,
480,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),473(s),480.0,,,,,
481,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),481(s),,,,,,
482,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),482(s),,,,,,
483,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),483(s),,,,,,
484,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),478.0,484.0,,,,
485,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),478.0,485.0,,,,
486,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),475(s),486.0,,,,,
487,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),475(s),487.0,,,,,
488,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,,,,
489,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,489.0,,,,
490,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),490(s),,,,,,
491,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),491(s),,,,,,
492,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),492(s),,,,,,
493,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),475(s),486.0,493.0,,,,
494,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),475(s),486.0,494.0,,,,
495,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),478.0,484.0,495.0,,,
496,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),478.0,484.0,496.0,,,
497,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,497.0,,,,
498,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,498.0,,,,
499,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),475(s),487.0,499.0,,,,
500,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),475(s),487.0,500.0,,,,
501,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,501.0,,,
502,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,502.0,,,
503,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),503(s),,,,,,
504,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),504(s),,,,,,
505,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),505(s),,,,,,
506,0.8624628776241678,0.8538302277432711,15,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),492(s),506.0,,,,,
507,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),492(s),507.0,,,,,
508,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,508.0,,,
509,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,509.0,,,
510,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),478.0,484.0,496.0,510.0,,
511,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),478.0,484.0,496.0,511.0,,
512,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,498.0,512.0,,,
513,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,498.0,513.0,,,
514,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,502.0,514.0,,
515,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,502.0,515.0,,
516,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),516(s),,,,,,
517,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),517(s),,,,,,
518,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),518(s),,,,,,
519,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),503(s),519.0,,,,,
520,0.8646031746031746,0.8481159420289854,16,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),503(s),520.0,,,,,
521,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),504(s),521.0,,,,,
522,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),504(s),522.0,,,,,
523,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,,,
524,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,524.0,,,
