,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
129,0.8855414398064125,0.8904761904761905,172,14,0.06811192594932823,0.09268641438311939,5280,0.028867781510402448,0.571648520151536,0.00562843530924978,604,identity,lbfgs,constant,7,109(s),129(s),,,,,,,,,,,,,,,,
130,0.8718088324258924,0.9047619047619048,128,18,0.369327689840771,0.25908756246984954,6986,0.040149661847825494,0.999,0.044167848500008086,29,identity,lbfgs,constant,7,109(s),125(s),130.0,,,,,,,,,,,,,,,
131,0.889050211736237,0.8761904761904763,81,58,0.25744982773694003,0.15289439554889706,3347,0.03276465600793934,0.999,0.01523271204490563,614,identity,lbfgs,constant,7,109(s),125(s),131.0,,,,,,,,,,,,,,,
132,0.8820326678765881,0.8761904761904763,192,65,0.029190310583591304,0.009695101041003237,1650,0.02704763234636187,0.3399150931097349,0.003976120887791666,175,identity,lbfgs,constant,7,109(s),126(s),132.0,,,,,,,,,,,,,,,
133,0.8786448880822746,0.8761904761904763,176,119,0.03204254268732325,0.0021147133293663795,1217,0.015918414607062243,0.10075360996868662,0.11602773575888511,113,identity,lbfgs,constant,7,109(s),126(s),133.0,,,,,,,,,,,,,,,
134,0.8854204476709014,0.8219047619047618,149,7,0.33252437448276423,0.3786791521010331,1453,0.03752226536589152,0.9419681630274542,0.05936404360950519,2,identity,lbfgs,constant,7,109(s),125(s),130.0,134(s),,,,,,,,,,,,,,
135,0.8856019358741681,0.8761904761904763,145,19,0.27289466493783154,0.4416501831628252,1209,0.00852374139383965,0.4041984790653286,0.074513630404574,4,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),,,,,,,,,,,,,,
136,0.8856019358741681,0.8761904761904763,194,4,0.3271647525608762,0.10287752936956363,12951,0.005014978730639073,0.4313402009399455,0.03062407599809664,9,identity,lbfgs,constant,7,109(s),125(s),130.0,136(s),,,,,,,,,,,,,,
137,0.8820931639443437,0.8619047619047621,14,48,0.22009953852919228,0.1773969080314774,4177,0.016506816586048238,0.5387079751680166,0.15634681855533358,504,identity,lbfgs,constant,7,109(s),137,,,,,,,,,,,,,,,,
138,0.8786448880822746,0.8761904761904763,137,43,0.16415098860005814,0.13071024659479102,3171,0.007502316077264044,0.4230358382712295,0.09530110808644683,528,identity,lbfgs,constant,7,109(s),138,,,,,,,,,,,,,,,,
139,0.8820931639443435,0.8761904761904763,324,19,0.04634586375410167,0.03477555452924067,7747,0.029574950484888948,0.12319582326729883,0.008389865554149577,1000,identity,lbfgs,constant,7,109(s),129(s),139.0,,,,,,,,,,,,,,,
140,0.836660617059891,0.8228571428571427,98,18,0.1360308195892569,0.17089348314188713,1000,0.0471529980228452,0.7856176111465043,0.005246388694783195,639,identity,lbfgs,constant,7,109(s),129(s),140.0,,,,,,,,,,,,,,,
141,0.8821536600120993,0.8761904761904763,20,86,0.1533902326685874,0.03717740251765181,1953,0.0036705126802377766,0.9543188043941965,0.01642743052436813,300,identity,lbfgs,constant,7,109(s),125(s),131.0,141,,,,,,,,,,,,,,
142,0.8716878402903812,0.8904761904761905,121,8,0.15989192366322924,0.23125661727051156,1946,0.037696105969860366,0.3441849225852214,0.011810827431744844,1000,identity,lbfgs,constant,7,109(s),125(s),131.0,142,,,,,,,,,,,,,,
143,0.8784029038112523,0.8361904761904763,230,36,0.04967464497658966,8.955362338593231e-05,1863,0.04104084013808456,0.19684914578114265,0.004626562406808931,220,identity,lbfgs,constant,7,109(s),126(s),132.0,143,,,,,,,,,,,,,,
144,0.8368421052631578,0.8228571428571427,193,17,0.05187792105054984,0.006622937196949725,1701,0.048101558473769165,0.019246832585676055,0.0014929338012963588,54,identity,lbfgs,constant,7,109(s),126(s),132.0,144,,,,,,,,,,,,,,
145,0.7918330308529946,0.8219047619047618,100,9,0.07432851368352736,0.017466589691385336,4695,0.07700602994946326,0.20717282244090618,0.02724517761827759,1000,identity,lbfgs,constant,7,109(s),128(s),145.0,,,,,,,,,,,,,,,
146,0.798790078644888,0.78,122,55,0.3897591197088224,0.012576676445667751,5388,0.07286294445164794,0.09261574624547726,0.21345487967992297,180,identity,lbfgs,constant,7,109(s),128(s),146.0,,,,,,,,,,,,,,,
147,0.8022383545069569,0.822857142857143,94,23,0.36835761540368905,0.49317074434705527,6103,0.0679393521999789,0.9044786335757343,0.052171275254470635,13,identity,lbfgs,constant,7,109(s),125(s),130.0,147(s),,,,,,,,,,,,,,
148,0.8469449485783423,0.8352380952380951,1,12,0.2526274340529925,0.38914030788026965,12095,0.038403747405029914,0.05558204756754703,0.033987467720912455,15,identity,lbfgs,constant,7,109(s),125(s),130.0,148(s),,,,,,,,,,,,,,
149,0.7988505747126438,0.8085714285714285,216,26,0.5,0.13191560353469928,8990,0.06098386307084787,0.29472842109411046,0.07312484505431928,12,identity,lbfgs,constant,7,109(s),125(s),130.0,149(s),,,,,,,,,,,,,,
150,0.8786448880822746,0.8761904761904763,73,9,0.07079609930262028,0.13728242503124785,8651,0.007809386190248284,0.08171402897531971,0.001,233,identity,lbfgs,constant,7,109(s),129(s),150.0,,,,,,,,,,,,,,,
151,0.7883847549909256,0.78,85,24,0.020956289624542927,0.07903026007162747,5728,0.057549854303198034,0.999,0.009372982424622952,290,identity,lbfgs,constant,7,109(s),129(s),151.0,,,,,,,,,,,,,,,
152,0.8786448880822746,0.8761904761904763,63,57,0.19456484930403928,0.29471536420038524,6317,0.00877136759705735,0.7294882990516097,0.017399706559299098,812,identity,lbfgs,constant,7,109(s),125(s),131.0,152,,,,,,,,,,,,,,
153,0.8856019358741681,0.8619047619047621,53,2,0.42588243911963164,0.14314215825205967,3805,0.013669923531181415,0.18909369469638482,0.02245371565273214,1000,identity,lbfgs,constant,7,109(s),125(s),131.0,153,,,,,,,,,,,,,,
154,0.8821536600120993,0.8761904761904763,98,29,0.0822184440948536,0.24614369722412419,1000,0.014392125564436132,0.5775485972526296,0.022282794906893118,5,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,,,,,,,,,,,,,
155,0.8821536600120993,0.8761904761904763,245,3,0.16500055356308313,0.4112454479694835,1692,0.006335390832171326,0.5883244635741132,0.0535602136167681,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),155.0,,,,,,,,,,,,,
156,0.8820931639443435,0.8761904761904763,183,85,0.004272101158311781,0.1594760015825803,2756,0.002585525721109442,0.36742224865512874,0.0821628575255011,378,identity,lbfgs,constant,7,109(s),138,156.0,,,,,,,,,,,,,,,
157,0.8786448880822746,0.8761904761904763,157,66,0.0467485896403846,0.2549397550633812,1406,0.0039640064686715295,0.46103766035933436,0.001652433042060239,259,identity,lbfgs,constant,7,109(s),138,157.0,,,,,,,,,,,,,,,
158,0.8786448880822746,0.8761904761904763,122,27,0.04996123058716546,0.062486783791707204,11479,0.009057324086359602,0.07508529652425583,0.0023642239210199733,62,identity,lbfgs,constant,7,109(s),129(s),139.0,158,,,,,,,,,,,,,,
159,0.78832425892317,0.78,500,6,0.05480075831816144,0.05310107109686451,10339,0.04715189057067541,0.11062254782506675,0.016515225352539846,699,identity,lbfgs,constant,7,109(s),129(s),139.0,159,,,,,,,,,,,,,,
160,0.8021778584392015,0.78,189,29,0.032186782746474886,0.00013550574357389079,1613,0.06047455040425788,0.32972153175531405,0.0013603620484999562,30,identity,lbfgs,constant,7,109(s),126(s),132.0,143,160.0,,,,,,,,,,,,,
161,0.7952813067150635,0.78,399,42,0.05614989506631582,0.00011369604610018762,1000,0.0600269714299585,0.15326302318184204,0.006852894807354799,364,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,,,,,,,,,,,,,
162,0.8264972776769509,0.8085714285714285,42,34,0.1283535120346756,0.020502958701698326,6659,0.05427057732857628,0.10256425508229161,0.1544010323386483,670,identity,lbfgs,constant,7,109(s),128(s),162.0,,,,,,,,,,,,,,,
163,0.8889897156684816,0.8761904761904763,114,44,0.3227665625143665,0.02989102986988186,4131,0.028997689198040164,0.14019207464657946,0.07373230809707634,653,identity,lbfgs,constant,7,109(s),128(s),163.0,,,,,,,,,,,,,,,
164,0.8231699939503934,0.8076190476190476,185,3,0.5,0.20976558563402858,6341,0.05150281790741652,0.6199773601149158,0.016216327126131694,39,identity,lbfgs,constant,7,109(s),125(s),130.0,164(s),,,,,,,,,,,,,,
165,0.864670296430732,0.8085714285714285,29,11,0.07522910352112583,0.1260780225235085,1632,0.04636488263139206,0.2827764318077364,0.019406241216977673,44,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),,,,,,,,,,,,,,
166,0.7779189352692075,0.7514285714285714,200,5,0.4083231675054644,0.22768800450583415,1000,0.07342368367908592,0.5816632330323369,0.08741169177843985,3,identity,lbfgs,constant,7,109(s),125(s),130.0,166(s),,,,,,,,,,,,,,
167,0.8786448880822745,0.8476190476190476,308,3,0.07728068345214638,0.16020867308215084,6532,0.02367021307410652,0.999,0.008446761634004533,808,identity,lbfgs,constant,7,109(s),129(s),167.0,,,,,,,,,,,,,,,
168,0.8786448880822746,0.8761904761904763,328,15,0.0450495212582272,0.17595280397081936,6414,0.0013265873146088708,0.5240262213832425,0.002659830606153985,658,identity,lbfgs,constant,7,109(s),129(s),168.0,,,,,,,,,,,,,,,
169,0.8821536600120993,0.8761904761904763,259,3,0.29689193542719955,0.5,1000,0.015272650711856819,0.12077786339398539,0.09491919921840282,6,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),169.0,,,,,,,,,,,,,
170,0.8786448880822746,0.8761904761904763,94,20,0.2759424952725359,0.5,1000,0.010321890668958023,0.23825000439733854,0.09933776417804051,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),170.0,,,,,,,,,,,,,
171,0.8786448880822746,0.8761904761904763,208,32,0.023637020679606675,0.035723357197351785,13083,0.00458270531047375,0.020560788107307548,0.012912967195347878,370,identity,lbfgs,constant,7,109(s),129(s),139.0,171,,,,,,,,,,,,,,
172,0.87513611615245,0.8342857142857143,500,10,0.030771589075635694,0.0029071854011562606,12712,0.03264231352524735,0.19883780423047784,0.01391785219971271,772,identity,lbfgs,constant,7,109(s),129(s),139.0,172,,,,,,,,,,,,,,
173,0.8751966122202056,0.8761904761904763,119,67,0.3164927890128908,0.02378291704237684,1000,0.01607224238093334,0.7789802024836475,0.018171260076842888,602,identity,lbfgs,constant,7,109(s),125(s),131.0,152,173.0,,,,,,,,,,,,,
174,0.8856019358741681,0.8761904761904763,77,21,0.1293244163442529,0.15620674920395686,5673,0.013985629267953744,0.999,0.02051865925530807,1000,identity,lbfgs,constant,7,109(s),125(s),131.0,152,174.0,,,,,,,,,,,,,
175,0.8786448880822746,0.8761904761904763,152,49,0.09790718165979698,0.036743381344219644,1690,0.004870971169681403,0.9952925851402512,0.02119666195781775,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,175,,,,,,,,,,,,
176,0.8786448880822746,0.8761904761904763,55,42,0.157703428341461,0.0646936650525044,1711,0.00946169421053637,0.28676457313969733,0.016870173592116754,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,176,,,,,,,,,,,,
177,0.8786448880822746,0.8761904761904763,74,84,0.003012163291119017,0.10237519863711728,2484,0.0004551113524066271,0.6122001132876931,0.04955577162977358,228,identity,lbfgs,constant,7,109(s),138,156.0,177,,,,,,,,,,,,,,
178,0.8786448880822746,0.8761904761904763,327,147,0.007864380969018793,0.08289765885194207,4961,0.001406448208721763,0.3450565212268013,0.03349323842531906,460,identity,lbfgs,constant,7,109(s),138,156.0,178,,,,,,,,,,,,,,
179,0.8786448880822746,0.8761904761904763,17,128,0.060669635409480525,0.24524758404082722,1432,0.004172377781971557,0.061896429619099524,0.001,243,identity,lbfgs,constant,7,109(s),138,157.0,179,,,,,,,,,,,,,,
180,0.8820931639443435,0.8761904761904763,298,86,0.038338048320843185,0.4372002331855257,1275,0.005744534110051126,0.7994619900464107,0.002055833461868344,304,identity,lbfgs,constant,7,109(s),138,157.0,180,,,,,,,,,,,,,,
181,0.7815486993345433,0.7933333333333333,93,11,0.027305451857052243,0.491815011201736,7186,0.0916687667344988,0.07050371102381991,0.011176896204438631,5,identity,lbfgs,constant,7,109(s),125(s),130.0,147(s),181.0,,,,,,,,,,,,,
182,0.7950998185117968,0.7942857142857143,86,10,0.38978536603857217,0.5,2536,0.1186411040116275,0.40453930957215106,0.040263885212718106,1,identity,lbfgs,constant,7,109(s),125(s),130.0,147(s),182.0,,,,,,,,,,,,,
183,0.8786448880822746,0.8761904761904763,10,1,0.0019252208054773845,0.005281970210855719,1000,0.020643053920237624,0.10851415945336707,0.09067366242148552,554,identity,lbfgs,constant,7,109(s),128(s),162.0,183,,,,,,,,,,,,,,
184,0.8889897156684816,0.8619047619047621,19,3,0.133333509580754,0.015554645183427755,9984,0.02372023820939651,0.06835362234451112,0.2894492183466478,505,identity,lbfgs,constant,7,109(s),128(s),162.0,184,,,,,,,,,,,,,,
185,0.8786448880822746,0.8761904761904763,186,10,0.027744496733594,0.00023408896622515308,1000,0.008213610624917385,0.26123275268442037,0.001,53,identity,lbfgs,constant,7,109(s),126(s),132.0,143,160.0,185,,,,,,,,,,,,
186,0.805686630369026,0.7933333333333333,47,22,0.0353229065949513,0.00019589379685717415,1570,0.06401278153868939,0.030287592716139677,0.0010986367045921995,4,identity,lbfgs,constant,7,109(s),126(s),132.0,143,160.0,186,,,,,,,,,,,,
187,0.798790078644888,0.8085714285714285,230,22,0.07135085508719798,0.00019284933271664003,1472,0.06832661078608311,0.20663306199831283,0.004715295504811763,521,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,187,,,,,,,,,,,,
188,0.798790078644888,0.7657142857142857,454,48,0.09640535995385419,0.00010716433333472483,1914,0.0911554404995239,0.2815778645582977,0.002058369439708594,500,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,,,,,,,,,,,,
189,0.8821536600120993,0.8761904761904763,39,23,0.06961853730083367,0.1509145748319333,6952,0.009801942819278306,0.509155636206563,0.06340931107048872,1,identity,lbfgs,constant,7,109(s),125(s),130.0,189(s),,,,,,,,,,,,,,
190,0.8820931639443435,0.8761904761904763,148,31,0.31953854164827616,0.3610192783852647,12118,0.027063044447757967,0.024681486500814698,0.042047472762407855,57,identity,lbfgs,constant,7,109(s),125(s),130.0,190(s),,,,,,,,,,,,,,
191,0.8681790683605566,0.8066666666666666,50,32,0.3256395363201328,0.1653591275653531,9542,0.04050054607930798,0.1587747178856952,0.0060132070561762785,42,identity,lbfgs,constant,7,109(s),125(s),130.0,191(s),,,,,,,,,,,,,,
192,0.8683605565638233,0.8904761904761905,12,25,0.0064628574776378345,0.028061998994998602,1000,0.047742534471676146,0.8332342808059796,0.0042916958138409815,1000,identity,lbfgs,constant,7,109(s),129(s),192.0,,,,,,,,,,,,,,,
193,0.8821536600120993,0.8761904761904763,246,13,0.12950281958034304,0.047953483235530454,1000,0.010837494468140339,0.34530727843676545,0.0017867204194791163,144,identity,lbfgs,constant,7,109(s),129(s),193.0,,,,,,,,,,,,,,,
194,0.8786448880822746,0.8761904761904763,20,22,0.004156427651812067,0.2590122541070873,1000,0.011125456915209206,0.5807767924578839,0.11824959750151576,5,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),194.0,,,,,,,,,,,,,
195,0.8786448880822746,0.8761904761904763,276,9,0.008524526459026294,0.24806889927430645,1184,0.004579275023528821,0.2874962208760541,0.026376366531071442,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),195.0,,,,,,,,,,,,,
196,0.8889897156684816,0.8619047619047621,118,44,0.14238889167585303,0.39809020777891574,1724,0.023828076459659876,0.6094244607362208,0.03970207029890864,9,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,196,,,,,,,,,,,,
197,0.8716878402903812,0.8619047619047618,152,52,0.02793834722205346,0.0414971556733785,1210,0.02651838398560068,0.7911950267054423,0.02736859622548532,6,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,197,,,,,,,,,,,,
198,0.8786448880822746,0.8761904761904763,348,49,0.016096069510496587,0.009575271708661869,3580,0.0037333329643042985,0.011432017809870453,0.005850332617533257,320,identity,lbfgs,constant,7,109(s),129(s),139.0,171,198.0,,,,,,,,,,,,,
199,0.8786448880822746,0.8761904761904763,279,41,0.04309548006832074,0.051793451583588224,13194,0.007717951348524,0.038525362281740944,0.019910637645798552,682,identity,lbfgs,constant,7,109(s),129(s),139.0,171,199.0,,,,,,,,,,,,,
200,0.8820931639443435,0.8619047619047621,28,38,0.2037498373950425,0.07679711038838528,6770,0.026953265172449482,0.9349960530538893,0.040432681507085656,935,identity,lbfgs,constant,7,109(s),125(s),131.0,152,174.0,200,,,,,,,,,,,,
201,0.8786448880822746,0.8761904761904763,146,38,0.06746820698430608,0.2801420034923768,6026,0.002841372222882877,0.7286835145585943,0.023449089584721503,729,identity,lbfgs,constant,7,109(s),125(s),131.0,152,174.0,201,,,,,,,,,,,,
202,0.8786448880822746,0.8761904761904763,177,4,0.01763040348276111,0.03012222817271263,2722,0.003951787657539248,0.861146211796083,0.00988034117405552,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,175,202.0,,,,,,,,,,,
203,0.8786448880822746,0.8761904761904763,100,5,0.15139861878308772,0.04635521291453479,1494,0.006128159161021919,0.8965134280440794,0.03648510623952953,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,175,203.0,,,,,,,,,,,
204,0.8786448880822746,0.8761904761904763,115,91,1e-05,0.07928122853695502,2408,0.00039922127124171247,0.999,0.07934824587611189,419,identity,lbfgs,constant,7,109(s),138,156.0,177,204.0,,,,,,,,,,,,,
205,0.8786448880822746,0.8761904761904763,88,31,0.0027917919478702403,0.035479967654721806,3971,0.00034310019773855957,0.35923215089160687,0.0401670243729421,204,identity,lbfgs,constant,7,109(s),138,156.0,177,205.0,,,,,,,,,,,,,
206,0.8681790683605566,0.8761904761904763,213,15,0.032275145990456736,0.002160164813066831,18626,0.025669589153882726,0.13918374477798975,0.013814202339803449,1000,identity,lbfgs,constant,7,109(s),129(s),139.0,172,206.0,,,,,,,,,,,,,
207,0.8855414398064125,0.8761904761904763,226,10,0.019532385887302644,0.0016034700431432965,6761,0.01746917473080028,0.14837909473387367,0.012830906743517629,83,identity,lbfgs,constant,7,109(s),129(s),139.0,172,207.0,,,,,,,,,,,,,
208,0.7641863278886872,0.7638095238095237,55,1,0.1195154531652671,0.09681560603876431,3128,0.08361117353624697,0.4911106847671197,0.01142448803061557,38,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),208.0,,,,,,,,,,,,,
209,0.7743496672716274,0.7533333333333333,9,1,0.07059224791150505,0.005821576111318602,1000,0.09126291374882178,0.01911826446696885,0.019723243176743212,10,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),209.0,,,,,,,,,,,,,
210,0.8509981851179672,0.8771428571428572,276,2,0.18304533820703006,0.13072340628304568,5481,0.048952897219700614,0.8420027044989894,0.02188515410497239,48,identity,lbfgs,constant,7,109(s),125(s),130.0,164(s),210.0,,,,,,,,,,,,,
211,0.8821536600120993,0.8761904761904763,30,4,0.3406285609559665,0.2162030235195835,2646,0.008789637248335896,0.2658403635696443,0.031420405302613495,55,identity,lbfgs,constant,7,109(s),125(s),130.0,164(s),211.0,,,,,,,,,,,,,
212,0.8091954022988507,0.7523809523809524,154,1,0.23359497920278727,0.47219429992107487,1000,0.06150952940145516,0.6447040660520355,0.008607302644490396,1,identity,lbfgs,constant,7,109(s),125(s),130.0,147(s),182.0,212,,,,,,,,,,,,
213,0.7744706594071386,0.78,68,12,0.1551494359841074,0.32658564765206555,1268,0.14948658893873662,0.5205386809237817,0.048688645962439346,1,identity,lbfgs,constant,7,109(s),125(s),130.0,147(s),182.0,213,,,,,,,,,,,,
214,0.8821536600120992,0.8904761904761905,500,67,0.048658285416680644,0.00013281167188904482,1433,0.029540567495176202,0.3476234449534048,0.002145352588414698,436,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,214.0,,,,,,,,,,,
215,0.8924984875983061,0.8761904761904763,154,49,0.19082903116017846,5.8663310769553365e-05,2721,0.014263144508293316,0.006529730561702918,0.003935964961367019,442,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,215.0,,,,,,,,,,,
216,0.7988505747126436,0.7657142857142858,325,7,0.5,0.030012477860942355,1748,0.06854570156891551,0.429484828804701,0.1489545429231544,1,identity,lbfgs,constant,7,109(s),125(s),130.0,166(s),216.0,,,,,,,,,,,,,
217,0.8404718693284936,0.8361904761904763,383,1,0.5,0.12206707352483485,1414,0.042792962828009595,0.9485515839781554,0.1272162391063231,3,identity,lbfgs,constant,7,109(s),125(s),130.0,166(s),217.0,,,,,,,,,,,,,
218,0.8786448880822746,0.8761904761904763,6,29,0.01113959740347333,0.02843044968306469,1581,0.01616688946711097,0.999,0.008434525663374326,418,identity,lbfgs,constant,7,109(s),129(s),192.0,218(s),,,,,,,,,,,,,,
219,0.8057471264367816,0.8219047619047618,14,37,0.006761952622069613,0.04091224283420431,1774,0.08518782965092656,0.8147153813880225,0.004249855754791642,225,identity,lbfgs,constant,7,109(s),129(s),192.0,219(s),,,,,,,,,,,,,,
220,0.8786448880822746,0.8761904761904763,8,29,0.00101757761738087,0.01247867521626966,1802,0.011705657853297455,0.6626749269669662,0.0072244765386058315,197,identity,lbfgs,constant,7,109(s),129(s),192.0,220(s),,,,,,,,,,,,,,
221,0.8300060496067754,0.779047619047619,249,7,0.04557358699823237,0.00022170601078496679,2614,0.046231619880820904,0.3660717369807614,0.002069459698722438,206,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,214.0,221,,,,,,,,,,
222,0.8057471264367816,0.8085714285714285,299,17,0.04311566277536752,1e-05,1000,0.052083232981052774,0.22453284405166568,0.003727987506206591,660,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,214.0,222,,,,,,,,,,
223,0.8786448880822746,0.8761904761904763,138,40,0.011323036820525365,0.12659703976955727,2484,0.008307134070752602,0.5011011995123462,0.01299701908816231,501,identity,lbfgs,constant,7,109(s),125(s),131.0,152,174.0,223,,,,,,,,,,,,
224,0.8924984875983061,0.8761904761904763,63,16,0.04862888333943338,0.27802873820253526,5390,0.017913615706225693,0.7840590209047794,0.014700732091992103,784,identity,lbfgs,constant,7,109(s),125(s),131.0,152,174.0,224,,,,,,,,,,,,
225,0.8820931639443435,0.8761904761904763,266,54,0.012992690718415939,0.06069355846518937,1236,0.003945888193720058,0.999,0.006175352928556244,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,175,225.0,,,,,,,,,,,
226,0.8786448880822746,0.8761904761904763,100,29,0.02671493400941423,0.011267462084875432,1405,0.003186732878898732,0.999,0.013861531116082246,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,175,226.0,,,,,,,,,,,
227,0.8680580762250454,0.7933333333333333,422,19,0.03540870428990231,0.0008668955274619521,16622,0.03454526119811249,0.001,0.0022158039098600472,83,identity,lbfgs,constant,7,109(s),129(s),139.0,172,206.0,227,,,,,,,,,,,,
228,0.8750756200846943,0.8361904761904763,58,16,0.04092965285982113,0.004010897696955508,27933,0.035193105601338266,0.24053652330458636,0.006768555981100587,20,identity,lbfgs,constant,7,109(s),129(s),139.0,172,206.0,228,,,,,,,,,,,,
229,0.8890502117362372,0.8761904761904763,7,23,0.09951875291780858,0.2364534236147925,1885,0.01348424575082641,0.6128610569507748,0.021141894500617316,8,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,196,229.0,,,,,,,,,,,
230,0.8786448880822746,0.8761904761904763,220,1,0.17300404012775975,0.25358520779054095,1000,0.006583340754012446,0.6746555561276069,0.03469345216118878,13,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,196,230.0,,,,,,,,,,,
231,0.8509376890502116,0.8228571428571427,285,17,0.025802242040896615,0.00512806280276976,6704,0.042528762468635684,0.06814841453262796,0.01971563756789782,1000,identity,lbfgs,constant,7,109(s),129(s),139.0,172,231.0,,,,,,,,,,,,,
232,0.8126436781609195,0.8219047619047618,280,15,0.00915237844329356,0.0005415627570451009,19089,0.04704197593989001,0.10813013630405434,0.021893422196626273,348,identity,lbfgs,constant,7,109(s),129(s),139.0,172,232.0,,,,,,,,,,,,,
233,0.8786448880822746,0.8761904761904763,20,20,0.028845431516528602,0.13309026753915157,2410,0.0077617723111899,0.42790276096426616,0.027602623660913664,41,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),233.0,,,,,,,,,,,,,
234,0.8786448880822746,0.8761904761904763,4,3,0.08920535991047002,0.047825342091114526,1558,0.006402941680284685,0.1128365892906053,0.008996393987904213,2,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),234.0,,,,,,,,,,,,,
235,0.8856019358741681,0.8619047619047621,99,1,0.2278160254645059,0.14429528550440562,2643,0.01802541413090393,0.6813973800189488,0.018745367483329868,62,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),208.0,235,,,,,,,,,,,,
236,0.7255898366606169,0.7514285714285714,84,1,0.02352392844614433,0.05237840641259381,1637,0.16064842300118326,0.13683137989678895,0.010295837112019809,42,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),208.0,236,,,,,,,,,,,,
237,0.8891107078039926,0.8342857142857143,1,1,0.09027762542762655,0.011005970076678414,1295,0.026267844948304794,0.011667804870760398,0.03074648994966816,19,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),209.0,237,,,,,,,,,,,,
238,0.8091954022988505,0.7657142857142857,7,1,0.0119655692015328,0.006999976780031432,1775,0.07915904226280128,0.03412977810554875,0.011976156983976586,3,identity,lbfgs,constant,7,109(s),125(s),130.0,165(s),209.0,238,,,,,,,,,,,,
239,0.8854809437386569,0.8904761904761905,371,36,0.028028427322090876,0.00019728242983336783,1000,0.02310398843694338,0.3727759826012267,0.0018778787556969739,330,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,214.0,239(s),,,,,,,,,,
240,0.8092558983666063,0.78,312,70,0.07059867844112025,0.00013999302296452493,1000,0.04351139726307544,0.30736831276506504,0.00320106752508683,386,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,214.0,240(s),,,,,,,,,,
241,0.8751966122202056,0.8619047619047621,284,55,0.05861354108826848,0.00014351656226324575,2080,0.02009563439248038,0.20984597608226402,0.0011079129256625364,584,identity,lbfgs,constant,7,109(s),126(s),132.0,143,161.0,188,214.0,241(s),,,,,,,,,,
242,0.8786448880822746,0.8761904761904763,142,17,0.11401673516483571,0.10409855425348066,1106,0.012262576676911963,0.47813201917617376,0.028248197322796476,478,identity,lbfgs,constant,7,109(s),125(s),131.0,152,174.0,242,,,,,,,,,,,,
243,0.8821536600120993,0.8761904761904763,61,7,0.10655249001333952,0.0625192270732409,8885,0.01592892637806665,0.6680996076869445,0.039678040632016076,668,identity,lbfgs,constant,7,109(s),125(s),131.0,152,174.0,243,,,,,,,,,,,,
244,0.8751966122202057,0.8761904761904763,259,81,0.01754759928298752,0.03924607554018451,1147,0.006082474555873935,0.9623131306497968,0.0211679781235767,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,175,244.0,,,,,,,,,,,
245,0.8820931639443437,0.8619047619047621,3,8,0.021474145903984346,0.043931676029634055,3202,0.007083499119635121,0.999,0.015854505219044038,1,identity,lbfgs,constant,7,109(s),125(s),130.0,135(s),154.0,175,245.0,,,,,,,,,,,
246,0.8924984875983061,0.8761904761904763,281,29,0.001890236826362978,0.002423439258504224,30253,0.02286717882197519,0.2532304357548619,0.004237000541740638,887,identity,lbfgs,constant,7,109(s),129(s),139.0,172,206.0,246,,,,,,,,,,,,
