,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
129,0.7348527349228613,0.7152173913043478,409,3,0.03172525833437345,0.0028796581236195246,26772,0.11508056780413674,0.40146914261684297,0.8581053192748075,1000,identity,lbfgs,constant,0,35,94(s),117(s),129.0,,,,,,,,,,,,,
130,0.7241000467508183,0.7068840579710145,238,5,0.25060819115852384,0.035031611523547834,41780,0.025179009161179468,0.4756743334696324,0.999,481,identity,lbfgs,constant,0,35,94(s),117(s),124.0,130.0,,,,,,,,,,,,
131,0.7262272089761572,0.7065217391304348,259,1,0.07160169389559021,0.007766850476373221,16753,0.027047131413535763,0.5185124277731341,0.7624706771356972,205,identity,lbfgs,constant,0,35,94(s),117(s),124.0,131.0,,,,,,,,,,,,
132,0.7305516596540441,0.7061594202898551,253,5,0.37375031962608746,0.041323663708276046,22916,0.15407738075686137,0.6329581897506009,0.2276190583092046,1000,identity,lbfgs,constant,0,35,94(s),120(s),132.0,,,,,,,,,,,,,
133,0.7090696587190275,0.7068840579710144,25,3,0.35991112714311874,0.02679483521810716,14338,0.2080573798087802,0.2950953987636683,0.9816782761852556,422,identity,lbfgs,constant,0,35,94(s),120(s),133.0,,,,,,,,,,,,,
134,0.719798971482001,0.7413043478260869,226,2,0.25612114702202754,0.03726973968883013,15516,0.17524574731583714,0.7337496231474753,0.5760486356016415,872,identity,lbfgs,constant,0,35,94(s),134(s),,,,,,,,,,,,,,
135,0.7219728845254793,0.7496376811594202,227,2,0.25051012907250964,0.03731263966529464,14160,0.16110328513565753,0.7624958338400386,0.5278756870944108,825,identity,lbfgs,constant,0,35,94(s),135(s),,,,,,,,,,,,,,
136,0.7305049088359047,0.7068840579710144,225,3,0.23242440383914312,0.043901595889613954,12978,0.14436888905350498,0.8614673395998368,0.5600546483074612,882,identity,lbfgs,constant,0,35,94(s),136(s),,,,,,,,,,,,,,
137,0.7111968209443664,0.7322463768115942,128,4,0.2285142016732386,0.011977148336818906,11144,0.2719588721717556,0.7345222421433382,0.8729009264691694,761,identity,lbfgs,constant,0,35,94(s),125(s),137.0,,,,,,,,,,,,,
138,0.6918186068256194,0.6804347826086957,32,4,0.4240522938248117,0.04585047555969025,20633,0.25273737719392125,0.79188027190631,0.3983421763878214,202,identity,lbfgs,constant,0,35,94(s),125(s),138.0,,,,,,,,,,,,,
139,0.7262505843852269,0.7579710144927537,143,2,0.4131673921411728,0.009343182886301352,40198,0.057282030646353205,0.28687377459808866,0.0027384442406385625,802,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,,,,,,,,,,,,
140,0.7349228611500702,0.7416666666666667,160,2,0.4312129091132987,0.0006346459396554668,24464,0.07454806615613528,0.3875899953286904,0.0029069508193820953,28,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,,,,,,,,,,,,
141,0.717671809256662,0.7068840579710145,6,1,0.08830075770258516,0.050897708131830005,4912,0.03578405976511642,0.19272960135150802,0.999,68,identity,lbfgs,constant,0,35,94(s),120(s),133.0,141.0,,,,,,,,,,,,
142,0.6183964469378214,0.6300724637681159,21,1,0.38226328118250075,0.04472403658228973,27101,0.3524845014988177,0.21946221475187822,0.999,708,identity,lbfgs,constant,0,35,94(s),120(s),133.0,142.0,,,,,,,,,,,,
143,0.7413510986442263,0.7068840579710145,188,8,0.5,0.05985506667323384,5645,0.1048875169970746,0.8677023491777661,0.009961062390316966,21,identity,lbfgs,constant,0,35,94(s),120(s),132.0,143.0,,,,,,,,,,,,
144,0.7283777466105658,0.7239130434782609,98,7,0.4158575515060265,0.01880752772886689,21791,0.21743192070258222,0.37135715064973,0.07678211424802747,301,identity,lbfgs,constant,0,35,94(s),120(s),132.0,144.0,,,,,,,,,,,,
145,0.6810659186535764,0.6804347826086956,13,1,0.20351452858640415,0.07811536022089234,5187,0.2702995564638181,0.9505904896465073,0.999,52,identity,lbfgs,constant,0,35,94(s),127(s),145.0,,,,,,,,,,,,,
146,0.6617578307620382,0.7065217391304348,110,2,0.4338621400288756,0.07599609466970714,16850,0.19392974830676443,0.47637921105200615,0.2928600690085207,790,identity,lbfgs,constant,0,35,94(s),127(s),146.0,,,,,,,,,,,,,
147,0.7025712949976624,0.7409420289855072,158,1,0.43056409155777287,0.009045981618057137,42235,0.06010481615172785,0.28627835899148113,0.0026355877739769047,889,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,147(s),,,,,,,,,,,
148,0.6854371201496028,0.6807971014492753,141,1,0.4197096159669167,0.009877184476426994,42299,0.061646245117036105,0.2921400372867909,0.002937733535787064,860,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,148(s),,,,,,,,,,,
149,0.6982935951379149,0.7152173913043478,143,1,0.43800832563191633,0.009642643788295092,36158,0.05657513352635847,0.30937081978521347,0.0027389583119721227,717,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,149(s),,,,,,,,,,,
150,0.7219728845254793,0.7416666666666666,82,1,0.5,0.0006297155529925681,42818,0.055760816786841264,0.15281865952576354,0.00423056675764126,54,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,,,,,,,,,,,
151,0.6789621318373071,0.6804347826086956,83,1,0.4425203224504674,0.0007391723275043682,12587,0.11278477816659638,0.5341748526023037,0.003215232784074769,40,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,151,,,,,,,,,,,
152,0.7283777466105658,0.6894927536231885,45,5,0.4697313606315016,0.06542230881741261,22159,0.28707657613973303,0.6061725153563602,0.3370086046416535,210,identity,lbfgs,constant,0,35,94(s),152,,,,,,,,,,,,,,
153,0.6507947639083683,0.6815217391304348,99,1,0.4544449109163615,0.001937484844787049,2926,0.2167465200812044,0.41244219338309007,0.052079892888915014,596,identity,lbfgs,constant,0,35,94(s),153,,,,,,,,,,,,,,
154,0.6939925198690976,0.6807971014492753,75,4,0.3800708351702824,0.011143717519033034,19421,0.4802172142759973,0.999,0.9017558425335418,1000,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,,,,,,,,,,,,
155,0.6852033660589061,0.6554347826086957,126,2,0.428397925836958,0.005678758842629708,19761,0.15541640939888635,0.6279613204398165,0.999,1000,identity,lbfgs,constant,0,35,94(s),125(s),137.0,155.0,,,,,,,,,,,,
156,0.7197989714820011,0.7152173913043478,248,3,0.08648700924640565,0.009682184960662504,12338,0.15422452436773734,0.7241288682688711,0.01867055243446203,369,identity,lbfgs,constant,0,35,94(s),117(s),128.0,156.0,,,,,,,,,,,,
157,0.7240766713417486,0.732608695652174,183,2,0.2564530626449415,0.010619807933723573,39551,0.16303664142518573,0.19830680375432894,0.0019917503015432127,634,identity,lbfgs,constant,0,35,94(s),117(s),128.0,157.0,,,,,,,,,,,,
158,0.7305516596540441,0.7413043478260869,188,3,0.08452105678629884,0.08906572301109046,3173,0.1603334892005278,0.7002731516299796,0.0029376037395146635,6,identity,lbfgs,constant,0,35,94(s),120(s),132.0,143.0,158,,,,,,,,,,,
159,0.6463534361851332,0.6561594202898551,20,1,0.3142022500248524,0.10549890636967543,3881,0.09646586671003723,0.999,0.001,24,identity,lbfgs,constant,0,35,94(s),120(s),132.0,143.0,159,,,,,,,,,,,
160,0.732748948106592,0.7152173913043478,20,2,0.08768815377467426,0.044635794261608096,7360,0.08188246222771502,0.03020072076951924,0.5232030675553591,247,identity,lbfgs,constant,0,35,94(s),127(s),146.0,160.0,,,,,,,,,,,,
161,0.663557737260402,0.6213768115942029,47,1,0.030359917810443227,0.03604215760674457,16285,0.020415056667981657,0.6103430785742756,0.5298740738301457,1000,identity,lbfgs,constant,0,35,94(s),127(s),146.0,161.0,,,,,,,,,,,,
162,0.7305750350631136,0.7239130434782608,6,4,0.5,0.06624893915476207,7885,0.18977776425004422,0.999,0.2913070293284271,86,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,,,,,,,,,,,,
163,0.6958158017765312,0.6735507246376813,63,7,0.42339745402593054,0.010683766911260481,18476,0.023059206603053523,0.999,0.14154619796620926,171,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,,,,,,,,,,,,
164,0.5754558204768583,0.5601449275362318,1,1,0.5,0.02135565488005112,15094,0.4437108294686111,0.40359882922222445,0.6897706898159771,47,identity,lbfgs,constant,0,35,94(s),120(s),133.0,142.0,164,,,,,,,,,,,
165,0.7091164095371668,0.6634057971014492,13,1,0.5,0.02406747631784177,40869,0.5,0.366111359950695,0.08658073433952307,476,identity,lbfgs,constant,0,35,94(s),120(s),133.0,142.0,165,,,,,,,,,,,
166,0.6939691444600281,0.6543478260869564,143,1,0.4422565183449046,0.008755090581325335,43934,0.053830418446719736,0.3140117781191395,0.0025590407311630904,776,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,166(s),,,,,,,,,,,
167,0.6530621785881252,0.6115942028985507,129,1,0.3760540406338878,0.010045490888641177,43174,0.062322586531489,0.2710708214050524,0.002551790885030954,856,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,167(s),,,,,,,,,,,
168,0.7261804581580179,0.7152173913043478,148,2,0.3938334917836373,0.008762645023047412,38801,0.055514896045223756,0.28955443002659575,0.0026846734881577432,719,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,168(s),,,,,,,,,,,
169,0.732748948106592,0.7239130434782609,59,3,0.5,0.0004504612964669537,19119,0.05873965980248032,0.6649277455673832,0.005472136073209033,3,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,169,,,,,,,,,,,
170,0.642052360916316,0.6735507246376812,111,1,0.3311311717619334,0.0011972181826778875,42117,0.09143340717316575,0.6033508367389007,0.005482726228352754,50,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,170,,,,,,,,,,,
171,0.7111033193080878,0.7239130434782609,131,1,0.31566921981956647,0.0003027204388627992,40050,0.10610054468141483,0.16248010612402267,0.004619782354206354,65,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,171,,,,,,,,,,
172,0.7133239831697056,0.6978260869565217,158,1,0.23615843017606408,0.0007958310528919398,50000,0.06902505020578387,0.13263205576995565,0.007172640499694619,89,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,172,,,,,,,,,,
173,0.6940158952781674,0.6891304347826087,174,1,0.5,0.0009046980449466079,42924,0.10337610939047166,0.23132231800544886,0.0030422893038964866,336,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,147(s),173,,,,,,,,,,
174,0.7198223468910705,0.7239130434782608,271,1,0.29132940744987307,0.007050233590880806,33285,0.10203458255358769,0.39856426350231106,0.0013457669321222216,795,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,147(s),174,,,,,,,,,,
175,0.7435483870967742,0.6981884057971014,232,2,0.2007958839170728,0.004612420413433675,18125,0.005631776176314579,0.2793772425990907,0.0063460051514417515,685,identity,lbfgs,constant,0,35,94(s),117(s),128.0,175.0,,,,,,,,,,,,
176,0.7090462833099579,0.7326086956521738,232,1,0.37593186824114355,0.005622666282264345,1000,0.1781500223441082,0.3415412207890349,0.005519041418010882,969,identity,lbfgs,constant,0,35,94(s),117(s),128.0,176.0,,,,,,,,,,,,
177,0.7305516596540441,0.7329710144927537,11,3,0.3071849911705415,0.11524665762118655,11162,0.12481569645180814,0.6137556123587419,0.29530835364075964,113,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,177,,,,,,,,,,,
178,0.6097942964001869,0.5605072463768115,1,3,0.12375676883382364,0.10227270183401757,1839,0.1596734926859078,0.24726602412997967,0.43832186555249264,11,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,178,,,,,,,,,,,
179,0.7240766713417486,0.7235507246376811,165,1,0.4878470461893547,0.014079593381681112,44002,0.06452620287717528,0.6043480485176358,0.0019532883991787964,692,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,149(s),179,,,,,,,,,,
180,0.7262739597942964,0.6981884057971014,78,1,0.31807729951355435,0.006099910154635482,35245,0.08172876069745152,0.534005189200729,0.0030344011247418912,907,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,149(s),180,,,,,,,,,,
181,0.7349228611500702,0.7068840579710145,18,3,0.0460019932630945,0.025020514898084233,1666,0.08199908095657632,0.039642875590333866,0.83989754516131,380,identity,lbfgs,constant,0,35,94(s),127(s),146.0,160.0,181,,,,,,,,,,,
182,0.6872136512388967,0.6300724637681159,11,1,0.01471121732452886,0.036169275630974454,2889,0.10506694757480146,0.0200448170770313,0.23977749375572677,29,identity,lbfgs,constant,0,35,94(s),127(s),146.0,160.0,182,,,,,,,,,,,
183,0.6703132304815334,0.7065217391304348,87,1,0.2284075264239926,0.014940670043365575,26795,0.07308829062942152,0.12799309019940794,0.003936695074092233,1000,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,148(s),183,,,,,,,,,,
184,0.732748948106592,0.7159420289855072,116,1,0.1469798345133259,0.015384580232630465,22317,0.042136267725980975,0.35758501204873966,0.001,1000,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,148(s),184,,,,,,,,,,
185,0.5882889200561009,0.5431159420289855,57,1,0.09207659800068047,0.007450770868264742,34990,0.5,0.20400889101729147,0.3345682571638383,204,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,,,,,,,,,,,
186,0.732748948106592,0.7152173913043478,78,4,0.49926985261198703,0.009952977006796622,34779,0.4285880173646648,0.5776728788599419,0.49904739568410955,578,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,186,,,,,,,,,,,
187,0.6594202898550724,0.6206521739130435,1,1,0.04596077738880455,7.174591475825256e-05,17284,0.09910245988237237,0.14770744620480425,0.006056296183222219,79,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,151,187,,,,,,,,,,
188,0.6316503038803178,0.6195652173913043,37,1,0.5,0.00042394644310083496,13185,0.14426168363038927,0.7170154367033788,0.0029203285148140952,25,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,151,188,,,,,,,,,,
189,0.7413277232351566,0.7155797101449275,21,3,0.2966493900181485,0.00701969029581645,30211,0.001718544191158862,0.8093976527551601,0.12126683066489871,136,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,189,,,,,,,,,,,
190,0.7284011220196355,0.7068840579710145,25,1,0.3268509820848867,0.013328958836230712,7547,0.0311233077985893,0.5511539801955487,0.2123738877009289,231,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,190,,,,,,,,,,,
191,0.6638849929873774,0.6630434782608695,29,1,0.03283638488944646,0.04843288192968916,24429,0.5,0.20669430367182837,0.8401321518084229,595,identity,lbfgs,constant,0,35,94(s),120(s),133.0,142.0,191,,,,,,,,,,,
192,0.6636979897148201,0.6373188405797101,4,1,0.21982540055612768,0.049726269167761225,6731,0.36010650533278166,0.23086316247182548,0.45451255979196525,396,identity,lbfgs,constant,0,35,94(s),120(s),133.0,142.0,192,,,,,,,,,,,
193,0.6875642823749416,0.7065217391304348,174,1,0.43951338183845867,0.000624408380234836,24711,0.07752237955528868,0.4096626225921903,0.0029147848117374816,26,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,193(s),,,,,,,,,,,
194,0.7327021972884527,0.7242753623188406,177,1,0.40156034997428103,0.0006337692554501951,26099,0.07046272397744874,0.34899617918869774,0.003028509910795034,29,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,194(s),,,,,,,,,,,
195,0.7262973352033661,0.7068840579710145,145,2,0.39224276325695245,0.0006487848716554364,22843,0.06658191720841276,0.41164001393452865,0.0029277612962741464,29,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,195(s),,,,,,,,,,,
196,0.7305750350631136,0.7152173913043478,130,1,0.373201478316655,0.00048683696677059363,37917,0.030773777128347744,0.2548114538390834,0.0010906095837030652,2,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,196,,,,,,,,,,
197,0.7327723235156617,0.7242753623188405,53,1,0.3253422857167802,0.00040098077035943065,9810,0.10227070879271816,0.087730113560235,0.008261597674997508,45,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,197,,,,,,,,,,
198,0.6787283777466105,0.6731884057971015,289,1,0.34632731943612766,0.002911158628450714,24929,0.07675658044837452,0.38002418457969855,0.001,1000,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,147(s),198,,,,,,,,,,
199,0.7240532959326789,0.7155797101449275,197,1,0.5,0.012146046501018675,14120,0.007237800271753747,0.5012036142054144,0.004302853252449391,1000,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,147(s),199,,,,,,,,,,
200,0.7370266479663394,0.7155797101449275,9,4,0.35712680507767053,0.0046548400589113605,14324,0.0019229174337944842,0.26083900854387176,0.12051650344324454,109,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,189,200,,,,,,,,,,
201,0.7370266479663394,0.6981884057971014,34,4,0.16768433138211183,0.013575315881498936,10882,4.296313288575733e-05,0.4249308043326365,0.22576347680796532,32,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,189,201,,,,,,,,,,
202,0.7025712949976626,0.6894927536231884,100,7,0.5,0.009827905253219553,2557,0.5,0.28026977136939535,0.999,280,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,202,,,,,,,,,,,
203,0.6767414679756896,0.6282608695652174,87,3,0.5,0.0009331657374094093,36404,0.5,0.9690984155661049,0.751030122995024,970,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,203,,,,,,,,,,,
204,0.7348994857410005,0.7242753623188406,35,3,0.5,0.006590832527997011,26452,0.03685704874329287,0.03734746417606527,0.26518648440533454,144,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,204,,,,,,,,,,,
205,0.7348994857410005,0.7155797101449275,6,4,0.5,0.008293809249938488,9152,0.026424589483867094,0.8480787762967346,0.07844841680440452,274,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,205,,,,,,,,,,,
206,0.6743571762505843,0.6213768115942029,41,1,0.11655225133918407,0.000501082619564769,18157,0.27474861282025415,0.999,0.004873967564390162,43,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,151,188,206.0,,,,,,,,,
207,0.7219027582982702,0.6891304347826088,71,1,0.25015793728674485,0.0002828272259847259,24013,0.053751437366877056,0.4821739848843253,0.001,27,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,151,188,207.0,,,,,,,,,
208,0.5624824684431977,0.5518115942028985,1,5,0.035188165542409985,0.05010287680305062,3485,0.14822541052488408,0.2513388547912155,0.09661267859709888,10,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,178,208,,,,,,,,,,
209,0.631439925198691,0.6644927536231884,1,2,0.21595603884720738,0.19810817433587763,2960,0.22380843462991734,0.02874494328586047,0.03934314065800404,10,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,178,209,,,,,,,,,,
210,0.7176718092566621,0.7242753623188406,113,1,0.0015569216832648225,0.0013155613761464515,31098,0.0680732880617751,0.31151580397931966,0.6271070338302427,214,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,210,,,,,,,,,,
211,0.6230247779336138,0.6369565217391304,81,1,0.13693892787234088,0.00583858958209193,49822,0.49503330128716544,0.13398556736946032,0.19164339950357756,207,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,211,,,,,,,,,,
212,0.6187237026647967,0.6630434782608695,174,1,0.43552395096095853,0.0006624815508538628,26786,0.07476226580724708,0.3612732114146656,0.003065471812441821,27,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,212(s),,,,,,,,,,,
213,0.7305516596540441,0.7413043478260869,148,2,0.4216451029305518,0.0006648228533716442,25019,0.06732490387592555,0.39647335464098565,0.0026693717200647225,27,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,213(s),,,,,,,,,,,
214,0.7219495091164096,0.7413043478260869,170,2,0.4360448529430914,0.0006419799387331682,24380,0.07258709335950982,0.3783651815891044,0.003092385442260688,25,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,214(s),,,,,,,,,,,
215,0.6722066386161758,0.6557971014492754,29,1,0.48222582963243926,0.00012444519703793192,38684,0.06291249142838053,0.007482378846519838,0.005800409019886667,43,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,215,,,,,,,,,,
216,0.7131369798971482,0.6992753623188406,49,1,0.008862522860482336,0.00022790121662686675,50000,0.09770042883350907,0.0058670175259879775,0.007452165904878481,55,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,216,,,,,,,,,,
217,0.683216456287985,0.6891304347826087,85,1,0.002735730236983316,0.002138099573575821,50000,0.12792125037860605,0.5810822234007904,0.8360386317111077,310,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,210,217.0,,,,,,,,,
218,0.7240532959326789,0.7318840579710144,199,1,0.00298826215420883,0.001716920127050793,50000,0.01006323607092096,0.5436824881971835,0.6547750862989132,245,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,210,218.0,,,,,,,,,
219,0.7305750350631136,0.7326086956521739,139,1,0.5,0.00018259032976849018,39792,0.045472761967724186,0.15143006360209538,0.001,1,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,196,219.0,,,,,,,,,
220,0.7305984104721833,0.7326086956521739,257,1,0.5,0.00015186134891762265,6765,0.03519369122536948,0.23701362873506032,0.001,1,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,196,220.0,,,,,,,,,
221,0.7262505843852269,0.7068840579710145,62,6,0.386816839950555,0.00790772792661692,33803,0.038590441897395876,0.3496433099494066,0.025357447580387604,187,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,221,,,,,,,,,,,
222,0.7305516596540441,0.7242753623188406,100,9,0.09085574201988539,0.019095647759497576,7265,0.04045713304169743,0.49130204819963585,0.1536396782156743,313,identity,lbfgs,constant,0,35,94(s),125(s),138.0,163.0,222,,,,,,,,,,,
223,0.7370500233754091,0.7068840579710145,495,1,0.13890061388490466,0.003919573172361783,42885,0.013191046395389955,0.6921858294875596,0.0010063716328491065,993,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,147(s),198,223.0,,,,,,,,,
224,0.7392239364188875,0.7242753623188406,379,1,0.48341356009936887,0.005113471916574266,22056,0.06629387321333757,0.21227691888225,0.001544865032748732,455,identity,lbfgs,constant,0,35,94(s),117(s),128.0,139.0,147(s),198,224.0,,,,,,,,,
225,0.6335203366058906,0.6380434782608696,1,1,0.41732189854439894,0.09954799735264251,3527,0.4104044124315267,0.043174373398891935,0.05527875649101563,11,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,178,209,225.0,,,,,,,,,
226,0.5990649836372136,0.6039855072463768,1,2,0.32710048049789214,0.2234331211422158,4209,0.19019486546617345,0.005322097841327696,0.058312011296639446,2,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,178,209,226.0,,,,,,,,,
227,0.6164796633941093,0.619927536231884,55,1,0.005167790664047628,0.010650943461285,50000,0.5,0.19866321451916452,0.34601492112547005,372,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,211,227.0,,,,,,,,,
228,0.5992987377279102,0.5851449275362318,29,1,0.2488041059736275,0.01092711565875723,45458,0.5,0.12508403417118483,0.34789905472521343,91,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,211,228.0,,,,,,,,,
229,0.676788218793829,0.6286231884057971,93,2,0.44347402224469157,0.00043097113814157917,50000,0.44347402224469157,0.22643877867233742,0.8988332898914704,1000,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,203,229,,,,,,,,,,
230,0.7068957456755494,0.7326086956521738,82,5,0.24297695033849365,0.001473669429699146,9166,0.24297695033849365,0.29174616880096926,0.5125135950350508,494,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,203,230,,,,,,,,,,
231,0.6509350163627865,0.6630434782608696,75,1,0.10037871880451872,0.00017598357278609655,22073,0.26324485702358735,0.381118219611402,0.0015394994208043351,21,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,151,188,206.0,231.0,,,,,,,,
232,0.6142589995324917,0.6978260869565218,30,1,0.12637692292760827,0.00024433025902596774,32879,0.5,0.18584497293350133,0.0017142644018890616,39,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,151,188,206.0,232.0,,,,,,,,
233,0.6355773726040205,0.6648550724637682,1,3,0.12221675384141194,0.025667365370563286,2610,0.19432369981445144,0.08320758780573592,0.12612186645229073,20,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,178,233,,,,,,,,,,
234,0.5946704067321178,0.6213768115942029,1,1,0.08602826663234617,0.037643968725332363,1233,0.23806983780545846,0.13793087065449605,0.14378234745516189,12,identity,lbfgs,constant,0,35,94(s),125(s),138.0,162.0,178,234,,,,,,,,,,
235,0.6810425432445069,0.6800724637681159,79,1,0.49012908355156676,0.0005967729395564129,44685,0.05070958660121455,0.15227728407250474,0.0040708678769042946,58,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,235(s),,,,,,,,,,
236,0.6853669939223936,0.7148550724637681,83,1,0.48100324610396594,0.0005782068825297571,40618,0.0509010407843521,0.16192138641232373,0.003935468979620124,55,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,236(s),,,,,,,,,,
237,0.7005142589995325,0.7235507246376812,87,1,0.47922031786103103,0.0005759649658310778,40029,0.05201748346892944,0.16221384514972176,0.004133212575578271,57,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,237(s),,,,,,,,,,
238,0.7262272089761572,0.7326086956521738,268,2,0.5,0.0008327916771111301,21405,0.0765754578272658,0.6748178881143132,0.0024152379842970013,2,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,213(s),238,,,,,,,,,,
239,0.7391771856007481,0.7155797101449275,120,3,0.5,0.000870902371646335,22131,0.0014815180937591266,0.00700260617117987,0.003837396865352872,34,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,213(s),239,,,,,,,,,,
240,0.7369565217391305,0.7405797101449275,196,1,0.4379293683413564,5.395392177262256e-05,1958,0.030470448439341557,0.3213580494529616,0.0011241412633172872,1,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,196,220.0,240.0,,,,,,,,
241,0.7327255726975223,0.7242753623188406,176,1,0.22833863499060175,0.00013727271045558065,1000,0.038001151844679996,0.4698140115889837,0.0015433227300187965,1,identity,lbfgs,constant,0,35,94(s),117(s),128.0,140.0,150,196,220.0,241.0,,,,,,,,
242,0.7434782608695653,0.7239130434782608,57,4,0.0776041294043574,0.00032000629590896775,10303,0.35036542622095357,0.00456675451035915,0.6173273948876592,48,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,203,230,242.0,,,,,,,,,
243,0.7069424964936887,0.6887681159420289,25,1,0.484799566215502,0.002655811509880701,11570,0.2101879429262241,0.29584302811338714,0.8054047469527015,259,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,203,230,243.0,,,,,,,,,
244,0.6552594670406732,0.6717391304347826,179,1,0.0006537228493464783,0.00041255066955322496,44707,0.10999747547504185,0.18441518325569303,0.999,268,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,210,244.0,,,,,,,,,
245,0.7241000467508183,0.7061594202898551,34,1,0.002253138649459991,0.0006786414326872835,32749,0.06452489754978169,0.3667444303340034,0.9823543568678577,397,identity,lbfgs,constant,0,35,94(s),125(s),137.0,154.0,185,210,245.0,,,,,,,,,
