,train,test,parameters
51,1.0,0.5518115942028985,"[646.5219739254419, 0.5071834920771074, 121127.6464495965, 224.6638921784199, 'rbf']"
52,1.0,0.5518115942028985,"[373.88882051991305, 0.3408971781936047, 149455.76821190552, 213.16720711035012, 'rbf']"
53,0.5517297802711547,0.5518115942028985,"[371.7757020947414, 0.377889288773601, 134055.52571588787, 289.8719751613381, 'sigmoid']"
54,0.8253389434315102,0.7503623188405798,"[992.2790787151125, 0.18617466200545402, 198607.6647551117, 0.0001, 'rbf']"
55,1.0,0.5518115942028985,"[164.21190741015863, 0.32851322866790394, 156050.97562881478, 436.8769643310493, 'rbf']"
56,0.5517297802711547,0.5518115942028985,"[568.7871456253655, 0.13911056242823497, 128846.92011598079, 354.40440494925775, 'sigmoid']"
57,1.0,0.5518115942028985,"[478.68190912460057, 0.574870442992518, 128326.41803983794, 100.35355607987239, 'rbf']"
58,1.0,0.5518115942028985,"[640.6923893500947, 0.6155319202889614, 128370.03419870991, 83.50262386150705, 'rbf']"
59,1.0,0.5518115942028985,"[546.2996839673793, 0.32272496228039993, 94392.76085060815, 227.17949520559065, 'rbf']"
60,0.5341280972417016,0.5351449275362319,"[453.6432204193311, 0.46894605194788774, 200000.0, 427.54860881909485, 'poly']"
61,1.0,0.5518115942028985,"[328.71869788795914, 0.5833294128336856, 77380.32148741632, 392.85434862325843, 'rbf']"
62,0.6361383824216923,0.5757246376811593,"[983.3885546472407, 0.4699344928589844, 123854.58936243688, 500.0, 'poly']"
63,0.6725572697522206,0.6818840579710145,"[1000.0, 0.004753505507568426, 156735.9367351716, 212.90025611890474, 'linear']"
64,1.0,0.5518115942028985,"[321.3829924557733, 0.12254570071838408, 96456.21794289195, 306.9975170546555, 'rbf']"
65,1.0,0.5518115942028985,"[532.6136644695225, 0.13579267851435436, 116138.7056300921, 269.0832656782822, 'rbf']"
66,0.5968209443665263,0.5347826086956522,"[610.0525839573452, 1e-05, 195354.47554886952, 376.04985866798944, 'poly']"
67,0.5517297802711547,0.5518115942028985,"[555.2349677843082, 0.2477854797307559, 5561.941614832416, 207.27297089055125, 'sigmoid']"
68,0.5517297802711547,0.5518115942028985,"[268.068991121166, 0.2651049993016007, 100.0, 373.5362981645812, 'sigmoid']"
69,0.6252921926133708,0.558695652173913,"[808.1729342457932, 0.29350435873595154, 144665.17947390655, 328.55919223489894, 'poly']"
70,1.0,0.5518115942028985,"[512.1068090497024, 0.20135136752757532, 172922.1872762182, 138.0331787236143, 'rbf']"
71,0.5517297802711547,0.5518115942028985,"[544.4057460019501, 0.470446527378451, 127860.66305842983, 204.84946988047085, 'sigmoid']"
72,1.0,0.5518115942028985,"[467.8222954918014, 0.07972924474294271, 134627.878911903, 161.80284947202804, 'rbf']"
73,0.6077138849929874,0.5601449275362318,"[800.1884645090454, 0.09819459082927137, 138792.8646168334, 252.8706231179998, 'poly']"
74,0.8253389434315102,0.7416666666666667,"[931.3421087803107, 0.166908924574375, 174836.40029071676, 0.0001, 'rbf']"
75,0.5732117812061711,0.5608695652173912,"[1.0, 0.3843045758303846, 139783.37426697265, 15.259880282226291, 'poly']"
76,0.5517297802711547,0.5518115942028985,"[504.96177659443566, 0.26669201414276134, 144044.82675824937, 255.71285229475944, 'sigmoid']"
77,0.5517297802711547,0.5518115942028985,"[563.8508955266359, 0.3292803779142661, 129814.243988827, 196.86986583967803, 'sigmoid']"
78,1.0,0.5518115942028985,"[688.2234564455695, 0.4542539206027596, 100560.35984821386, 253.1444013439497, 'rbf']"
79,1.0,0.5518115942028985,"[596.6578444449069, 0.8, 43603.370475199896, 196.36004796820276, 'rbf']"
80,1.0,0.5518115942028985,"[482.4884041046302, 0.6687534429534017, 178728.9647762922, 389.6544015781179, 'rbf']"
81,0.5517297802711547,0.5518115942028985,"[1.0, 0.6520072732034203, 68708.73528806759, 306.70899061921426, 'sigmoid']"
82,0.616643291257597,0.5597826086956521,"[1000.0, 0.4999781676016137, 144763.8993135485, 500.0, 'poly']"
83,0.5496727442730247,0.6210144927536232,"[337.3126098971465, 1e-05, 200000.0, 87.49294924766984, 'linear']"
84,0.5561477325853202,0.5851449275362318,"[131.39118113296132, 0.39311801410775593, 100511.28416472404, 164.04393032856484, 'linear']"
85,0.5950911640953718,0.5771739130434782,"[210.0073310726651, 0.3448440084316443, 100.0, 253.79124092722262, 'linear']"
86,0.48705002337540904,0.5960144927536232,"[276.62863612315385, 0.4551640330935846, 41890.64730022726, 353.83251061111883, 'linear']"
87,1.0,0.5518115942028985,"[487.71199819336687, 0.32742650575076154, 136930.42170295154, 169.63432466316075, 'rbf']"
88,0.5729546517064048,0.5355072463768116,"[193.94941215558174, 0.3543795695680938, 56950.29385954404, 363.9018749602459, 'poly']"
89,0.4997662459093034,0.5692028985507247,"[304.1344344556416, 0.3711044685010517, 160962.62212810735, 100.0548004510007, 'poly']"
90,0.6189340813464235,0.6199275362318841,"[344.1219314834274, 0.4455656126770248, 198765.05669566253, 404.7175556277076, 'poly']"
91,0.5517297802711547,0.5518115942028985,"[213.30790330296443, 0.6386577352143578, 129753.75537064989, 151.52002218509344, 'sigmoid']"
92,0.6318139317438055,0.6456521739130434,"[108.5900199025095, 0.6783778410493995, 95535.51307343629, 150.47446035042424, 'poly']"
93,0.6012856474988312,0.6047101449275362,"[715.7980851663963, 0.18781725344284228, 154962.58351104477, 208.67900772392323, 'poly']"
94,1.0,0.5518115942028985,"[365.2738676115593, 0.40293957133224123, 156903.83913164638, 162.00887403981827, 'rbf']"
95,0.5798503973819542,0.6025362318840581,"[173.44757619499944, 0.5216234242258972, 139350.7685336564, 0.0001, 'linear']"
96,0.6187003272557269,0.6630434782608695,"[321.01169275700113, 0.4192383884008072, 102074.90757369173, 57.68543561810809, 'poly']"
97,1.0,0.5518115942028985,"[627.5488618621055, 0.3845792315767213, 152948.6276305372, 90.40098378603557, 'rbf']"
98,1.0,0.5518115942028985,"[608.1433300176939, 0.5486243874899319, 122278.18996937855, 231.33505476449292, 'rbf']"
99,1.0,0.5518115942028985,"[509.30799863344066, 0.8, 125554.36167834117, 241.33570101449808, 'rbf']"
100,0.5517297802711547,0.5518115942028985,"[569.5606953003411, 0.28138636073811185, 123778.99064515402, 453.98081604475084, 'sigmoid']"
101,0.5517297802711547,0.5518115942028985,"[623.1350041341728, 0.2899844264132022, 69219.2192388584, 378.0836230882845, 'sigmoid']"
102,1.0,0.5518115942028985,"[554.9222960654632, 0.18441256114810756, 138580.94845815827, 221.7245225161428, 'rbf']"
103,0.5468676951846657,0.5528985507246377,"[211.52137716558667, 0.25031975550191415, 153574.8487880894, 192.53700166831774, 'poly']"
104,0.5689340813464235,0.6036231884057971,"[409.4054740457439, 0.36419169382308797, 147360.54324384368, 46.50418669699359, 'linear']"
105,1.0,0.5518115942028985,"[444.9376251876738, 0.2885138172837713, 100.0, 216.86772414549728, 'rbf']"
106,0.5450444132772324,0.5782608695652174,"[491.6804059446146, 0.5658451372840904, 17531.8530354351, 429.7324565190419, 'poly']"
107,1.0,0.5518115942028985,"[808.3864864671166, 0.23427024678548397, 97204.0375602525, 98.47458616700911, 'rbf']"
108,0.5517297802711547,0.5518115942028985,"[1.0, 1e-05, 104580.85891239224, 262.14641898512065, 'sigmoid']"
109,1.0,0.5518115942028985,"[334.1585109369014, 0.21673925486862836, 167874.05325184815, 1.4921470997826214, 'rbf']"
110,0.5966105656848996,0.6130434782608696,"[458.366427817892, 0.33467352600879324, 200000.0, 500.0, 'poly']"
111,0.5237494156147733,0.5264492753623189,"[386.62739484481534, 0.2980962398560671, 84721.1286351252, 87.20746348832178, 'poly']"
112,0.48884992987377274,0.5181159420289856,"[10.603616131348517, 0.8, 98983.20530816521, 225.5096485063704, 'poly']"
113,1.0,0.5518115942028985,"[589.0562646198233, 0.06980743471374584, 150333.2546051012, 181.71801904241332, 'rbf']"
114,1.0,0.5518115942028985,"[1000.0, 0.11572866085390476, 186529.88286478637, 208.09564469998637, 'rbf']"
115,1.0,0.5518115942028985,"[512.9932229398258, 0.26336673451517356, 133608.78459018288, 95.34716151793884, 'rbf']"
116,0.6898083216456288,0.7065217391304348,"[508.37811121562106, 0.27870215044965835, 116695.8601936083, 63.336876901641126, 'poly']"
117,0.8275128564749883,0.7844202898550724,"[632.705191741973, 0.1725069880466314, 127271.78313216158, 0.0001, 'rbf']"
118,1.0,0.5518115942028985,"[605.0860559289891, 0.5253480531147212, 114171.10142018192, 262.5622401877936, 'rbf']"
119,1.0,0.5518115942028985,"[459.7582662875874, 0.4316171888573974, 177631.30056059346, 463.1258857565178, 'rbf']"
120,1.0,0.5518115942028985,"[293.1534375142224, 0.8, 147677.2028147601, 443.927689983143, 'rbf']"
121,1.0,0.5518115942028985,"[672.6498443583832, 0.780331543294626, 93104.54938173703, 99.89604135235406, 'rbf']"
122,0.5513557737260402,0.5090579710144928,"[640.0289941727409, 0.2089037131959682, 122804.81157962789, 322.5339861690561, 'poly']"
123,1.0,0.5518115942028985,"[1000.0, 0.5312215695202127, 126433.69203358062, 427.69272553338766, 'rbf']"
124,0.4568022440392707,0.4300724637681159,"[559.6425310849753, 0.3286161412132562, 172116.50084372953, 0.0001, 'sigmoid']"
125,0.5710846189808321,0.5257246376811594,"[443.17658520330497, 0.2911862721541266, 175542.78077363464, 500.0, 'poly']"
126,1.0,0.5518115942028985,"[482.9310749981974, 0.44442011107245116, 71664.07706527832, 401.27390590769465, 'rbf']"
127,0.5172510518934081,0.5083333333333333,"[988.3429912819765, 0.7623161811477699, 100.0, 104.05276582446709, 'poly']"
128,0.5517297802711547,0.5518115942028985,"[355.49652492561853, 1e-05, 168300.72599942895, 473.99158766786144, 'sigmoid']"
129,0.5234455352968677,0.552536231884058,"[390.1112664531597, 0.364654599983376, 167548.8364858851, 73.23309811521153, 'linear']"
130,0.5881954184198224,0.5782608695652174,"[256.88198403079036, 0.39257106553860643, 200000.0, 174.83806197833349, 'poly']"
131,0.5926367461430575,0.5778985507246377,"[310.61801463946824, 0.307918791662427, 36933.04957114963, 132.51689593561053, 'poly']"
132,0.5194717157550257,0.525,"[1.0, 0.38771381037504676, 145066.0775828062, 461.7949568734561, 'poly']"
133,0.5733987844787284,0.5,"[475.45886397316065, 0.4705004870862207, 145547.6521122169, 191.19457140397398, 'poly']"
134,0.5043478260869565,0.5257246376811594,"[747.0387460950694, 0.22242101659665295, 132952.73672635257, 110.86681857704613, 'poly']"
135,1.0,0.5518115942028985,"[314.66811827191765, 0.2263411215251177, 143965.15932879987, 22.17859675566585, 'rbf']"
136,0.5318840579710146,0.44021739130434784,"[453.2852308188964, 0.2871216480048987, 146742.5330403447, 246.29354967646583, 'poly']"
137,0.5863253856942496,0.5514492753623188,"[441.15259972747214, 0.050406912365596565, 129227.53012772165, 42.34304168435813, 'poly']"
138,0.5818139317438056,0.5771739130434783,"[489.85170841103195, 0.758738157263264, 77123.32458980006, 116.44890210215402, 'poly']"
139,0.5519869097709209,0.5681159420289854,"[617.5573712688293, 0.7136882461357116, 42683.38922120495, 329.5649291918964, 'poly']"
140,0.7844553529686771,0.7413043478260869,"[646.0926362703111, 0.09786176815610165, 200000.0, 0.0001, 'poly']"
141,1.0,0.5518115942028985,"[286.00087394970086, 0.8, 74427.77016156926, 304.96375250825736, 'rbf']"
142,0.6312529219261338,0.561231884057971,"[450.74304459260844, 0.5374465953567249, 126653.41983179859, 500.0, 'poly']"
143,0.519658719027583,0.516304347826087,"[1000.0, 0.07518341783765367, 147374.92974756053, 295.6644365851899, 'linear']"
144,1.0,0.5518115942028985,"[405.8441997140499, 0.26695222422261433, 151531.41426705068, 257.0179561857549, 'rbf']"
145,0.5602150537634409,0.552536231884058,"[360.6472911611964, 0.27026401090463525, 53530.8213461818, 84.22443061109645, 'linear']"
146,1.0,0.5518115942028985,"[290.2980605397929, 0.22460632899032357, 131238.47790292907, 391.16758430432844, 'rbf']"
147,0.5517297802711547,0.5518115942028985,"[370.9032965981489, 0.42840985193268466, 100.0, 229.43792005343917, 'sigmoid']"
148,1.0,0.5518115942028985,"[434.7865580407477, 0.12345328204326383, 101854.13463591886, 245.25868103892014, 'rbf']"
149,1.0,0.5518115942028985,"[530.6414938308195, 0.33997558044143994, 145944.29957725698, 273.6139605334599, 'rbf']"
150,0.5517297802711547,0.5518115942028985,"[599.777607058548, 0.29397910002825967, 156272.78643487245, 14.762333271065742, 'sigmoid']"
151,1.0,0.5518115942028985,"[299.27964078268394, 0.245286867393354, 98987.10006204723, 235.76744125290097, 'rbf']"
152,0.5520336605890603,0.5503623188405797,"[343.20121727505585, 1e-05, 155688.57883633298, 467.2879259441359, 'poly']"
153,0.5777232351566152,0.508695652173913,"[425.729895725752, 0.4479263514388619, 134643.99731885706, 282.90975430509206, 'poly']"
154,1.0,0.5518115942028985,"[403.61085741339224, 0.39494067843268976, 190032.5426334661, 159.78652449217714, 'rbf']"
155,0.6271622253389434,0.6467391304347826,"[1.0, 0.4345940857428252, 153101.0813856654, 164.6370843017712, 'poly']"
156,1.0,0.5518115942028985,"[344.7496150749497, 0.2638239005749125, 161050.4098196606, 174.5242162873945, 'rbf']"
157,0.4893408134642357,0.5083333333333333,"[509.2957499436254, 0.14589637473780148, 140559.48813884935, 253.69732357135905, 'poly']"
158,1.0,0.5518115942028985,"[415.62115023353766, 0.3625652738307517, 92230.78500076223, 185.93594489097575, 'rbf']"
159,0.5365591397849462,0.5434782608695652,"[475.2864796024338, 0.4236316947395088, 62299.51578979173, 311.9731478394304, 'poly']"
160,0.795278167367929,0.7072463768115942,"[918.3598908730471, 1e-05, 187009.89920576103, 0.0001, 'poly']"
161,1.0,0.5518115942028985,"[460.33645252936685, 0.778434487553583, 100.0, 459.94184810787345, 'rbf']"
162,0.5413978494623656,0.472463768115942,"[613.6089473362389, 0.6695023654770869, 136865.794591014, 334.0272566063528, 'poly']"
163,0.5882889200561009,0.5086956521739131,"[793.8730946452768, 0.0074750871458776165, 171046.38608477393, 56.69521125939844, 'poly']"
164,0.6030621785881253,0.594927536231884,"[435.7387754106617, 0.4697405994832562, 128557.38472164774, 366.59820601155786, 'poly']"
165,0.5276998597475456,0.5351449275362319,"[442.8468632961226, 0.5219219651412532, 3881.3148717337517, 66.3033528047774, 'poly']"
166,0.5496727442730248,0.49021739130434777,"[670.806896843834, 0.46443943568430257, 47513.155481247064, 128.42207605937216, 'linear']"
167,1.0,0.5518115942028985,"[387.6818543951144, 0.3771262387366753, 200000.0, 313.67470251088946, 'rbf']"
168,1.0,0.5518115942028985,"[610.8487502297862, 0.23333670006163384, 90101.71698294402, 71.57396624787611, 'rbf']"
169,0.6011453950444132,0.605072463768116,"[731.8165532393693, 0.526943468554043, 153269.44688917563, 24.797806753316813, 'linear']"
170,1.0,0.5518115942028985,"[824.7808394314675, 0.6931441142559932, 99401.83614817317, 189.64588911123803, 'rbf']"
171,0.5105423094904161,0.46594202898550724,"[553.4247408093657, 0.4874462736589864, 173962.00352411548, 209.81027061585553, 'linear']"
172,0.6532725572697522,0.644927536231884,"[1000.0, 0.33835330075975134, 137564.5042534524, 500.0, 'poly']"
173,1.0,0.5518115942028985,"[547.9407215501568, 0.5806398518594735, 117138.12870206025, 358.4574200430997, 'rbf']"
174,1.0,0.5518115942028985,"[566.5049556697555, 0.6322511405634939, 127639.64708189206, 159.27320671032882, 'rbf']"
175,0.5585787751285647,0.5503623188405797,"[1.0, 0.6696943344696624, 157474.13592179338, 202.10991020318266, 'poly']"
176,0.498083216456288,0.49855072463768124,"[476.031706175468, 0.5321340208631055, 192284.23155862352, 118.1025194507814, 'poly']"
177,0.5517297802711547,0.5518115942028985,"[863.7283404435658, 0.45816279144479866, 138686.32847496914, 115.8336788222532, 'sigmoid']"
178,0.5192613370733988,0.5514492753623189,"[661.8680923603246, 0.8, 150190.32921444916, 212.4895635977919, 'poly']"
179,0.5450444132772324,0.5608695652173913,"[539.385007438429, 0.604924831339796, 53182.5586675114, 127.26997996756133, 'poly']"
180,0.5107059373539037,0.48260869565217385,"[267.5259789794145, 0.15225017021932366, 195458.58060178655, 107.18486551314572, 'poly']"
181,0.5517297802711547,0.5518115942028985,"[155.79942915120336, 0.7022942433124095, 151484.11617002002, 311.4418505679448, 'sigmoid']"
182,1.0,0.5518115942028985,"[322.0639624306526, 0.5535614972251564, 168893.1060285774, 184.6275006773728, 'rbf']"
183,1.0,0.5518115942028985,"[448.382682673832, 0.5665472879311532, 177379.63012842333, 104.89594453366078, 'rbf']"
184,0.5622954651706406,0.4916666666666667,"[668.8844774277214, 0.509803958290319, 146996.98036425887, 211.88976679604195, 'poly']"
185,1.0,0.5518115942028985,"[553.5005255436984, 0.7757519837553434, 158730.17665851096, 112.8546778581446, 'rbf']"
186,0.5987377279102384,0.5601449275362319,"[845.7207651505098, 0.8, 129527.9913424303, 183.59911667662246, 'poly']"
187,1.0,0.5518115942028985,"[238.9308156174768, 0.37424504932444014, 191814.9295391671, 267.26086959297066, 'rbf']"
188,0.5517297802711547,0.5518115942028985,"[239.3844938505194, 0.3501627377684961, 165653.69222661885, 57.025266320830895, 'sigmoid']"
189,0.821037868162693,0.7677536231884058,"[855.4732604609096, 0.6832156205706886, 165692.10769405216, 0.0001, 'rbf']"
190,0.6056802244039271,0.5945652173913043,"[1.0, 0.41216013143098545, 197513.50555149862, 500.0, 'poly']"
191,0.5950911640953718,0.5771739130434782,"[413.74964593076976, 0.25058448048156434, 100.0, 125.76669254516409, 'linear']"
192,0.5755025712949976,0.5931159420289855,"[899.5007814583382, 0.7316258767862502, 158317.01031612276, 281.92371535859434, 'poly']"
193,0.5517297802711547,0.5518115942028985,"[556.674659786307, 0.4032783255259618, 155610.12938154172, 122.9033150046682, 'sigmoid']"
194,1.0,0.5518115942028985,"[365.6855224685694, 0.1411414339659128, 200000.0, 155.6313228689212, 'rbf']"
195,0.5823515661524076,0.619927536231884,"[196.20852310290795, 1e-05, 147605.957420863, 118.54336241142963, 'poly']"
196,0.5517297802711547,0.5518115942028985,"[619.1527761510586, 0.6422140782204377, 126419.25195802399, 192.18864827032422, 'sigmoid']"
197,0.5517297802711547,0.5518115942028985,"[1000.0, 0.7972734192029832, 151514.93539638625, 55.79959645749163, 'sigmoid']"
198,0.5297101449275362,0.527536231884058,"[439.8555552628384, 0.569327452092741, 104113.27718883369, 163.549783043651, 'poly']"
199,0.5170874240299205,0.5434782608695652,"[460.50110955317047, 0.6956260414351946, 164661.5347898118, 105.58456318271476, 'poly']"
200,1.0,0.5518115942028985,"[210.29521964421738, 0.594279699166104, 112411.63362613381, 346.1849283751869, 'rbf']"
201,0.6139551192145862,0.5695652173913043,"[606.7576945864369, 0.5181274864428754, 101325.53777155855, 342.2731217928907, 'poly']"
202,1.0,0.5518115942028985,"[859.495620073177, 0.44664620684864015, 110571.49068650865, 130.0094017284613, 'rbf']"
203,1.0,0.5518115942028985,"[436.6266826786191, 0.8, 146425.64307748532, 344.10564629006745, 'rbf']"
204,1.0,0.5518115942028985,"[458.02052719740976, 0.46130762786721075, 72834.10416246964, 175.66506972471313, 'rbf']"
205,1.0,0.5518115942028985,"[824.6408958935814, 0.4410246929026232, 200000.0, 202.29082441579467, 'rbf']"
206,1.0,0.5518115942028985,"[680.9781399390453, 0.37905166641409926, 132795.710484527, 277.43078887547443, 'rbf']"
207,0.8038803179055634,0.8018115942028985,"[89.87495992289533, 0.4760745150450039, 71897.33242950428, 0.0001, 'rbf']"
208,0.557877512856475,0.5090579710144927,"[1.0, 0.0925822444334541, 126762.2313325666, 402.66023888379607, 'poly']"
209,0.5517297802711547,0.5518115942028985,"[1000.0, 0.6106493118144017, 87162.45333716478, 136.24099747017715, 'sigmoid']"
210,0.7499766245909305,0.6981884057971015,"[20.612515547380024, 0.3001463165731043, 173259.37590428852, 500.0, 'linear']"
211,0.5172510518934081,0.5083333333333333,"[683.4818392417427, 0.2940961409099272, 100.0, 193.16266034965338, 'poly']"
212,1.0,0.5518115942028985,"[512.384873082442, 0.4098859023507895, 105191.12074975362, 424.13370422260994, 'rbf']"
213,1.0,0.5518115942028985,"[658.6761483900257, 0.41426439488779376, 76247.68306570585, 179.93879334736582, 'rbf']"
214,0.4953015427769986,0.552536231884058,"[467.34981918176305, 0.45312948477935383, 108711.05125214352, 313.3946287171419, 'poly']"
215,0.4849462365591398,0.5340579710144927,"[862.5652791731364, 1e-05, 79870.21073178046, 152.2028238869066, 'linear']"
216,0.5517297802711547,0.5518115942028985,"[884.8006952583482, 0.5057961690817507, 47234.520477701706, 227.19429381866084, 'sigmoid']"
217,0.5342683496961197,0.4742753623188406,"[697.8735840866278, 0.5924223828329527, 104075.60358377814, 192.06393802270858, 'poly']"
218,0.6401823281907434,0.6887681159420291,"[234.8357789199609, 0.5350487124861786, 21993.461206628945, 72.44990438936573, 'poly']"
219,1.0,0.5518115942028985,"[591.9266224757561, 0.5754597309809363, 76299.01105733117, 265.41437652349333, 'rbf']"
220,0.5517297802711547,0.5518115942028985,"[561.3530909960117, 0.8, 3716.51100648327, 320.1157450366519, 'sigmoid']"
221,0.5106591865357644,0.5181159420289855,"[801.2754326067665, 0.2771873702637693, 42409.978269919746, 270.8781103218725, 'linear']"
222,1.0,0.5518115942028985,"[646.7653998355381, 0.3840322904862946, 148011.8105837389, 94.61596249257465, 'rbf']"
223,1.0,0.5518115942028985,"[646.3295144640078, 0.2844699109114138, 36851.47934491061, 182.97912799578074, 'rbf']"
