,train,test,parameters
51,0.5517297802711547,0.5518115942028985,"[261, 427, 0.5, 0.3309, 29849, 0.5, 0.2947, 0.0149, 438, 'logistic', 'sgd', 'invscaling']"
52,0.5130201028517999,0.4996376811594202,"[400, 456, 0.21026, 0.1941, 10950, 0.31293, 0.999, 0.001, 81, 'logistic', 'adam', 'invscaling']"
53,0.5517297802711547,0.5518115942028985,"[369, 96, 1e-05, 0.3024, 27678, 0.38247, 0.7195, 0.2668, 98, 'logistic', 'sgd', 'adaptive']"
54,0.5517297802711547,0.5518115942028985,"[290, 289, 0.03139, 0.2588, 25978, 0.21706, 0.2387, 0.999, 342, 'logistic', 'sgd', 'adaptive']"
55,0.5517297802711547,0.5518115942028985,"[1, 317, 0.14676, 0.2272, 27558, 0.28761, 0.531, 0.8709, 192, 'logistic', 'sgd', 'invscaling']"
56,0.5087190275829827,0.5170289855072463,"[314, 129, 0.21661, 0.1978, 28989, 0.38454, 0.3657, 0.4154, 1, 'logistic', 'sgd', 'invscaling']"
57,0.5754324450677887,0.5518115942028985,"[213, 295, 0.23981, 0.5, 41507, 0.39269, 0.1497, 0.4722, 470, 'logistic', 'sgd', 'adaptive']"
58,0.5063347358578775,0.5090579710144927,"[373, 334, 0.15072, 0.1848, 47084, 0.44603, 0.404, 0.6271, 27, 'identity', 'adam', 'invscaling']"
59,0.7414913510986443,0.6550724637681159,"[284, 317, 0.04087, 0.2542, 22718, 0.41222, 0.5095, 0.4543, 401, 'identity', 'sgd', 'invscaling']"
60,0.5517297802711547,0.5518115942028985,"[153, 250, 0.142, 0.1368, 31758, 0.07015, 0.999, 0.8792, 432, 'logistic', 'sgd', 'adaptive']"
61,0.7716222533894344,0.7072463768115941,"[192, 160, 0.03472, 0.2862, 1000, 0.21706, 0.6664, 0.7863, 773, 'logistic', 'sgd', 'constant']"
62,0.5106358111266946,0.5090579710144928,"[500, 224, 0.05684, 0.1974, 37720, 0.36822, 0.7214, 0.7694, 1, 'logistic', 'sgd', 'invscaling']"
63,0.7974287050023376,0.7681159420289855,"[166, 211, 0.33353, 0.2695, 50000, 0.05828, 0.28, 0.7536, 866, 'identity', 'sgd', 'constant']"
64,0.7651472650771389,0.6467391304347826,"[407, 1, 0.08386, 0.3142, 37347, 0.48414, 0.28, 0.8668, 543, 'tanh', 'sgd', 'adaptive']"
65,0.7996026180458159,0.7594202898550725,"[486, 19, 0.05151, 0.1821, 38121, 0.5, 0.3534, 0.7712, 162, 'identity', 'sgd', 'constant']"
66,0.5259233286582515,0.5431159420289855,"[168, 6, 0.02018, 0.1971, 22695, 0.36429, 0.7946, 0.8275, 626, 'tanh', 'lbfgs', 'constant']"
67,0.5087190275829827,0.5170289855072463,"[328, 217, 0.10941, 0.0845, 33576, 0.23712, 0.8791, 0.552, 653, 'logistic', 'lbfgs', 'invscaling']"
68,0.5560308555399719,0.5692028985507246,"[206, 83, 0.09362, 0.3003, 32092, 0.14786, 0.8354, 0.5312, 414, 'logistic', 'adam', 'adaptive']"
69,0.508555399719495,0.5344202898550725,"[184, 157, 0.19908, 0.092, 34676, 0.35973, 0.4784, 0.9016, 1000, 'tanh', 'lbfgs', 'adaptive']"
70,0.5517297802711547,0.5351449275362319,"[355, 155, 1e-05, 0.0063, 30084, 0.32914, 0.001, 0.93, 459, 'relu', 'sgd', 'invscaling']"
71,0.7263207106124359,0.6293478260869565,"[122, 348, 0.13145, 0.1367, 35937, 0.45121, 0.8065, 0.8266, 692, 'tanh', 'sgd', 'invscaling']"
72,0.8404160822814399,0.7159420289855072,"[470, 238, 0.13238, 0.3212, 34548, 0.26599, 0.1204, 0.999, 675, 'tanh', 'sgd', 'constant']"
73,0.6270687237026648,0.5778985507246377,"[151, 303, 0.14084, 0.2096, 32936, 0.2667, 0.7836, 0.7593, 259, 'relu', 'sgd', 'invscaling']"
74,0.7802010285179991,0.7507246376811593,"[241, 103, 0.5, 0.2044, 34167, 1e-05, 0.601, 0.001, 680, 'tanh', 'sgd', 'invscaling']"
75,,,"[42, 235, 0.21809, 0.0, 42086, 0.39654, 0.42, 0.3787, 492, 'tanh', 'sgd', 'invscaling']"
76,0.5517297802711547,0.5518115942028985,"[1, 500, 0.16583, 0.185, 24233, 0.29208, 0.4485, 0.6694, 283, 'logistic', 'sgd', 'invscaling']"
77,0.5517297802711547,0.5518115942028985,"[124, 300, 0.31144, 0.5, 34031, 0.14429, 0.3769, 0.6988, 143, 'logistic', 'sgd', 'adaptive']"
78,0.5260168302945301,0.5173913043478261,"[57, 144, 0.19134, 0.1296, 36532, 0.41735, 0.5959, 0.6179, 359, 'tanh', 'lbfgs', 'invscaling']"
79,0.7198924731182796,0.6380434782608695,"[455, 240, 0.10149, 0.125, 30353, 0.38209, 0.3585, 0.6325, 654, 'identity', 'sgd', 'invscaling']"
80,0.7500467508181394,0.6898550724637681,"[247, 246, 0.23893, 0.174, 47928, 0.0362, 0.999, 0.8297, 8, 'identity', 'sgd', 'adaptive']"
81,0.9655212716222534,0.6731884057971015,"[203, 43, 1e-05, 0.3868, 1000, 0.04659, 0.6363, 0.733, 645, 'logistic', 'adam', 'constant']"
82,0.5517297802711547,0.5518115942028985,"[329, 285, 0.17069, 0.2799, 31181, 0.06552, 0.3851, 0.6571, 600, 'logistic', 'adam', 'invscaling']"
