,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
268,1.0,0.78,1,105,uniform,ball_tree,euclidean,3,14,92,164,217,268,,,,
269,1.0,0.78,1,54,uniform,ball_tree,euclidean,3,14,92,164,217,269,,,,
270,1.0,0.78,1,277,uniform,ball_tree,euclidean,3,14,92,165,219,270,,,,
271,1.0,0.78,1,218,uniform,ball_tree,euclidean,3,14,92,165,219,271,,,,
272,1.0,0.78,1,73,uniform,ball_tree,euclidean,2,11(s),34,66,109,166,220.0,272.0,,
273,1.0,0.78,1,36,uniform,ball_tree,euclidean,2,11(s),34,66,109,166,220.0,273.0,,
274,1.0,0.7666666666666667,1,16,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,274.0,,,
275,1.0,0.78,1,209,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,275.0,,,
276,1.0,0.7666666666666667,1,18,uniform,ball_tree,euclidean,2,31(s),64,121,214,276,,,,
277,1.0,0.7666666666666667,1,20,uniform,ball_tree,euclidean,2,31(s),64,121,214,277,,,,
278,1.0,0.7666666666666667,1,6,uniform,ball_tree,euclidean,2,11(s),34,66,109,166,221.0,278.0,,
279,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),34,66,109,166,221.0,279.0,,
280,1.0,0.7666666666666667,1,3,uniform,ball_tree,euclidean,3,13,48,86,226,280,,,,
281,1.0,0.78,1,1,uniform,ball_tree,euclidean,3,13,48,86,226,281,,,,
282,0.7083484573502722,0.7085714285714286,42,1,uniform,ball_tree,euclidean,3,14,93,126,158,198,282.0,,,
283,0.8473079249848758,0.821904761904762,27,1,uniform,ball_tree,euclidean,3,14,93,126,158,198,283.0,,,
284,0.9133091349062312,0.8342857142857143,3,80,uniform,ball_tree,euclidean,2,11(s),284(s),,,,,,,
285,0.9133696309739866,0.9057142857142857,5,265,uniform,ball_tree,euclidean,2,11(s),285(s),,,,,,,
286,0.9029643073200242,0.9057142857142857,6,101,uniform,ball_tree,euclidean,2,11(s),286(s),,,,,,,
287,0.9064730792498488,0.8914285714285715,4,65,uniform,ball_tree,euclidean,2,11(s),143(s),287(s),,,,,,
288,0.9133696309739868,0.8914285714285715,11,143,uniform,ball_tree,euclidean,2,11(s),143(s),288(s),,,,,,
289,0.9029643073200242,0.9057142857142857,6,300,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),,,,,,
290,0.9133696309739868,0.8914285714285715,11,44,uniform,ball_tree,euclidean,2,31(s),64,144,290,,,,,
291,0.8960677555958864,0.8914285714285715,10,188,uniform,ball_tree,euclidean,2,31(s),64,144,291,,,,,
292,0.9133091349062312,0.8342857142857143,3,193,uniform,ball_tree,euclidean,2,11(s),178(s),292,,,,,,
293,0.9168784029038113,0.8914285714285715,9,123,uniform,ball_tree,euclidean,2,11(s),178(s),293,,,,,,
294,1.0,0.78,1,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,294,,,,,
295,1.0,0.78,1,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,295,,,,,
296,0.9099213551119177,0.8914285714285715,9,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,296,,,,
297,0.9099213551119177,0.8914285714285715,9,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,297,,,,
298,0.9168784029038113,0.8771428571428572,11,22,uniform,ball_tree,euclidean,2,11(s),229(s),298,,,,,,
299,0.9099213551119177,0.9057142857142857,7,42,uniform,ball_tree,euclidean,2,11(s),229(s),299,,,,,,
300,0.9064730792498488,0.9057142857142857,8,62,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,,,,,
301,1.0,0.78,1,70,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,,,,,
302,0.9099213551119177,0.8638095238095238,12,5,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,,,
303,0.8647307924984876,0.7933333333333332,22,9,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,303.0,,,
304,0.9167574107683001,0.8342857142857143,3,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,304,,,,
305,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,305,,,,
306,1.0,0.78,1,74,uniform,ball_tree,euclidean,2,11(s),116(s),162,207,257,306.0,,,
307,1.0,0.78,1,58,uniform,ball_tree,euclidean,2,11(s),116(s),162,207,257,307.0,,,
308,0.7083484573502722,0.7085714285714286,47,66,uniform,ball_tree,euclidean,3,14,120,191,248,308,,,,
309,0.7083484573502722,0.7085714285714286,47,42,uniform,ball_tree,euclidean,3,14,120,191,248,309,,,,
310,1.0,0.78,1,300,uniform,ball_tree,euclidean,3,14,92,211,310,,,,,
311,1.0,0.78,1,300,uniform,ball_tree,euclidean,3,14,92,211,311,,,,,
312,1.0,0.78,1,141,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,312.0,,,
313,1.0,0.78,1,48,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,,,
314,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,31(s),64,122,156,202,246.0,314.0,,
315,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,31(s),64,122,156,202,246.0,315.0,,
316,1.0,0.7666666666666667,1,26,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,316,,,,
317,1.0,0.78,1,87,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,317,,,,
318,1.0,0.78,1,60,uniform,ball_tree,euclidean,2,11(s),34,66,109,259,318.0,,,
319,1.0,0.7666666666666667,1,17,uniform,ball_tree,euclidean,2,11(s),34,66,109,259,319.0,,,
320,1.0,0.7666666666666667,1,12,uniform,ball_tree,euclidean,3,14,92,211,266,320,,,,
321,1.0,0.78,1,63,uniform,ball_tree,euclidean,3,14,92,211,266,321,,,,
322,1.0,0.78,1,1,uniform,ball_tree,euclidean,3,13,48,86,226,322,,,,
323,1.0,0.78,1,1,uniform,ball_tree,euclidean,3,13,48,86,226,323,,,,
324,1.0,0.7666666666666667,1,24,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,324,,,,
325,1.0,0.7666666666666667,1,15,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,325,,,,
326,0.9168784029038113,0.8914285714285715,9,154,uniform,ball_tree,euclidean,2,11(s),143(s),326(s),,,,,,
327,0.9133696309739868,0.8914285714285715,11,268,uniform,ball_tree,euclidean,2,11(s),143(s),327(s),,,,,,
328,0.9133696309739866,0.9057142857142857,5,300,uniform,ball_tree,euclidean,2,11(s),143(s),328(s),,,,,,
329,0.9168784029038113,0.8914285714285715,9,161,uniform,ball_tree,euclidean,2,31(s),64,144,329(s),,,,,
330,0.9029643073200242,0.9057142857142857,6,98,uniform,ball_tree,euclidean,2,31(s),64,144,330(s),,,,,
331,0.9064730792498488,0.9057142857142857,8,67,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),,,,,
332,1.0,0.78,1,119,uniform,ball_tree,euclidean,2,11(s),178(s),332,,,,,,
333,0.9133696309739868,0.8914285714285715,11,50,uniform,ball_tree,euclidean,2,11(s),178(s),333,,,,,,
334,0.9133091349062312,0.8342857142857143,3,111,uniform,ball_tree,euclidean,2,11(s),118(s),188,334,,,,,
335,1.0,0.78,1,238,uniform,ball_tree,euclidean,2,11(s),118(s),188,335,,,,,
336,0.8995160314579552,0.9057142857142857,6,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,336,,,,
337,0.8960072595281308,0.8209523809523809,2,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,337,,,,
338,0.9064730792498488,0.9057142857142857,8,27,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),338,,,,,
339,0.8960677555958864,0.8914285714285715,10,229,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),339,,,,,
340,1.0,0.78,1,61,uniform,ball_tree,euclidean,2,11(s),229(s),299,340,,,,,
341,0.9029643073200242,0.8914285714285715,12,45,uniform,ball_tree,euclidean,2,11(s),229(s),299,341,,,,,
342,0.9133696309739868,0.8914285714285715,11,40,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,342,,,,
343,0.9064125831820931,0.836190476190476,15,97,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,343,,,,
344,0.8960072595281308,0.8209523809523809,2,64,uniform,ball_tree,euclidean,2,11(s),143(s),287(s),344,,,,,
345,0.9167574107683001,0.8342857142857143,3,25,uniform,ball_tree,euclidean,2,11(s),143(s),287(s),345,,,,,
346,0.9099213551119177,0.8914285714285715,10,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,296,346.0,,,
347,0.9029643073200242,0.836190476190476,16,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,296,347.0,,,
348,0.8960072595281308,0.8209523809523809,2,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,297,348.0,,,
349,0.9099213551119177,0.8638095238095238,12,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,297,349.0,,,
350,0.8995160314579552,0.836190476190476,16,9,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,350.0,,
351,0.9064730792498488,0.9057142857142857,8,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,,
352,0.9064730792498488,0.8914285714285715,4,300,uniform,ball_tree,euclidean,2,11(s),178(s),292,352,,,,,
353,0.9064730792498488,0.8914285714285715,4,300,uniform,ball_tree,euclidean,2,11(s),178(s),292,353,,,,,
354,0.9167574107683001,0.8342857142857143,3,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,304,354.0,,,
355,0.9133696309739866,0.8914285714285715,5,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,304,355.0,,,
356,0.8994555353901996,0.836190476190476,16,267,uniform,ball_tree,euclidean,3,14,120,191,248,356,,,,
357,0.8994555353901996,0.836190476190476,19,100,uniform,ball_tree,euclidean,3,14,120,191,248,357,,,,
358,0.9168784029038113,0.8771428571428572,11,17,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,303.0,358.0,,
359,0.9133696309739866,0.9057142857142857,5,6,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,303.0,359.0,,
360,1.0,0.78,1,55,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,360,,,,
361,1.0,0.78,1,82,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,361,,,,
362,1.0,0.78,1,99,uniform,ball_tree,euclidean,2,11(s),118(s),188,294,362,,,,
363,1.0,0.78,1,203,uniform,ball_tree,euclidean,2,11(s),118(s),188,294,363,,,,
364,1.0,0.78,1,116,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,364,,,,
365,1.0,0.78,1,99,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,365,,,,
366,1.0,0.78,1,233,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,312.0,366.0,,
367,1.0,0.78,1,149,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,312.0,367.0,,
368,1.0,0.78,1,94,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,368.0,,
369,1.0,0.78,1,77,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,369.0,,
370,1.0,0.78,1,159,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,317,370.0,,,
371,1.0,0.7666666666666667,1,20,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,317,371.0,,,
372,1.0,0.7666666666666667,1,8,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,372,,,,
373,1.0,0.7666666666666667,1,28,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,373,,,,
374,1.0,0.7666666666666667,1,26,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,316,374.0,,,
375,1.0,0.7666666666666667,1,7,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,316,375.0,,,
376,1.0,0.7666666666666667,1,3,uniform,ball_tree,euclidean,2,11(s),34,66,109,259,319.0,376.0,,
377,1.0,0.7666666666666667,1,8,uniform,ball_tree,euclidean,2,11(s),34,66,109,259,319.0,377.0,,
378,0.8368421052631578,0.821904761904762,27,63,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,,,
379,0.8333333333333333,0.836190476190476,29,79,uniform,ball_tree,euclidean,3,14,120,191,248,308,379.0,,,
380,0.9064125831820931,0.836190476190476,15,41,uniform,ball_tree,euclidean,3,14,120,191,248,309,380.0,,,
381,0.7083484573502722,0.7085714285714286,34,6,uniform,ball_tree,euclidean,3,14,120,191,248,309,381.0,,,
382,0.9133696309739868,0.8914285714285715,11,72,uniform,ball_tree,euclidean,2,11(s),143(s),382(s),,,,,,
383,0.9064730792498488,0.9057142857142857,8,300,uniform,ball_tree,euclidean,2,11(s),143(s),383(s),,,,,,
384,0.9133091349062312,0.8342857142857143,3,176,uniform,ball_tree,euclidean,2,11(s),143(s),384(s),,,,,,
385,0.8995160314579552,0.9057142857142857,6,7,uniform,ball_tree,euclidean,2,11(s),178(s),385(s),,,,,,
386,1.0,0.78,1,46,uniform,ball_tree,euclidean,2,11(s),178(s),386(s),,,,,,
387,0.9064730792498488,0.9057142857142857,8,118,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),,,,,,
388,0.9133091349062312,0.8342857142857143,3,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,388(s),,,,,
389,0.9099213551119177,0.9057142857142857,7,295,uniform,ball_tree,euclidean,2,11(s),118(s),188,389(s),,,,,
390,0.9064730792498488,0.8914285714285715,4,266,uniform,ball_tree,euclidean,2,11(s),118(s),188,390(s),,,,,
391,0.9064730792498488,0.8914285714285715,4,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,391(s),,,,
392,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,392(s),,,,
393,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,393(s),,,,
394,0.9029643073200242,0.9057142857142857,6,89,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),394,,,,,
395,0.9168784029038113,0.8914285714285715,9,109,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),395,,,,,
396,0.9064730792498488,0.9057142857142857,8,43,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,396,,,,
397,1.0,0.78,1,74,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,397,,,,
398,0.9064125831820931,0.836190476190476,15,69,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),398,,,,
399,0.8960072595281308,0.8209523809523809,2,103,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),399,,,,
400,0.9099213551119177,0.8914285714285715,9,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,400.0,
401,0.9098608590441621,0.862857142857143,13,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,401.0,
402,0.9133696309739866,0.9057142857142857,5,58,uniform,ball_tree,euclidean,2,11(s),143(s),287(s),402,,,,,
403,0.9064730792498488,0.8914285714285715,4,116,uniform,ball_tree,euclidean,2,11(s),143(s),287(s),403,,,,,
404,0.8960072595281308,0.8209523809523809,2,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,296,404.0,,,
405,0.9029643073200242,0.836190476190476,16,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,296,405.0,,,
406,0.9029643073200242,0.9057142857142857,6,81,uniform,ball_tree,euclidean,2,11(s),143(s),326(s),406,,,,,
407,0.9133696309739866,0.862857142857143,13,139,uniform,ball_tree,euclidean,2,11(s),143(s),326(s),407,,,,,
408,0.8995160314579552,0.8495238095238096,14,300,uniform,ball_tree,euclidean,2,11(s),143(s),327(s),408,,,,,
409,0.9064730792498488,0.8914285714285715,4,191,uniform,ball_tree,euclidean,2,11(s),143(s),327(s),409,,,,,
410,0.9133696309739868,0.8914285714285715,11,69,uniform,ball_tree,euclidean,2,11(s),229(s),299,341,410,,,,
411,0.9168784029038113,0.8914285714285715,11,12,uniform,ball_tree,euclidean,2,11(s),229(s),299,341,411,,,,
412,0.9168784029038113,0.8771428571428572,11,24,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,342,412.0,,,
413,0.9064125831820931,0.836190476190476,15,48,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,342,413.0,,,
414,1.0,0.78,1,74,uniform,ball_tree,euclidean,2,11(s),178(s),292,352,414,,,,
415,0.8960072595281308,0.8209523809523809,2,71,uniform,ball_tree,euclidean,2,11(s),178(s),292,352,415,,,,
416,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,297,349.0,416.0,,
417,0.8681790683605565,0.8076190476190476,23,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,297,349.0,417.0,,
418,0.8820931639443435,0.8219047619047618,20,6,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,350.0,418.0,
419,0.9064730792498488,0.9057142857142857,8,2,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,350.0,419.0,
420,0.9064730792498488,0.9057142857142857,8,69,uniform,ball_tree,euclidean,3,14,120,191,248,357,420.0,,,
421,0.8821536600120993,0.8219047619047618,20,152,uniform,ball_tree,euclidean,3,14,120,191,248,357,421.0,,,
422,0.8821536600120993,0.8219047619047618,20,124,uniform,ball_tree,euclidean,3,14,120,191,248,308,379.0,422.0,,
423,0.7083484573502722,0.7085714285714286,38,124,uniform,ball_tree,euclidean,3,14,120,191,248,308,379.0,423.0,,
424,0.8194192377495462,0.836190476190476,28,12,uniform,ball_tree,euclidean,3,14,120,191,248,309,380.0,424.0,,
425,0.8960072595281308,0.8209523809523809,2,28,uniform,ball_tree,euclidean,3,14,120,191,248,309,380.0,425.0,,
426,0.9064730792498488,0.8914285714285715,4,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,304,426.0,,,
427,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,304,427.0,,,
428,0.9133091349062312,0.8342857142857143,3,5,uniform,ball_tree,euclidean,2,11(s),118(s),188,334,428,,,,
429,0.9133696309739866,0.9057142857142857,5,112,uniform,ball_tree,euclidean,2,11(s),118(s),188,334,429,,,,
430,0.9133696309739866,0.8914285714285715,5,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,304,354.0,430.0,,
431,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),118(s),152,253,304,354.0,431.0,,
432,0.8960677555958864,0.8914285714285715,10,76,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,432.0,,
433,0.9133696309739866,0.862857142857143,13,59,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,433.0,,
434,0.9167574107683001,0.8342857142857143,3,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,337,434.0,,,
435,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,337,435.0,,,
436,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,297,348.0,436.0,,
437,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,297,348.0,437.0,,
438,1.0,0.7666666666666667,1,19,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,438,,,,
439,1.0,0.78,1,67,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,439,,,,
440,1.0,0.78,1,121,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,440,,,,
441,1.0,0.78,1,106,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,441,,,,
442,1.0,0.78,1,45,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,442.0,,
443,1.0,0.78,1,64,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,443.0,,
444,1.0,0.78,1,114,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,317,444.0,,,
445,1.0,0.78,1,146,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,317,445.0,,,
446,1.0,0.78,1,36,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,361,446.0,,,
447,1.0,0.78,1,160,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,361,447.0,,,
448,1.0,0.78,1,85,uniform,ball_tree,euclidean,2,11(s),118(s),188,294,362,448.0,,,
449,1.0,0.78,1,80,uniform,ball_tree,euclidean,2,11(s),118(s),188,294,362,449.0,,,
450,1.0,0.78,1,48,uniform,ball_tree,euclidean,2,11(s),118(s),188,294,363,450.0,,,
451,1.0,0.7666666666666667,1,19,uniform,ball_tree,euclidean,2,11(s),118(s),188,294,363,451.0,,,
452,1.0,0.78,1,38,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,365,452.0,,,
453,1.0,0.78,1,106,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,365,453.0,,,
454,1.0,0.78,1,51,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,369.0,454.0,
455,1.0,0.78,1,97,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,369.0,455.0,
456,1.0,0.7666666666666667,1,20,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,456,,,,
457,1.0,0.7666666666666667,1,28,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,457,,,,
458,1.0,0.7666666666666667,1,20,uniform,ball_tree,euclidean,2,11(s),34,66,109,259,319.0,458.0,,
459,1.0,0.7666666666666667,1,18,uniform,ball_tree,euclidean,2,11(s),34,66,109,259,319.0,459.0,,
460,1.0,0.7666666666666667,1,12,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,316,375.0,460.0,,
461,1.0,0.7666666666666667,1,11,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,316,375.0,461.0,,
462,0.8821536600120993,0.8219047619047618,20,121,uniform,ball_tree,euclidean,3,14,120,191,248,308,462.0,,,
463,0.8471869328493649,0.8076190476190476,25,29,uniform,ball_tree,euclidean,3,14,120,191,248,308,463.0,,,
464,0.7083484573502722,0.7085714285714286,50,12,uniform,ball_tree,euclidean,3,14,120,191,248,309,464.0,,,
465,0.7083484573502722,0.7085714285714286,50,29,uniform,ball_tree,euclidean,3,14,120,191,248,309,465.0,,,
466,0.7083484573502722,0.7085714285714286,44,5,uniform,ball_tree,euclidean,3,14,120,191,248,309,381.0,466.0,,
467,0.7434361766485178,0.7361904761904763,33,6,uniform,ball_tree,euclidean,3,14,120,191,248,309,381.0,467.0,,
468,0.9133696309739868,0.8914285714285715,11,300,uniform,ball_tree,euclidean,2,11(s),143(s),468(s),,,,,,
469,1.0,0.78,1,55,uniform,ball_tree,euclidean,2,11(s),143(s),469(s),,,,,,
470,0.9133091349062312,0.8342857142857143,3,201,uniform,ball_tree,euclidean,2,11(s),143(s),470(s),,,,,,
471,0.9064730792498488,0.8914285714285715,4,12,uniform,ball_tree,euclidean,2,11(s),178(s),471(s),,,,,,
472,0.9064730792498488,0.8914285714285715,4,198,uniform,ball_tree,euclidean,2,11(s),178(s),472(s),,,,,,
473,1.0,0.78,1,101,uniform,ball_tree,euclidean,2,11(s),178(s),473(s),,,,,,
474,0.8960072595281308,0.8209523809523809,2,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,474(s),,,,,
475,0.9168784029038113,0.8914285714285715,9,264,uniform,ball_tree,euclidean,2,11(s),118(s),188,475(s),,,,,
476,0.9133091349062312,0.8342857142857143,3,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,476(s),,,,,
477,0.9099213551119177,0.8638095238095238,12,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,477,,,,
478,0.9064730792498488,0.9057142857142857,7,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,478,,,,
479,0.9133696309739866,0.9057142857142857,5,260,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),479,,,,,
480,0.9064730792498488,0.9057142857142857,8,229,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),480,,,,,
481,0.8995160314579552,0.8495238095238096,14,45,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,481,,,,
482,0.9133696309739866,0.862857142857143,13,120,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,482,,,,
483,0.9064125831820931,0.836190476190476,15,41,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),483,,,,
484,0.9064730792498488,0.8914285714285715,4,107,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),484,,,,
485,0.9064730792498488,0.9057142857142857,8,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,485.0,
486,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,486.0,
487,0.9133696309739868,0.8914285714285715,11,266,uniform,ball_tree,euclidean,2,11(s),143(s),383(s),487,,,,,
488,0.9064125831820931,0.836190476190476,15,235,uniform,ball_tree,euclidean,2,11(s),143(s),383(s),488,,,,,
489,0.9168784029038113,0.8914285714285715,11,10,uniform,ball_tree,euclidean,2,11(s),178(s),385(s),489,,,,,
490,0.9133696309739866,0.8914285714285715,5,10,uniform,ball_tree,euclidean,2,11(s),178(s),385(s),490,,,,,
491,0.9064730792498488,0.9057142857142857,8,176,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),491,,,,,
492,0.9133696309739866,0.9057142857142857,5,134,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),492,,,,,
493,0.9029643073200242,0.8914285714285715,12,150,uniform,ball_tree,euclidean,2,11(s),118(s),188,389(s),493,,,,
494,1.0,0.78,1,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,389(s),494,,,,
495,0.9099213551119177,0.9057142857142857,7,75,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),394,495,,,,
496,0.9133696309739866,0.9057142857142857,5,106,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),394,496,,,,
497,0.9064730792498488,0.8914285714285715,4,71,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,396,497.0,,,
498,0.8995160314579552,0.8495238095238096,14,67,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,396,498.0,,,
499,0.9030248033877799,0.9057142857142857,7,5,uniform,ball_tree,euclidean,2,11(s),143(s),287(s),402,499,,,,
500,1.0,0.78,1,87,uniform,ball_tree,euclidean,2,11(s),143(s),287(s),402,500,,,,
501,0.9133696309739866,0.9057142857142857,5,19,uniform,ball_tree,euclidean,3,14,120,191,248,357,420.0,501.0,,
502,0.9064125831820931,0.836190476190476,15,44,uniform,ball_tree,euclidean,3,14,120,191,248,357,420.0,502.0,,
503,1.0,0.78,1,114,uniform,ball_tree,euclidean,2,11(s),143(s),327(s),503,,,,,
504,1.0,0.78,1,300,uniform,ball_tree,euclidean,2,11(s),143(s),327(s),504,,,,,
505,0.9064125831820931,0.8495238095238096,14,22,uniform,ball_tree,euclidean,2,11(s),229(s),299,341,505,,,,
506,0.8995160314579552,0.8495238095238096,14,68,uniform,ball_tree,euclidean,2,11(s),229(s),299,341,506,,,,
507,0.8889897156684816,0.8352380952380953,21,20,uniform,ball_tree,euclidean,2,11(s),143(s),382(s),507,,,,,
508,0.8889897156684816,0.8352380952380953,21,23,uniform,ball_tree,euclidean,2,11(s),143(s),382(s),508,,,,,
509,0.9029643073200242,0.8914285714285715,12,122,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,432.0,509.0,
510,0.8960072595281308,0.836190476190476,18,44,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,432.0,510.0,
511,0.9133696309739866,0.9057142857142857,5,18,uniform,ball_tree,euclidean,3,14,120,191,248,308,379.0,511.0,,
512,0.7950998185117968,0.8085714285714285,30,126,uniform,ball_tree,euclidean,3,14,120,191,248,308,379.0,512.0,,
513,1.0,0.7666666666666667,1,8,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,342,413.0,513.0,,
