,train,test,parameters
141,1.0,0.7392132505175983,"[15, 299, 'distance', 'kd_tree', 'chebyshev']"
142,1.0,0.7478674948240165,"[18, 283, 'distance', 'kd_tree', 'manhattan']"
143,1.0,0.7563561076604556,"[18, 284, 'distance', 'brute', 'euclidean']"
144,1.0,0.733664596273292,"[1, 88, 'distance', 'kd_tree', 'manhattan']"
145,1.0,0.7477018633540372,"[35, 4, 'distance', 'kd_tree', 'manhattan']"
146,0.7693445980542755,0.7477018633540372,"[30, 130, 'uniform', 'kd_tree', 'manhattan']"
147,1.0,0.7419461697722567,"[39, 1, 'distance', 'brute', 'manhattan']"
148,1.0,0.7507246376811594,"[13, 63, 'distance', 'kd_tree', 'manhattan']"
149,0.7850998463901689,0.7592960662525879,"[16, 300, 'uniform', 'kd_tree', 'manhattan']"
150,0.7894009216589861,0.7507246376811594,"[13, 44, 'uniform', 'kd_tree', 'manhattan']"
151,0.7958499743983615,0.7593374741200828,"[11, 237, 'uniform', 'kd_tree', 'manhattan']"
152,1.0,0.7478674948240165,"[18, 139, 'distance', 'ball_tree', 'manhattan']"
153,1.0,0.7419875776397515,"[31, 62, 'distance', 'kd_tree', 'chebyshev']"
154,1.0,0.7448447204968944,"[33, 263, 'distance', 'kd_tree', 'manhattan']"
155,1.0,0.7334575569358177,"[20, 283, 'distance', 'kd_tree', 'manhattan']"
156,0.7714951356886841,0.7477432712215321,"[26, 258, 'uniform', 'kd_tree', 'manhattan']"
157,0.769352278545827,0.7534575569358177,"[25, 113, 'uniform', 'brute', 'manhattan']"
158,1.0,0.7304761904761905,"[50, 140, 'distance', 'auto', 'chebyshev']"
159,1.0,0.742111801242236,"[19, 128, 'distance', 'kd_tree', 'manhattan']"
160,0.7542985151049668,0.7420289855072464,"[26, 137, 'uniform', 'kd_tree', 'chebyshev']"
161,0.7507142857142857,0.7420289855072464,"[42, 28, 'uniform', 'brute', 'chebyshev']"
162,1.0,0.7448447204968944,"[38, 55, 'distance', 'kd_tree', 'manhattan']"
163,1.0,0.736231884057971,"[30, 157, 'distance', 'brute', 'euclidean']"
164,1.0,0.7736645962732919,"[10, 1, 'distance', 'brute', 'manhattan']"
