,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
205,0.8924984875983061,0.8485714285714285,382,0.14991391239018353,86433,44.45798076109063,linear,5,17,55(s),116(s),141(s),178(s),205,,,,,,,,,,
206,0.8474894131881427,0.8476190476190476,1000,0.27726800500261817,39466,34.05120253133179,linear,5,17,55(s),116(s),141(s),178(s),206,,,,,,,,,,
207,0.8856019358741681,0.8342857142857142,83,0.028006385755666767,9529,71.10946567761869,linear,5,17,55(s),116(s),182,207,,,,,,,,,,,
208,0.895946763460375,0.862857142857143,813,0.04793556871456534,92173,85.81153619587711,linear,5,17,55(s),116(s),182,208,,,,,,,,,,,
209,0.8162129461584996,0.8752380952380954,719,0.019905351143246174,40911,126.05244546522927,linear,5,17,72(s),83(s),103,158,188,209,,,,,,,,,
210,0.878584392014519,0.8619047619047621,791,0.007898022354683877,55565,106.07444200905884,linear,5,17,72(s),83(s),103,158,188,210,,,,,,,,,
211,0.8753176043557168,0.8342857142857143,831,0.1427203832872304,63177,48.495388817688784,linear,5,17,55(s),116(s),141(s),211(s),,,,,,,,,,,
212,0.8090744101633394,0.7666666666666667,1000,0.1551604519400453,65564,36.75960780626463,linear,5,17,55(s),116(s),141(s),212(s),,,,,,,,,,,
213,0.8476709013914097,0.82,1000,0.16692038632710537,71761,45.836680571921974,linear,5,17,55(s),116(s),141(s),213(s),,,,,,,,,,,
214,0.8441016333938294,0.819047619047619,397,0.044104619381981305,29404,18.05454497872706,linear,5,17,72(s),83(s),119,161,214,,,,,,,,,,
215,0.8924984875983061,0.8485714285714285,14,0.02433289989399763,16927,14.78609145920886,linear,5,17,72(s),83(s),119,161,215,,,,,,,,,,
216,0.8649122807017543,0.8485714285714285,687,0.018142897588431406,60112,54.60832901070535,linear,5,17,55(s),116(s),141(s),191(s),216,,,,,,,,,,
217,0.8856019358741681,0.8485714285714285,1000,0.20671294484664182,115217,12.742970059430021,linear,5,17,55(s),116(s),141(s),191(s),217,,,,,,,,,,
218,0.8924984875983061,0.8485714285714285,592,0.004521580479134385,76724,77.79566442933019,linear,5,17,72(s),83(s),103,158,188,210,218,,,,,,,,
219,0.895946763460375,0.8485714285714285,639,0.013261763504749577,95531,168.6517795429765,linear,5,17,72(s),83(s),103,158,188,210,219,,,,,,,,
220,0.895946763460375,0.8485714285714285,41,0.13915457112745394,30163,4.704403689263572,linear,5,17,55(s),116(s),183,220,,,,,,,,,,,
221,0.8683000604960677,0.8619047619047621,150,0.2004629011506925,9639,212.71640955282766,linear,5,17,55(s),116(s),183,221,,,,,,,,,,,
222,0.8924984875983061,0.8485714285714285,1000,0.003246155815154656,200000,34.27548780298863,linear,5,17,55(s),143,187,222,,,,,,,,,,,
223,0.895946763460375,0.8485714285714285,888,0.002302120573337202,200000,32.158974480610695,linear,5,17,55(s),143,187,223,,,,,,,,,,,
224,0.895946763460375,0.8485714285714285,185,0.23600792500091988,64568,41.11050453486597,linear,5,17,55(s),116(s),141(s),192(s),224,,,,,,,,,,
225,0.8958862673926195,0.8914285714285715,396,0.25202271003408144,42934,0.06756873945694508,linear,5,17,55(s),116(s),141(s),192(s),225,,,,,,,,,,
226,0.895946763460375,0.8485714285714285,48,0.0007236348260827386,29178,11.447655267269774,linear,5,17,72(s),83(s),119,161,193,226,,,,,,,,,
227,0.8924984875983061,0.8485714285714285,8,0.006710463040709372,40213,10.77109742688401,linear,5,17,72(s),83(s),119,161,193,227,,,,,,,,,
228,0.8262552934059286,0.8352380952380951,1000,0.0001648040150595427,61568,4.762611445028234,linear,5,17,55(s),143,187,198,228,,,,,,,,,,
229,0.895946763460375,0.8485714285714285,948,0.00014886472032690776,149445,7.099164730447136,linear,5,17,55(s),143,187,198,229,,,,,,,,,,
230,0.8578947368421053,0.7914285714285715,759,0.08570846323079864,48485,82.49181960082299,linear,5,17,55(s),116(s),141(s),178(s),205,230,,,,,,,,,
231,0.8924984875983061,0.8485714285714285,622,0.00926883642007284,131805,73.623634752426,linear,5,17,55(s),116(s),141(s),178(s),205,231,,,,,,,,,
232,0.8580157289776164,0.8190476190476191,847,0.08480367017098428,85777,294.72414742666314,linear,5,17,72(s),83(s),103,158,232,,,,,,,,,,
233,0.8440411373260737,0.8619047619047618,1000,0.12644358228914088,44098,56.43061702039222,linear,5,17,72(s),83(s),103,158,233,,,,,,,,,,
234,0.895946763460375,0.8485714285714285,7,0.025480680023629243,3920,12.655948865126554,linear,5,17,72(s),83(s),119,161,180,203,234,,,,,,,,
235,0.7946763460375076,0.7657142857142857,221,0.03547251843732696,8110,35.740456810954264,linear,5,17,72(s),83(s),119,161,180,203,235,,,,,,,,
236,0.8856019358741681,0.8628571428571428,682,0.04127035897416707,100180,114.6985400445638,linear,5,17,55(s),116(s),182,236,,,,,,,,,,,
237,0.8820931639443437,0.819047619047619,566,0.007403103382487564,10374,58.67801195223025,linear,5,17,55(s),116(s),182,237,,,,,,,,,,,
238,0.8338173018753782,0.8476190476190476,993,0.08952965371388727,53688,500.0,linear,5,17,72(s),83(s),103,158,199,238,,,,,,,,,
239,0.8228675136116153,0.8085714285714285,465,0.15082583689050288,29177,500.0,linear,5,17,72(s),83(s),103,158,199,239,,,,,,,,,
240,0.8472474289171202,0.8761904761904763,1000,0.19032674558379323,62025,45.82911718196661,linear,5,17,55(s),116(s),141(s),240(s),,,,,,,,,,,
241,0.8476709013914097,0.8485714285714285,823,0.17717030783117682,65662,40.452251139575914,linear,5,17,55(s),116(s),141(s),241(s),,,,,,,,,,,
242,0.8543859649122807,0.8342857142857142,957,0.15440192603985112,71239,46.616826947333905,linear,5,17,55(s),116(s),141(s),242(s),,,,,,,,,,,
243,0.8924984875983061,0.862857142857143,819,0.24258711911194694,108920,21.97278487123237,linear,5,17,55(s),116(s),141(s),191(s),243,,,,,,,,,,
244,0.8199637023593466,0.8333333333333334,895,0.01897489426791836,63637,78.24012861887994,linear,5,17,55(s),116(s),141(s),191(s),244,,,,,,,,,,
245,0.895946763460375,0.8485714285714285,3,0.0107021008893637,1297,11.432891821430104,linear,5,17,72(s),83(s),119,161,180,203,234,245,,,,,,,
246,0.895946763460375,0.8485714285714285,7,0.04577826988292614,7064,21.76640289712579,linear,5,17,72(s),83(s),119,161,180,203,234,246,,,,,,,
247,0.6876588021778585,0.6780952380952381,1000,0.1212857688951356,5915,357.1372593652138,linear,5,17,72(s),83(s),103,158,247,,,,,,,,,,
248,0.788626739261948,0.6771428571428573,1000,0.03164059318821273,23911,316.7346041379554,linear,5,17,72(s),83(s),103,158,248,,,,,,,,,,
249,0.8091349062310951,0.7657142857142858,1000,0.01631037121184914,48486,35.98835179026942,linear,5,17,55(s),116(s),141(s),211(s),249,,,,,,,,,,
250,0.8924984875983061,0.862857142857143,95,0.18939122320884394,20784,12.06111711489202,linear,5,17,55(s),116(s),141(s),211(s),250,,,,,,,,,,
251,0.895946763460375,0.8485714285714285,296,0.19316368193265243,110529,163.73005623041155,linear,5,17,72(s),83(s),103,158,199,251,,,,,,,,,
252,0.895946763460375,0.862857142857143,918,0.25357591633488297,132621,148.96926667254945,linear,5,17,72(s),83(s),103,158,199,252,,,,,,,,,
253,0.8924984875983061,0.862857142857143,84,0.0542585760567216,9627,4.6553663610778955,linear,5,17,72(s),83(s),119,161,180,203,235,253,,,,,,,
254,0.8647307924984876,0.8619047619047618,248,0.000642991142256577,13098,56.769677623537774,linear,5,17,72(s),83(s),119,161,180,203,235,254,,,,,,,
255,0.8820931639443437,0.8485714285714285,916,0.1842934694802336,69042,45.9749158101303,linear,5,17,55(s),116(s),141(s),240(s),255(s),,,,,,,,,,
256,0.8263157894736842,0.8619047619047621,938,0.2172161091424415,57974,40.176398283896525,linear,5,17,55(s),116(s),141(s),240(s),256(s),,,,,,,,,,
257,0.823472474289171,0.8476190476190476,969,0.19451379858816573,60962,46.62934191293806,linear,5,17,55(s),116(s),141(s),240(s),257(s),,,,,,,,,,
258,0.8471264367816091,0.8904761904761905,940,0.2047311480660844,58101,41.808881127763364,linear,5,17,55(s),116(s),141(s),240(s),258(s),,,,,,,,,,
259,0.8371445856019358,0.8628571428571428,894,0.1877048275479196,61843,42.25559241616953,linear,5,17,55(s),116(s),141(s),240(s),259(s),,,,,,,,,,
260,0.8752571082879614,0.8619047619047621,906,0.20089142194841816,69539,51.035844077543814,linear,5,17,55(s),116(s),141(s),240(s),260(s),,,,,,,,,,
261,0.8649122807017544,0.8342857142857143,1000,0.32579847722493915,83700,54.814208479107435,linear,5,17,55(s),116(s),141(s),240(s),256(s),261,,,,,,,,,
262,0.8717483363581368,0.8485714285714285,1000,0.030626836552088255,82399,40.586544531028714,linear,5,17,55(s),116(s),141(s),240(s),256(s),262,,,,,,,,,
263,0.8856019358741681,0.8342857142857143,987,0.1724218238511997,119183,90.38928170699586,linear,5,17,55(s),116(s),141(s),240(s),255(s),263,,,,,,,,,
264,0.8856019358741681,0.8628571428571428,1000,0.23102899289428133,119156,58.92104866971951,linear,5,17,55(s),116(s),141(s),240(s),255(s),264,,,,,,,,,
265,0.8057471264367816,0.8047619047619048,925,0.2028710691331408,54458,43.88391521094371,linear,5,17,55(s),116(s),141(s),240(s),258(s),265(s),,,,,,,,,
266,0.8403508771929825,0.8895238095238096,1000,0.2157208418633807,56555,40.13684866920559,linear,5,17,55(s),116(s),141(s),240(s),258(s),266(s),,,,,,,,,
267,0.8578947368421052,0.8619047619047621,938,0.19092245186280896,60883,43.93088445901194,linear,5,17,55(s),116(s),141(s),240(s),258(s),267(s),,,,,,,,,
268,0.8993950393224439,0.8485714285714285,367,0.02282674356655992,109994,91.45004846370043,linear,5,17,55(s),116(s),141(s),240(s),268,,,,,,,,,,
269,0.8405323653962491,0.8333333333333333,956,0.3141935552601695,65858,26.2500601872505,linear,5,17,55(s),116(s),141(s),240(s),269,,,,,,,,,,
270,0.8924984875983061,0.8485714285714285,798,0.38220898123825436,128144,8.964264561458045,linear,5,17,55(s),116(s),141(s),240(s),255(s),264,270,,,,,,,,
271,0.8924984875983061,0.8485714285714285,638,0.40087733933979997,200000,41.56776152592161,linear,5,17,55(s),116(s),141(s),240(s),255(s),264,271,,,,,,,,
272,0.895946763460375,0.8485714285714285,22,0.15632682891852,106408,3.1565097959429735,linear,5,17,55(s),116(s),141(s),240(s),256(s),272,,,,,,,,,
273,0.895946763460375,0.8485714285714285,99,0.34086491903606914,51157,70.54766496316537,linear,5,17,55(s),116(s),141(s),240(s),256(s),273,,,,,,,,,
274,0.895946763460375,0.8485714285714285,123,0.04309306331244675,124700,8.43589391318308,linear,5,17,55(s),116(s),141(s),240(s),260(s),274,,,,,,,,,
275,0.8580157289776164,0.8342857142857142,1000,0.3881702773951067,79272,1.3710894479143718,linear,5,17,55(s),116(s),141(s),240(s),260(s),275,,,,,,,,,
276,0.8890502117362372,0.8485714285714285,781,0.5305506846131605,113800,82.249990174278,linear,5,17,55(s),116(s),141(s),240(s),256(s),261,276,,,,,,,,
277,0.8924984875983061,0.8619047619047621,511,0.5856149814849854,125629,56.614777249528316,linear,5,17,55(s),116(s),141(s),240(s),256(s),261,277,,,,,,,,
278,0.8683605565638233,0.8628571428571428,955,0.18783056034571882,55288,38.157262385490384,linear,5,17,55(s),116(s),141(s),240(s),258(s),278(s),,,,,,,,,
279,0.8267392619479734,0.8619047619047618,1000,0.22208380773778805,54132,45.326558815370085,linear,5,17,55(s),116(s),141(s),240(s),258(s),279(s),,,,,,,,,
280,0.8439806412583181,0.8761904761904763,1000,0.19599169325487464,56649,43.79363304503646,linear,5,17,55(s),116(s),141(s),240(s),258(s),280(s),,,,,,,,,
281,0.8890502117362372,0.8485714285714285,766,0.40192702441868594,146463,0.9924487950947949,linear,5,17,55(s),116(s),141(s),240(s),255(s),264,271,281,,,,,,,
282,0.895946763460375,0.8485714285714285,46,0.11675406519187603,180928,4.686181323772296,linear,5,17,55(s),116(s),141(s),240(s),255(s),264,271,282,,,,,,,
283,0.8924984875983061,0.8485714285714285,43,0.09124498707656772,22454,13.573681496253641,linear,5,17,55(s),116(s),141(s),240(s),256(s),273,283,,,,,,,,
284,0.8924984875983061,0.8485714285714285,2,0.4895796618029134,30546,58.61693694389401,linear,5,17,55(s),116(s),141(s),240(s),256(s),273,284,,,,,,,,
285,0.8474289171203873,0.8333333333333334,861,0.20453359386055625,60578,43.73657731282225,linear,5,17,55(s),116(s),141(s),240(s),258(s),285(s),,,,,,,,,
286,0.8715668481548698,0.8619047619047621,965,0.21438507076904895,55158,42.03112979544676,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),,,,,,,,,
287,0.8295825771324864,0.8209523809523809,960,0.2192075458931905,62999,40.451366722155484,linear,5,17,55(s),116(s),141(s),240(s),258(s),287(s),,,,,,,,,
288,0.895946763460375,0.8485714285714285,603,0.36840404585034303,99466,57.86109442546092,linear,5,17,55(s),116(s),141(s),240(s),258(s),280(s),288,,,,,,,,
289,0.8856019358741681,0.8628571428571428,548,0.18414896237334955,58507,70.47530142411912,linear,5,17,55(s),116(s),141(s),240(s),258(s),280(s),289,,,,,,,,
290,0.8575922565033272,0.8761904761904763,914,0.20519571400218878,54176,41.68764415042808,linear,5,17,55(s),116(s),141(s),240(s),258(s),290(s),,,,,,,,,
291,0.847610405323654,0.819047619047619,868,0.19321802963362905,55030,40.78010650195765,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),,,,,,,,,
292,0.8405928614640048,0.8619047619047621,1000,0.1907167046919113,60683,39.982726037987774,linear,5,17,55(s),116(s),141(s),240(s),258(s),292(s),,,,,,,,,
293,0.8371445856019358,0.8333333333333334,520,0.07835274931713257,30289,38.58618778149099,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),293,,,,,,,,
294,0.6874168179068361,0.7066666666666667,790,0.0976453483760629,2947,1.7730915938325396,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),294,,,,,,,,
295,0.8856019358741681,0.8771428571428572,803,0.07401008917416188,105645,18.141365459871654,linear,5,17,55(s),116(s),141(s),240(s),258(s),285(s),295,,,,,,,,
296,0.895946763460375,0.8485714285714285,592,0.28620612240667137,79370,9.445453435314427,linear,5,17,55(s),116(s),141(s),240(s),258(s),285(s),296,,,,,,,,
297,0.8821536600120992,0.8771428571428572,1000,0.350783862903924,81908,45.68013082210331,linear,5,17,55(s),116(s),141(s),240(s),258(s),287(s),297,,,,,,,,
298,0.8890502117362372,0.8628571428571428,406,0.4154797042431388,54565,65.36469960589731,linear,5,17,55(s),116(s),141(s),240(s),258(s),287(s),298,,,,,,,,
299,0.8335148215366001,0.8333333333333334,972,0.21099355818581267,54794,39.70554687089635,linear,5,17,55(s),116(s),141(s),240(s),258(s),299(s),,,,,,,,,
300,0.8192982456140351,0.8361904761904763,1000,0.19735258249623253,60962,40.471602601894425,linear,5,17,55(s),116(s),141(s),240(s),258(s),300(s),,,,,,,,,
301,0.8750756200846945,0.8476190476190476,920,0.19823694991542168,61133,43.11151144893062,linear,5,17,55(s),116(s),141(s),240(s),258(s),301(s),,,,,,,,,
302,0.895946763460375,0.8485714285714285,975,0.01399747059654749,151575,59.2763150113297,linear,5,17,55(s),116(s),141(s),240(s),258(s),287(s),297,302,,,,,,,
303,0.6155474894131882,0.5952380952380952,529,0.13009860233149192,2436,34.52187819295801,linear,5,17,55(s),116(s),141(s),240(s),258(s),287(s),297,303,,,,,,,
304,0.78173018753781,0.661904761904762,611,0.35051513430769077,13168,99.97857490674065,linear,5,17,55(s),116(s),141(s),240(s),258(s),287(s),298,304,,,,,,,
305,0.889050211736237,0.8628571428571428,327,0.10721125803535964,34474,52.4384771310812,linear,5,17,55(s),116(s),141(s),240(s),258(s),287(s),298,305,,,,,,,
306,0.795220810647308,0.7504761904761905,571,0.3375594916223249,24828,70.1827807087396,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),306,,,,,,,,
307,0.8890502117362372,0.8771428571428572,702,0.3895592423536237,57280,67.73788436527553,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),307,,,,,,,,
308,0.8580157289776166,0.8057142857142857,863,0.08267799958609336,106766,17.690841440674227,linear,5,17,55(s),116(s),141(s),240(s),258(s),292(s),308,,,,,,,,
309,0.8856019358741681,0.862857142857143,420,0.2496162641387671,84347,68.45408599889728,linear,5,17,55(s),116(s),141(s),240(s),258(s),292(s),309,,,,,,,,
310,0.7639443436176647,0.8047619047619048,247,0.29501471591971107,4908,2.3591207227996733,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,,,,,,,,
311,0.8717483363581365,0.8761904761904763,1000,0.02770390762057981,39676,3.9127568725774253,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),311,,,,,,,,
312,0.8613430127041741,0.8342857142857143,876,0.19863448118639154,59546,40.05257517881301,linear,5,17,55(s),116(s),141(s),240(s),258(s),312(s),,,,,,,,,
313,0.8718088324258924,0.8619047619047621,997,0.19021398890385136,57169,44.33222848612453,linear,5,17,55(s),116(s),141(s),240(s),258(s),313(s),,,,,,,,,
314,0.8332123411978222,0.8352380952380951,978,0.19312462058631163,60861,43.63654963220117,linear,5,17,55(s),116(s),141(s),240(s),258(s),314(s),,,,,,,,,
315,0.8649122807017544,0.8342857142857142,1000,0.13859352526775723,72437,8.83977994557106,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),315,,,,,,,,
316,0.8647307924984876,0.8619047619047618,868,0.13546780331735697,49623,0.16229293524900612,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),316,,,,,,,,
317,0.7635208711433756,0.7780952380952381,53,0.1700313795193484,1268,1.9940266049087687,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,317,,,,,,,
318,0.8227465214761039,0.8361904761904763,323,0.38903634156624006,9171,3.0605089827603242,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,318,,,,,,,
319,0.8544464609800363,0.8485714285714285,878,0.19895643082668296,58467,43.61287786754387,linear,5,17,55(s),116(s),141(s),240(s),258(s),319(s),,,,,,,,,
320,0.850877192982456,0.8904761904761905,980,0.21179984785466624,54455,40.824911471453966,linear,5,17,55(s),116(s),141(s),240(s),258(s),320(s),,,,,,,,,
321,0.84010889292196,0.7809523809523811,890,0.2061565286776094,57189,41.12489963463493,linear,5,17,55(s),116(s),141(s),240(s),258(s),321(s),,,,,,,,,
322,0.895946763460375,0.8485714285714285,118,0.3551403763783951,57559,42.01531173327299,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),322,,,,,,,,
323,0.7950393224440411,0.8200000000000001,1000,0.08666510257042817,20149,32.07678792566797,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),323,,,,,,,,
324,0.895946763460375,0.8485714285714285,69,0.1689888858993409,67965,0.12810308550689584,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),316,324,,,,,,,
325,0.8683605565638233,0.8342857142857143,1000,0.24524714061587902,76190,0.10988315845945819,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),316,325,,,,,,,
326,0.895946763460375,0.8485714285714285,1000,0.32880370304938455,102858,72.45922326726952,linear,5,17,55(s),116(s),141(s),240(s),258(s),312(s),326,,,,,,,,
327,0.7530550514216576,0.7780952380952381,1000,0.2454420730397433,22369,76.25185654395858,linear,5,17,55(s),116(s),141(s),240(s),258(s),312(s),327,,,,,,,,
328,0.8924984875983061,0.8485714285714285,279,0.21386583943233345,134433,14.963895369682714,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),315,328,,,,,,,
329,0.8683605565638233,0.8485714285714285,783,0.04849504233191754,58464,6.911490607776176,linear,5,17,55(s),116(s),141(s),240(s),258(s),286(s),315,329,,,,,,,
330,0.8333333333333334,0.7933333333333333,232,0.4190221168139038,6883,0.8578300115413917,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,330,,,,,,,
331,0.8127646702964307,0.7752380952380953,486,0.41706107099694717,9037,0.5788238567973913,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,331,,,,,,,
332,0.8265577737447065,0.8752380952380954,892,0.21220134513063185,55211,39.78406733907726,linear,5,17,55(s),116(s),141(s),240(s),258(s),332(s),,,,,,,,,
333,0.8440411373260737,0.8476190476190476,888,0.21695333051101842,55194,43.290040833973606,linear,5,17,55(s),116(s),141(s),240(s),258(s),333(s),,,,,,,,,
334,0.8402298850574713,0.8476190476190476,960,0.20042541620630175,59918,39.750056396266956,linear,5,17,55(s),116(s),141(s),240(s),258(s),334(s),,,,,,,,,
335,0.7952813067150636,0.7904761904761906,430,0.15095409421694475,4478,4.041038276993061,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,335,,,,,,,
336,0.7741681790683606,0.7923809523809524,398,0.0874871080920202,9407,2.1960604590527604,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,336,,,,,,,
337,0.7812462189957653,0.7923809523809524,208,0.3974181295405789,5353,1.085723365175183,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,331,337.0,,,,,,
338,0.6494857834240775,0.4828571428571428,829,0.48128202792699515,4022,0.07288833689796637,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,331,338.0,,,,,,
339,0.8750756200846945,0.8476190476190476,919,0.202710666225684,56117,41.55284744859881,linear,5,17,55(s),116(s),141(s),240(s),258(s),339(s),,,,,,,,,
340,0.8750756200846943,0.8619047619047621,952,0.193319914668114,58857,43.793384499381176,linear,5,17,55(s),116(s),141(s),240(s),258(s),340(s),,,,,,,,,
341,0.8649727767695099,0.82,929,0.1937725412611346,56220,39.891082996306736,linear,5,17,55(s),116(s),141(s),240(s),258(s),341(s),,,,,,,,,
342,0.8889897156684816,0.8485714285714285,66,0.08695983565493107,6237,4.187048589427947,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,336,342.0,,,,,,
343,0.8121597096188747,0.818095238095238,258,0.011056978768923531,2922,4.17252105260889,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,336,343.0,,,,,,
344,0.8542649727767694,0.8619047619047621,228,0.1494905019183622,7963,4.914284387308507,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,335,344.0,,,,,,
345,0.7014519056261342,0.6209523809523809,516,0.07652006702943744,4061,5.55454229432807,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,335,345.0,,,,,,
346,0.8718693284936478,0.8200000000000001,901,0.19502680711330017,59604,40.17969949759938,linear,5,17,55(s),116(s),141(s),240(s),258(s),346(s),,,,,,,,,
347,0.8018753781004234,0.8352380952380951,956,0.2017721688275693,58634,43.84237680405785,linear,5,17,55(s),116(s),141(s),240(s),258(s),347(s),,,,,,,,,
348,0.8026618269812463,0.819047619047619,969,0.21084780378911275,55357,43.95364313862773,linear,5,17,55(s),116(s),141(s),240(s),258(s),348(s),,,,,,,,,
349,0.8855414398064125,0.8200000000000001,23,0.2585945304427482,2158,6.670267209021185,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,335,344.0,349,,,,,
350,0.8472474289171202,0.8495238095238096,404,0.28783155644934855,8674,6.804964745962941,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,335,344.0,350,,,,,
351,0.7367816091954023,0.6742857142857143,102,0.01239021333520981,1062,7.097586673422841,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,336,343.0,351,,,,,
352,0.742952208106473,0.7914285714285715,161,0.005967612050278727,4645,3.4908114761251663,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,336,343.0,352,,,,,
353,0.7498487598306111,0.7057142857142857,408,0.09914419323188667,3526,3.1613198116828203,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,336,353.0,,,,,,
354,0.7641863278886871,0.7628571428571429,614,0.09092494330246291,16408,0.017314346643982237,linear,5,17,55(s),116(s),141(s),240(s),258(s),291(s),310,336,354.0,,,,,,
355,0.8578947368421052,0.8761904761904763,926,0.20424865820662305,58288,41.55346078634996,linear,5,17,55(s),116(s),141(s),240(s),258(s),355(s),,,,,,,,,
356,0.8475499092558983,0.8476190476190476,977,0.20056934999761122,59259,43.69129315737152,linear,5,17,55(s),116(s),141(s),240(s),258(s),356(s),,,,,,,,,
357,0.8544464609800363,0.8190476190476191,974,0.19815560992034364,59482,43.380616710186956,linear,5,17,55(s),116(s),141(s),240(s),258(s),357(s),,,,,,,,,
358,0.8890502117362372,0.862857142857143,299,0.07678256315635726,58903,30.162883305437468,linear,5,17,55(s),116(s),141(s),240(s),258(s),347(s),358,,,,,,,,
359,0.8924984875983061,0.82,26,0.3446465460066358,71256,68.41075461517156,linear,5,17,55(s),116(s),141(s),240(s),258(s),347(s),359,,,,,,,,
360,0.8680580762250454,0.819047619047619,951,0.2130442307809432,59887,40.42957532573963,linear,5,17,55(s),116(s),141(s),240(s),258(s),360(s),,,,,,,,,
361,0.8196612220205687,0.8323809523809522,934,0.2125834867803898,58705,40.79619168718548,linear,5,17,55(s),116(s),141(s),240(s),258(s),361(s),,,,,,,,,
362,0.8750151240169389,0.8619047619047621,939,0.2133831457751206,60883,39.73890135743401,linear,5,17,55(s),116(s),141(s),240(s),258(s),362(s),,,,,,,,,
363,0.8545069570477919,0.8761904761904763,952,0.1953624641707276,59492,39.928455003139206,linear,5,17,55(s),116(s),141(s),240(s),258(s),363(s),,,,,,,,,
364,0.8785238959467634,0.8619047619047618,903,0.19847654666488093,60256,41.94800916462915,linear,5,17,55(s),116(s),141(s),240(s),258(s),364(s),,,,,,,,,
365,0.8577737447065941,0.819047619047619,972,0.2025627878841342,59173,40.65103015637414,linear,5,17,55(s),116(s),141(s),240(s),258(s),365(s),,,,,,,,,
366,0.8924984875983061,0.8485714285714285,135,0.07525486229095041,101289,49.69897593839816,linear,5,17,55(s),116(s),141(s),240(s),258(s),362(s),366,,,,,,,,
367,0.8820931639443435,0.819047619047619,1000,0.2368026165648914,55751,16.55544736965399,linear,5,17,55(s),116(s),141(s),240(s),258(s),362(s),367,,,,,,,,
368,0.8644888082274653,0.8466666666666667,480,0.3575014770697925,31909,73.97255375677642,linear,5,17,55(s),116(s),141(s),240(s),258(s),360(s),368,,,,,,,,
369,0.8367816091954022,0.7952380952380953,1000,0.17867994844078747,71191,64.75364036211393,linear,5,17,55(s),116(s),141(s),240(s),258(s),360(s),369,,,,,,,,
370,0.8157894736842106,0.8219047619047618,915,0.20905853634562538,60355,40.39457238176514,linear,5,17,55(s),116(s),141(s),240(s),258(s),370(s),,,,,,,,,
371,0.8156684815486994,0.8485714285714285,911,0.20286340299140168,58645,40.5417578442576,linear,5,17,55(s),116(s),141(s),240(s),258(s),371(s),,,,,,,,,
372,0.8434966727162735,0.8638095238095238,963,0.20639497755095063,56766,40.841902757359506,linear,5,17,55(s),116(s),141(s),240(s),258(s),372(s),,,,,,,,,
373,0.7882637628554144,0.8057142857142857,308,0.3601691598231867,4338,55.92345321233347,linear,5,17,55(s),116(s),141(s),240(s),258(s),363(s),373,,,,,,,,
374,0.7781004234724744,0.7047619047619047,1000,0.01131847399960978,23031,9.320028668597224,linear,5,17,55(s),116(s),141(s),240(s),258(s),363(s),374,,,,,,,,
375,0.8924984875983061,0.8485714285714285,209,0.19554425702276904,44155,51.31210462814059,linear,5,17,55(s),116(s),141(s),240(s),258(s),364(s),375,,,,,,,,
376,0.8369026013309135,0.8057142857142857,1000,0.32038422437837566,54374,42.11076945197641,linear,5,17,55(s),116(s),141(s),240(s),258(s),364(s),376,,,,,,,,
377,0.895946763460375,0.8485714285714285,630,0.32717125859528545,106604,5.273958454792705,linear,5,17,55(s),116(s),141(s),240(s),258(s),362(s),367,377,,,,,,,
378,0.8228070175438598,0.8190476190476191,628,0.4623990358868104,20112,24.775270453403884,linear,5,17,55(s),116(s),141(s),240(s),258(s),362(s),367,378,,,,,,,
